time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738546.473261371,-0.1308,-0.0082,-0.4078,0.5468
738546.473263454,-0.1309,-0.0089,-2.0101,2.1499
738546.473265538,-0.1311,-0.0096,-2.6133,2.754
738546.473267572,-0.1315,-0.0096,-2.6977,2.8388
738546.473269591,-0.1319,-0.0105,-2.5373,2.6797
738546.473271603,-0.1324,-0.0104,-2.2729,2.4157
738546.473273647,-0.133,-0.0113,-1.9812,2.1255
738546.473275702,-0.1337,-0.0113,-1.7072,1.8522
738546.473277768,-0.1345,-0.0122,-1.4717,1.6184
738546.473279836,-0.1354,-0.012,-1.2742,1.4216
738546.473281882,-0.1366,-0.013,-1.127,1.2766
738546.473283997,-0.1379,-0.0128,-1.0111,1.1618
738546.473286045,-0.1394,-0.0137,-0.9309,1.084
738546.473288158,-0.1413,-0.0137,-0.877,1.032
738546.473290212,-0.1431,-0.0146,-0.8441,1.0018
738546.473292276,-0.1452,-0.0145,-0.8247,0.9844
738546.473294379,-0.1476,-0.0145,-0.8138,0.9759
738546.473296456,-0.1502,-0.0154,-0.8085,0.9741
738546.473298593,-0.1529,-0.0153,-0.8062,0.9744
738546.47330074,-0.1558,-0.0161,-0.805,0.9769
738546.473302993,-0.1589,-0.0168,-0.8035,0.9792
738546.47330521,-0.162,-0.0166,-0.8009,0.9795
738546.473307474,-0.1652,-0.0172,-0.7967,0.9791
738546.473309552,-0.1682,-0.0171,-0.7915,0.9768
738546.473311664,-0.1713,-0.018,-0.785,0.9743
738546.473314141,-0.1746,-0.0182,-0.7761,0.9689
738546.47331629,-0.1778,-0.0182,-0.7674,0.9634
738546.473318379,-0.1804,-0.0189,-0.7585,0.9578
738546.473320518,-0.1833,-0.0189,-0.7493,0.9515
738546.473322713,-0.186,-0.0196,-0.7399,0.9455
738546.473324846,-0.1883,-0.0194,-0.7309,0.9386
738546.473327051,-0.1908,-0.0192,-0.7217,0.9317
738546.473329197,-0.1929,-0.02,-0.7131,0.926
738546.473331362,-0.195,-0.0198,-0.7049,0.9197
738546.473333484,-0.1967,-0.0205,-0.6974,0.9146
738546.473335709,-0.1985,-0.0203,-0.6901,0.9089
738546.473337977,-0.2002,-0.0209,-0.6831,0.9042
738546.473340233,-0.2018,-0.0207,-0.6768,0.8993
738546.473342462,-0.2031,-0.0203,-0.6711,0.8945
738546.473344628,-0.2042,-0.021,-0.6662,0.8914
738546.473346862,-0.2051,-0.0207,-0.6619,0.8877
738546.473349046,-0.2059,-0.0214,-0.6583,0.8856
738546.473351118,-0.2067,-0.0214,-0.6555,0.8836
738546.473353249,-0.207,-0.0212,-0.6532,0.8814
738546.47335541,-0.2074,-0.021,-0.6513,0.8797
738546.473357544,-0.2077,-0.0217,-0.6499,0.8793
738546.473359664,-0.2079,-0.0217,-0.649,0.8786
738546.473361785,-0.2079,-0.0215,-0.6486,0.878
738546.473363895,-0.2078,-0.0213,-0.6486,0.8777
738546.473366012,-0.2078,-0.0212,-0.649,0.878
738546.473368165,-0.2074,-0.021,-0.6499,0.8783
738546.473370408,-0.207,-0.0216,-0.6513,0.8799
738546.473372583,-0.2064,-0.0214,-0.6531,0.8809
738546.473374745,-0.2058,-0.0212,-0.6553,0.8823
738546.473376989,-0.2052,-0.021,-0.6579,0.8841
738546.473379273,-0.2044,-0.0206,-0.6612,0.8862
738546.473381401,-0.2035,-0.0204,-0.6646,0.8885
738546.473383594,-0.2025,-0.0202,-0.6683,0.891
738546.473385691,-0.2013,-0.02,-0.6724,0.8937
738546.473387872,-0.2001,-0.0198,-0.6768,0.8967
738546.473389929,-0.199,-0.0198,-0.6813,0.9001
738546.473392075,-0.1979,-0.0197,-0.6862,0.9038
738546.473394238,-0.1965,-0.0195,-0.6915,0.9075
738546.473396394,-0.1951,-0.0193,-0.697,0.9114
738546.473398494,-0.1935,-0.0182,-0.7024,0.9141
738546.47340066,-0.1923,-0.0181,-0.7083,0.9187
738546.473402706,-0.1908,-0.0181,-0.7139,0.9228
738546.473404854,-0.1891,-0.0179,-0.72,0.927
738546.473406965,-0.1877,-0.0169,-0.726,0.9306
738546.473409088,-0.186,-0.0167,-0.7323,0.935
738546.473411386,-0.1842,-0.0163,-0.739,0.9395
738546.473413593,-0.1826,-0.0161,-0.7457,0.9444
738546.473415936,-0.1808,-0.0148,-0.7526,0.9482
738546.473418237,-0.179,-0.0144,-0.7594,0.9528
738546.473420508,-0.1772,-0.014,-0.7663,0.9575
738546.473422729,-0.1756,-0.0129,-0.7728,0.9613
738546.473424901,-0.1739,-0.0127,-0.7795,0.9661
738546.473426991,-0.1723,-0.0117,-0.7856,0.9696
738546.473429199,-0.1706,-0.0115,-0.7922,0.9743
738546.473431371,-0.1689,-0.0103,-0.7987,0.9779
738546.473433522,-0.1672,-0.0101,-0.8052,0.9825
738546.473435636,-0.1656,-0.0091,-0.8114,0.9861
738546.473437809,-0.1638,-0.0079,-0.8175,0.9892
738546.473439913,-0.1624,-0.0079,-0.8237,0.994
738546.473442051,-0.1606,-0.0067,-0.8297,0.997
738546.473444179,-0.1592,-0.0057,-0.8356,1.0005
738546.473446324,-0.1576,-0.0046,-0.8413,1.0035
738546.473448531,-0.1562,-0.0045,-0.847,1.0077
738546.473450688,-0.1546,-0.0034,-0.8525,1.0105
738546.473452922,-0.1532,-0.0022,-0.8581,1.0135
738546.473455063,-0.1517,-0.002,-0.8632,1.0169
738546.473457347,-0.1502,-0.0006,-0.8685,1.0193
738546.473459619,-0.1489,-0.0005,-0.8735,1.0229
738546.473461661,-0.1478,-0.0014,-0.8777,1.0269
738546.473463961,-0.1464,-0.0018,-0.8824,1.0306
738546.473466024,-0.1453,-0.0028,-0.8864,1.0345
738546.47346837,-0.1441,-0.0041,-0.8907,1.0389
738546.473470359,-0.1432,-0.005,-0.8941,1.0423
738546.473472734,-0.1421,-0.0063,-0.8979,1.0463
738546.47347503,-0.141,-0.0067,-0.9014,1.0491
738546.473477066,-0.1401,-0.0077,-0.9043,1.0521
738546.473479133,-0.1391,-0.0087,-0.907,1.0548
738546.473481198,-0.1385,-0.0096,-0.9095,1.0576
738546.473483274,-0.1377,-0.0106,-0.9118,1.0601
738546.473485295,-0.137,-0.0116,-0.914,1.0626
738546.47348759,-0.1362,-0.0129,-0.9162,1.0653
738546.473489904,-0.1355,-0.0143,-0.9181,1.0679
738546.473492185,-0.135,-0.0155,-0.9198,1.0703
738546.473494295,-0.1345,-0.0165,-0.9211,1.0721
738546.473496564,-0.1339,-0.0169,-0.9223,1.0731
738546.473499342,-0.1335,-0.0188,-0.9235,1.0758
738546.473501304,-0.1334,-0.0198,-0.9243,1.0775
738546.473503493,-0.1331,-0.021,-0.9249,1.079
738546.473505629,-0.1326,-0.0212,-0.9252,1.079
738546.473507858,-0.1325,-0.0224,-0.9252,1.0801
738546.473510107,-0.1324,-0.0236,-0.9251,1.0811
738546.47351239,-0.1324,-0.0239,-0.9248,1.0811
738546.473514642,-0.1323,-0.0251,-0.9243,1.0817
738546.473516634,-0.1321,-0.0261,-0.9237,1.0819
738546.47351892,-0.1322,-0.0263,-0.9228,1.0813
738546.473521246,-0.1322,-0.0267,-0.9217,1.0806
738546.473523215,-0.1323,-0.0276,-0.9206,1.0805
738546.473525246,-0.1323,-0.0284,-0.9195,1.0802
738546.473527242,-0.1324,-0.0285,-0.9182,1.0791
738546.473529218,-0.1325,-0.0293,-0.9169,1.0787
738546.473531501,-0.1325,-0.0298,-0.9154,1.0777
738546.473533837,-0.1329,-0.031,-0.9138,1.0777
738546.473536092,-0.1329,-0.0314,-0.9122,1.0765
738546.473538307,-0.133,-0.0316,-0.9106,1.0752
738546.473540518,-0.1332,-0.0318,-0.9089,1.0739
738546.473542678,-0.1332,-0.0331,-0.9072,1.0735
738546.473544976,-0.1334,-0.0333,-0.9053,1.072
738546.473547208,-0.1336,-0.0335,-0.9031,1.0702
738546.473549159,-0.1338,-0.0344,-0.901,1.0692
738546.473551385,-0.1338,-0.0346,-0.8985,1.0669
738546.473553646,-0.1338,-0.035,-0.8956,1.0644
738546.473555752,-0.1339,-0.0361,-0.893,1.063
738546.473557965,-0.1339,-0.0363,-0.8902,1.0604
738546.473560083,-0.1341,-0.0374,-0.8876,1.0591
738546.473562249,-0.1339,-0.0376,-0.8849,1.0564
738546.473564339,-0.1339,0.0387,-0.8824,1.055
738546.473566456,-0.1339,0.0387,-0.88,1.0526
738546.473568612,-0.1337,0.039,-0.8776,1.0503
738546.473570747,-0.1337,0.04,-0.8752,1.0489
738546.473573007,-0.1335,0.0402,-0.8726,1.0463
738546.473574982,-0.1334,0.0411,-0.8701,1.0446
738546.473577344,-0.133,0.0417,-0.8667,1.0414
738546.473579707,-0.1328,0.0421,-0.8631,1.038
738546.473582068,-0.1324,0.0426,-0.8594,1.0344
738546.473584313,-0.132,0.044,-0.8557,1.0317
738546.473586467,-0.1315,0.0442,-0.8523,1.028
738546.473588669,-0.131,0.0445,-0.8488,1.0243
