time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738546.416065968,-0.2313,-0.1252,0.233,0.5895
738546.416068093,-0.2332,-0.1252,-1.6715,2.0299
738546.416070153,-0.2351,0.1255,-2.6242,2.9848
738546.416072195,-0.2366,0.1251,-2.7441,3.1058
738546.4160745,-0.2379,0.125,-2.4386,2.8015
738546.416076522,-0.2392,-0.1256,-2.0386,2.4034
738546.416078593,-0.2407,-0.125,-1.5831,1.9488
738546.416081084,-0.2422,-0.1248,-1.0543,1.4213
738546.416083438,-0.2436,-0.1247,-0.6331,1.0014
738546.416085531,-0.2452,-0.1241,-0.368,0.7373
738546.416087839,-0.2467,-0.1244,-0.159,0.5301
738546.416089811,-0.249,-0.1239,0.0173,0.3902
738546.416092102,-0.252,-0.1231,0.1595,0.5346
738546.416094357,-0.2548,-0.1232,0.2459,0.6239
738546.416096661,-0.2583,-0.1225,0.2874,0.6682
738546.416099059,-0.2625,-0.1217,0.3055,0.6897
738546.416101345,-0.2665,-0.1216,0.3306,0.7187
738546.416103357,-0.2703,-0.1204,0.3663,0.757
738546.416105717,-0.2749,-0.1196,0.3897,0.7842
738546.416107957,-0.2798,-0.1197,0.3471,0.7466
738546.416110265,-0.285,-0.1189,0.2528,0.6567
738546.416112627,-0.2903,-0.1181,0.1701,0.5785
738546.416114922,-0.2959,-0.1173,0.1353,0.5485
738546.416117214,-0.3013,-0.1165,0.1243,0.5421
738546.41611923,-0.3063,-0.1162,0.1092,0.5317
738546.416121208,-0.3113,-0.1158,0.075,0.5021
738546.416123548,-0.3173,-0.115,0.0105,0.4428
738546.416125553,-0.3226,-0.1145,-0.0497,0.4868
738546.416127898,-0.3292,-0.1137,-0.0884,0.5313
738546.416130204,-0.3353,-0.1128,-0.0761,0.5242
738546.416132554,-0.3412,-0.112,-0.0387,0.4919
738546.416134815,-0.3467,-0.1121,-0.0205,0.4793
738546.416137093,-0.3523,-0.1113,-0.0393,0.5029
738546.41613913,-0.3571,-0.1109,-0.0694,0.5374
738546.416141168,-0.3614,-0.1104,-0.0815,0.5533
738546.416143243,-0.3659,-0.11,-0.07,0.5459
738546.416145373,-0.3706,-0.1095,-0.0661,0.5462
738546.416147506,-0.3747,-0.1088,-0.0925,0.576
738546.416149637,-0.3785,-0.1083,-0.1209,0.6077
738546.41615176,-0.3822,-0.1077,-0.123,0.6129
738546.416153855,-0.3861,-0.1081,-0.0964,0.5906
738546.416156141,-0.389,-0.1081,-0.0558,0.5529
