time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738297.49245182343292981386,1.46478672648295,-4.94827112643818,334.512975452946
738297.49245191388763487339,1.47709585863826,-4.91134372997223,334.512975452946
738297.49245200434233993292,1.48940499079358,-4.88672546566159,334.525284585101
738297.49245209479704499245,1.47709585863826,-4.87441633350627,334.525284585101
738297.49245218525175005198,1.45247759432763,-4.91134372997223,334.623757642343
738297.49245227570645511150,1.48940499079358,-4.87441633350627,334.672994170965
738297.49245236604474484921,1.62480544450209,-4.57899716177862,334.648375906654
738297.49245245649944990873,2.03100680562761,-3.85275836461481,334.68530330312
738297.49245254695415496826,2.42489903459782,-3.17575609607227,334.512975452946
738297.49245263740886002779,2.6095360169276,-3.18806522822759,334.069846695354
738297.49245272786356508732,1.98177027700634,-3.88968576108076,334.057537563199
738297.49245281831827014685,0.935494043804234,-5.37909075187434,334.217556281218
738297.49245290865655988455,0.960112308114872,-5.48987294127221,334.328338470616
738297.49245299911126494408,1.19398581906593,-5.19445376954456,334.377574999237
738297.49245308956597000360,1.36631366924039,-4.91134372997223,334.512975452946
738297.49245318002067506313,1.40324106570635,-4.84979806919563,334.611448510188
738297.49245327047538012266,1.41555019786167,-4.92365286212755,334.562211981567
738297.49245336093008518219,1.41555019786167,-4.84979806919563,334.599139378033
738297.49245345126837491989,1.42785933001699,-4.86210720135095,334.623757642343
738297.49245354172307997942,1.44016846217231,-4.83748893704032,334.512975452946
738297.49245363217778503895,1.47709585863826,-4.825179804885,334.549902849412
738297.49245372263249009848,1.48940499079358,-4.84979806919563,334.537593717256
738297.49245381308719515800,1.47709585863826,-4.77594327626372,334.574521113722
738297.49245390354190021753,1.46478672648295,-4.81287067272968,334.586830245877
738297.49245399388018995523,1.45247759432763,-4.77594327626372,334.525284585101
738297.49245408433489501476,1.45247759432763,-4.86210720135095,334.389884131392
738297.49245417478960007429,1.45247759432763,-4.78825240841904,334.549902849412
738297.49245426524430513382,1.45247759432763,-4.77594327626372,334.549902849412
738297.49245435569901019335,1.46478672648295,-4.83748893704032,334.586830245877
738297.49245444603729993105,1.46478672648295,-4.78825240841904,334.636066774499
738297.49245453649200499058,1.47709585863826,-4.78825240841904,334.636066774499
738297.49245462694671005011,1.48940499079358,-4.77594327626372,334.697612435275
738297.49245471740141510963,1.48940499079358,-4.75132501195308,334.660685038809
738297.49245480785612016916,1.51402325510422,-4.78825240841904,334.623757642343
738297.49245489831082522869,1.47709585863826,-4.84979806919563,334.623757642343
738297.49245498864911496639,1.48940499079358,-4.77594327626372,334.611448510188
738297.49245507910382002592,1.48940499079358,-4.81287067272968,334.574521113722
738297.49245516955852508545,1.46478672648295,-4.81287067272968,334.574521113722
738297.49245526001323014498,1.45247759432763,-4.81287067272968,334.549902849412
738297.49245535046793520451,1.45247759432763,-4.88672546566159,334.525284585101
738297.49245544092264026403,1.40324106570635,-4.77594327626372,334.574521113722
738297.49245553126093000174,1.40324106570635,-4.84979806919563,334.599139378033
738297.49245562171563506126,1.41555019786167,-4.86210720135095,334.537593717256
738297.49245571217034012079,1.37862280139571,-4.81287067272968,334.512975452946
738297.49245580262504518032,1.36631366924039,-4.825179804885,334.574521113722
738297.49245589307975023985,1.39093193355103,-4.87441633350627,334.586830245877
738297.49245598353445529938,1.37862280139571,-4.89903459781691,334.599139378033
738297.49245607387274503708,1.37862280139571,-4.81287067272968,334.574521113722
738297.49245616432745009661,1.37862280139571,-4.83748893704032,334.574521113722
738297.49245625478215515614,1.36631366924039,-4.81287067272968,334.599139378033
738297.49245634523686021566,1.37862280139571,-4.83748893704032,334.562211981567
738297.49245643569156527519,1.39093193355103,-4.80056154057436,334.574521113722
738297.49245652614627033472,1.37862280139571,-4.87441633350627,334.599139378033
738297.49245661648456007242,1.37862280139571,-4.86210720135095,334.549902849412
738297.49245670693926513195,1.36631366924039,-4.77594327626372,334.562211981567
738297.49245679739397019148,1.36631366924039,-4.77594327626372,334.599139378033
738297.49245688784867525101,1.36631366924039,-4.78825240841904,334.636066774499
738297.49245697830338031054,1.36631366924039,-4.84979806919563,334.562211981567
738297.49245706875808537006,1.36631366924039,-4.7636341441084,334.623757642343
738297.49245715909637510777,1.36631366924039,-4.84979806919563,334.549902849412
738297.49245724955108016729,1.35400453708508,-4.80056154057436,334.574521113722
738297.49245734000578522682,1.35400453708508,-4.7636341441084,334.426811527858
738297.49245743046049028635,1.35400453708508,-4.80056154057436,334.463738924324
738297.49245752091519534588,1.32938627277444,-4.78825240841904,334.31602933846
738297.49245761136990040541,1.34169540492976,-4.825179804885,334.340647602771
738297.49245770170819014311,1.32938627277444,-4.77594327626372,334.50066632079
738297.49245779216289520264,1.32938627277444,-4.77594327626372,334.525284585101
738297.49245788261760026217,1.3047680084638,-4.83748893704032,334.574521113722
738297.49245797307230532169,1.3047680084638,-4.86210720135095,334.537593717256
738297.49245806352701038122,1.28014974415316,-4.78825240841904,334.537593717256
738297.49245815398171544075,1.28014974415316,-4.81287067272968,334.537593717256
738297.49245824432000517845,1.28014974415316,-4.83748893704032,334.537593717256
738297.49245833477471023798,1.26784061199784,-4.825179804885,334.549902849412
738297.49245842522941529751,1.26784061199784,-4.81287067272968,334.537593717256
738297.49245851568412035704,1.28014974415316,-4.81287067272968,334.512975452946
738297.49245860613882541656,1.25553147984252,-4.825179804885,334.549902849412
738297.49245869659353047609,1.25553147984252,-4.84979806919563,334.537593717256
738297.49245878693182021379,1.25553147984252,-4.84979806919563,334.549902849412
738297.49245887738652527332,1.26784061199784,-4.83748893704032,334.525284585101
738297.49245896784123033285,1.3047680084638,-4.80056154057436,334.451429792169
738297.49245905829593539238,1.3047680084638,-4.7636341441084,334.47604805648
738297.49245914875064045191,1.26784061199784,-4.80056154057436,334.537593717256
738297.49245923920534551144,1.24322234768721,-4.80056154057436,334.537593717256
738297.49245932954363524914,1.20629495122125,-4.81287067272968,334.562211981567
738297.49245941999834030867,1.19398581906593,-4.84979806919563,334.586830245877
738297.49245951045304536819,1.18167668691061,-4.84979806919563,334.525284585101
738297.49245960090775042772,1.15705842259997,-4.81287067272968,334.512975452946
738297.49245969136245548725,1.14474929044465,-4.84979806919563,334.50066632079
738297.49245978181716054678,1.13244015828934,-4.825179804885,334.512975452946
738297.49245987215545028448,1.13244015828934,-4.84979806919563,334.574521113722
738297.49245996261015534401,1.12013102613402,-4.83748893704032,334.525284585101
738297.49246005306486040354,1.12013102613402,-4.83748893704032,334.537593717256
738297.49246014351956546307,1.1078218939787,-4.825179804885,334.636066774499
738297.49246023397427052259,1.1078218939787,-4.83748893704032,334.709921567431
738297.49246032442897558212,1.19398581906593,-4.70208848333181,334.783776360363
738297.49246041476726531982,1.40324106570635,-4.16048666849778,334.820703756828
738297.49246050522197037935,1.80944242683187,-3.20037436038291,334.722230699586
738297.49246059567667543888,2.12947986287016,-2.79417299925738,334.29141107415
738297.49246068613138049841,1.71096936958932,-3.32346568193609,334.156010620441
738297.49246077658608555794,0.775475325785089,-4.86210720135095,334.192938016907
738297.49246086692437529564,0.516983550523392,-5.46525467696158,334.205247149063
738297.49246095737908035517,0.701620532853175,-5.18214463738924,334.426811527858
738297.49246104783378541470,0.898566647338277,-4.9605802585935,334.377574999237
738297.49246113828849047422,0.984730572425509,-4.84979806919563,334.47604805648
738297.49246122874319553375,0.984730572425509,-4.84979806919563,334.648375906654
738297.49246131919790059328,0.997039704580828,-4.84979806919563,334.68530330312
