time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738336.428029453,-0.2441,-0.1252,-0.6136,0.9829
738336.428031606,-0.2462,-0.1254,-0.3419,0.7135
738336.428033824,-0.2491,-0.1246,-0.1158,0.4895
738336.428036203,-0.2527,-0.1245,0.085,0.4622
738336.428038615,-0.2563,-0.1243,0.2334,0.614
738336.428040775,-0.2604,-0.1246,0.31,0.695
738336.428043194,-0.2655,-0.1244,0.3601,0.75
738336.428045315,-0.2696,-0.1238,0.4041,0.7975
738336.428047373,-0.2737,-0.1231,0.4438,0.8406
738336.428049753,-0.2792,-0.1231,0.4544,0.8567
738336.428051806,-0.2837,-0.1234,0.4247,0.8318
738336.428053872,-0.2885,-0.1229,0.3795,0.7909
738336.428055921,-0.2934,-0.1224,0.3469,0.7627
738336.428058012,-0.2986,-0.1227,0.3285,0.7498
738336.42806002,-0.304,-0.1222,0.303,0.7292
738336.428062078,-0.3091,-0.1216,0.2473,0.678
738336.428064066,-0.3148,-0.1211,0.1685,0.6044
738336.428066164,-0.321,-0.1216,0.0991,0.5417
738336.428068246,-0.3275,-0.1209,0.0707,0.5191
738336.428070648,-0.334,-0.1207,0.0907,0.5454
738336.428072753,-0.3397,-0.1201,0.12,0.5798
738336.428074845,-0.345,-0.1204,0.1424,0.6078
738336.428077226,-0.3505,-0.1201,0.1786,0.6492
738336.428079267,-0.3545,-0.1197,0.2443,0.7185
738336.428081313,-0.3577,-0.119,0.3372,0.8139
738336.428083349,-0.3608,-0.1185,0.4209,0.9002
738336.428085494,-0.3631,-0.1177,0.4405,0.9213
738336.428087614,-0.3652,-0.118,0.3853,0.8685
738336.428089959,-0.3674,-0.117,0.2921,0.7765
738336.428092127,-0.3692,-0.1171,0.2269,0.7132
738336.428094277,-0.3701,-0.1163,0.2033,0.6897
738336.428096623,-0.3699,-0.1154,0.1819,0.6672
738336.428098916,-0.3696,-0.1153,0.1285,0.6134
738336.42810106,-0.3684,-0.1145,0.1011,0.584
738336.428103245,-0.3663,-0.1138,0.1088,0.5889
738336.428105408,-0.3639,-0.114,0.109,0.5869
738336.42810798,-0.3604,-0.1128,0.0764,0.5496
738336.428110237,-0.3558,-0.1126,0.0584,0.5268
738336.428112581,-0.3502,-0.1116,0.0967,0.5585
738336.428114808,-0.3438,-0.1116,0.1784,0.6338
738336.428117213,-0.3371,-0.1107,0.2532,0.701
738336.42811947,-0.33,-0.1105,0.2612,0.7017
738336.428121662,-0.3245,-0.1099,0.209,0.6434
738336.428123759,-0.3195,-0.1092,0.1622,0.5909
738336.428125985,-0.3144,-0.1084,0.1716,0.5944
738336.42812822,-0.3096,-0.1077,0.2369,0.6542
738336.428130375,-0.3053,-0.1069,0.3089,0.7211
738336.428132488,-0.3017,-0.1062,0.3418,0.7497
738336.42813457,-0.2987,-0.1057,0.3331,0.7375
738336.428136843,-0.2957,-0.1058,0.3102,0.7117
738336.428138996,-0.2939,-0.1052,0.2976,0.6967
738336.428141111,-0.2926,-0.1045,0.2868,0.6839
738336.42814327,-0.2914,-0.1037,0.2508,0.6459
738336.428145333,-0.2911,-0.1032,0.2005,0.5948
738336.428147487,-0.2919,-0.1025,0.1753,0.5697
738336.428149526,-0.293,-0.102,0.2002,0.5952
738336.428151644,-0.294,-0.1014,0.2451,0.6405
738336.428153912,-0.2962,-0.1005,0.2667,0.6634
738336.428156025,-0.2985,-0.0999,0.2652,0.6636
738336.428158155,-0.3012,-0.0993,0.2758,0.6763
738336.428160323,-0.3043,-0.0985,0.2973,0.7001
738336.428162558,-0.308,-0.0977,0.2813,0.687
738336.428164552,-0.3114,-0.0972,0.2143,0.6229
738336.42816692,-0.3158,-0.0962,0.1172,0.5292
738336.428169074,-0.3206,-0.0955,0.0521,0.4682
738336.428171121,-0.3256,-0.094,0.0233,0.4429
738336.428173205,-0.3305,-0.0934,0.0161,0.44
738336.428175308,-0.3356,-0.0928,0.0067,0.4351
738336.428177527,-0.3413,-0.091,-0.0251,0.4574
738336.428179654,-0.3477,-0.0902,-0.0725,0.5104
738336.428182028,-0.3544,-0.089,-0.0851,0.5285
738336.428184305,-0.3604,-0.088,-0.0669,0.5153
738336.428186353,-0.3664,-0.0865,-0.0719,0.5248
738336.428188454,-0.3716,-0.0849,-0.0905,0.547
738336.428190657,-0.3768,-0.0839,-0.0782,0.5389
738336.428192735,-0.3817,-0.0824,-0.0186,0.4827
738336.428194835,-0.386,-0.0806,0.0819,0.5485
738336.428197284,-0.3903,-0.0794,0.2029,0.6726
738336.428199458,-0.3932,-0.0776,0.2798,0.7506
738336.428201568,-0.3955,-0.0769,0.3215,0.7939
738336.428203643,-0.3974,-0.0752,0.3591,0.8317
738336.428205834,-0.3979,-0.0746,0.4147,0.8872
738336.42820825,-0.397,-0.0721,0.5019,0.971
738336.428210572,-0.3958,-0.0708,0.5662,1.0328
738336.428212832,-0.395,-0.07,0.5774,1.0424
738336.428215155,-0.3939,-0.068,0.5455,1.0074
738336.428217355,-0.3936,-0.0669,0.5102,0.9707
738336.42821974,-0.3939,-0.0657,0.4644,0.924
738336.428222096,-0.3944,-0.0636,0.3665,0.8245
738336.428224278,-0.3958,-0.0627,0.2552,0.7137
738336.428226474,-0.3982,-0.061,0.1736,0.6328
738336.42822877,-0.4008,-0.0598,0.147,0.6076
738336.42823101,-0.4042,-0.058,0.1681,0.6303
738336.428233257,-0.4077,-0.0569,0.1984,0.663
738336.428235449,-0.4122,-0.0552,0.2121,0.6795
738336.428237715,-0.4172,-0.0542,0.2073,0.6787
738336.428240037,-0.4226,-0.0522,0.2121,0.6869
738336.428242166,-0.4284,-0.0513,0.2331,0.7128
738336.428244254,-0.434,-0.0496,0.2401,0.7237
