time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738336.469546801,-0.2363,-0.1252,0.3681,0.7296
738336.469549318,-0.2402,0.1253,0.3662,0.7317
738336.469551682,-0.2402,0.1253,0.3662,0.7317
738336.46955428,-0.2402,0.1253,0.3662,0.7317
738336.469556544,-0.2402,0.1253,0.3662,0.7317
738336.469558962,-0.2402,0.1253,0.3662,0.7317
738336.469561421,-0.2425,0.1248,0.3618,0.7291
738336.469564023,-0.2491,0.1252,0.3648,0.7391
738336.469566544,-0.2565,0.1248,0.4103,0.7916
738336.469569263,-0.2643,0.1252,0.4965,0.886
738336.469571899,-0.2727,0.1255,0.5973,0.9955
738336.469574458,-0.2813,0.1251,0.6642,1.0706
738336.469576906,-0.289,0.1252,0.7012,1.1154
738336.469579582,-0.2988,0.1254,0.7452,1.1694
738336.469582016,-0.3084,0.1251,0.7577,1.1912
738336.469584437,-0.3173,0.1249,0.6844,1.1266
738336.469586882,-0.3272,0.1248,0.5652,1.0172
738336.469589443,-0.3374,0.1245,0.44,0.9019
738336.469591832,-0.346,0.1243,0.2836,0.7539
738336.469594285,-0.3542,0.1241,0.0957,0.574
738336.469596808,-0.3622,0.1239,-0.093,0.5791
738336.469599213,-0.3683,0.1238,-0.2147,0.7068
738336.469601683,-0.3734,0.1236,-0.2839,0.7809
738336.469604042,-0.3777,0.1238,-0.3509,0.8524
738336.469606537,-0.3811,0.1237,-0.4578,0.9626
738336.469608951,-0.3825,0.1237,-0.5126,1.0188
738336.469611367,-0.3843,0.1236,-0.4603,0.9682
738336.469613768,-0.386,0.1228,-0.3623,0.8711
738336.469616299,-0.3881,0.1237,-0.2828,0.7946
738336.469618786,-0.3911,0.1227,-0.2529,0.7667
738336.469621275,-0.3951,0.1229,-0.2605,0.7785
738336.469623839,-0.4004,0.1227,-0.3189,0.842
738336.469626281,-0.4069,0.1228,-0.4414,0.9711
738336.469628819,-0.414,0.1229,-0.5987,1.1356
738336.46963134,-0.4208,0.1229,-0.7142,1.2579
738336.46963407,-0.4288,0.1227,-0.7549,1.3064
738336.469636873,-0.4376,0.1223,-0.7466,1.3065
738336.469639512,-0.4458,-0.1221,-0.7494,1.3173
738336.4696421,-0.4536,-0.122,-0.7564,1.332
738336.469644721,-0.4614,-0.1229,-0.7549,1.3392
738336.469647544,-0.4694,-0.1227,-0.7442,1.3363
738336.46965007,-0.4766,-0.1227,-0.7245,1.3238
738336.469652606,-0.4827,-0.1228,-0.6738,1.2793
738336.46965552,-0.4889,-0.1228,-0.6269,1.2386
738336.46965797,-0.494,-0.1234,-0.6262,1.2436
738336.469660592,-0.4986,-0.1232,-0.6169,1.2387
738336.469663109,-0.5024,-0.1233,-0.5603,1.186
738336.469665773,-0.5048,-0.1232,-0.4932,1.1212
738336.469668356,-0.5061,-0.123,-0.4823,1.1114
738336.46967089,-0.5066,-0.1232,-0.5412,1.171
738336.469673488,-0.5061,-0.1231,-0.6341,1.2633
738336.469676151,-0.5043,-0.1229,-0.7136,1.3408
738336.469678753,-0.5012,-0.1227,-0.7475,1.3714
738336.469681424,-0.497,-0.1226,-0.7376,1.3572
738336.469684165,-0.4905,-0.1223,-0.7112,1.324
738336.469686816,-0.4835,-0.1222,-0.7176,1.3233
738336.469689491,-0.4759,-0.1219,-0.7757,1.3735
738336.469692162,-0.4684,-0.1218,-0.8292,1.4194
738336.469694903,-0.4612,-0.1207,-0.8406,1.4225
738336.469697594,-0.4546,-0.1204,-0.8582,1.4332
738336.469700296,-0.4488,-0.1202,-0.928,1.497
738336.469703092,-0.4448,-0.1189,-0.9917,1.5554
738336.469705853,-0.4418,-0.1185,-0.9907,1.551
738336.469708528,-0.4395,-0.1174,-0.9795,1.5364
738336.469711201,-0.439,-0.1162,-0.9962,1.5514
738336.469713991,-0.4394,-0.1158,-0.9973,1.5525
738336.469716687,-0.4408,-0.1145,-0.9454,1.5007
738336.46971919,-0.4436,-0.1135,-0.9025,1.4596
738336.469721776,-0.4475,-0.1125,-0.8941,1.4541
738336.469724335,-0.4525,-0.1115,-0.8526,1.4166
738336.469726941,-0.4581,-0.1102,-0.727,1.2953
738336.469729441,-0.4638,-0.1093,-0.5651,1.1382
738336.469731985,-0.4692,-0.1082,-0.4277,1.0051
738336.469734726,-0.4761,-0.1068,-0.3452,0.9281
738336.469737422,-0.4831,-0.1056,-0.304,0.8927
738336.46974034,-0.4901,-0.1051,-0.2719,0.8671
738336.469743228,-0.4973,-0.1034,-0.2878,0.8885
738336.469745906,-0.5044,-0.1019,-0.3758,0.9821
738336.469748499,-0.5109,-0.0997,-0.4685,1.0791
738336.469751024,-0.5167,-0.0986,-0.5228,1.1381
738336.469753505,-0.5212,-0.0964,-0.5132,1.1308
738336.469756023,-0.5245,-0.0943,-0.4366,1.0554
738336.469758643,-0.5263,-0.0931,-0.3191,0.9385
738336.469761262,-0.5259,-0.0908,-0.2207,0.8374
738336.469763936,-0.5239,-0.0885,-0.1759,0.7883
738336.469766656,-0.5211,-0.086,-0.1809,0.788
738336.469769489,-0.5176,-0.0833,-0.1796,0.7805
738336.469772374,-0.5137,-0.0797,-0.1361,0.7295
738336.469775319,-0.5101,-0.077,-0.1037,0.6908
738336.469778148,-0.5073,-0.0743,-0.1379,0.7195
738336.469780574,-0.5056,-0.0715,-0.1875,0.7646
738336.469783204,-0.5042,-0.0681,-0.1974,0.7697
738336.469786053,-0.5038,-0.0656,-0.2011,0.7705
738336.469788957,-0.5031,-0.0627,-0.2435,0.8093
738336.469791838,-0.5039,-0.06,-0.2425,0.8064
738336.469794715,-0.5037,-0.0562,-0.2033,0.7632
738336.46979748,-0.5039,-0.0538,-0.1636,0.7213
738336.469800337,-0.5043,-0.0509,-0.1315,0.6867
738336.469803253,-0.5049,-0.0482,-0.0852,0.6383
738336.469805932,-0.5044,-0.0455,0.0074,0.5573
738336.469808551,-0.5033,-0.0431,0.1222,0.6686
738336.469811135,-0.5015,-0.0408,0.2066,0.7489
738336.469813981,-0.4986,-0.038,0.2222,0.7588
738336.469816381,-0.4959,-0.0352,0.2131,0.7442
738336.46981922,-0.4915,-0.0323,0.2401,0.7639
738336.469822239,-0.4856,-0.0303,0.2569,0.7728
738336.46982512,-0.4806,-0.0276,0.2491,0.7573
738336.469827897,-0.4748,-0.0249,0.2941,0.7938
738336.469830854,-0.4692,-0.0219,0.3592,0.8503
738336.469833522,-0.4648,-0.0194,0.3718,0.856
738336.469836253,-0.4608,-0.0176,0.3165,0.7949
738336.469838897,-0.4578,-0.0142,0.24,0.712
738336.469841661,-0.4556,-0.0114,0.1889,0.6559
738336.469844381,-0.4535,-0.0087,0.2089,0.6711
738336.469847202,-0.4516,-0.0061,0.2286,0.6863
738336.469849874,-0.4501,-0.0033,0.2075,0.6609
738336.469852422,-0.449,-0.0009,0.1968,0.6467
738336.469854899,-0.4477,-0.0025,0.2352,0.6854
738336.469857472,-0.4469,-0.0048,0.2718,0.7235
738336.469860106,-0.4448,-0.0084,0.2952,0.7484
738336.46986283,-0.4415,-0.0112,0.3656,0.8183
738336.46986562,-0.4364,-0.0149,0.4763,0.9276
738336.469869024,-0.4294,-0.0176,0.5144,0.9614
738336.469871719,-0.4206,-0.0215,0.4329,0.875
738336.469874365,-0.4113,-0.0247,0.2991,0.7351
738336.469876958,-0.4026,-0.0283,0.1964,0.6273
738336.469879504,-0.3944,-0.0316,0.1082,0.5342
738336.469882121,-0.3867,-0.0341,-0.0019,0.4227
738336.469884966,-0.3785,-0.0379,-0.1063,0.5227
738336.469887552,-0.3714,-0.0413,-0.1341,0.5468
738336.469890256,-0.3643,-0.0452,-0.1254,0.5349
738336.46989295,-0.3578,-0.0488,-0.1518,0.5584
738336.469895737,-0.3519,-0.0525,-0.2079,0.6123
738336.469898175,-0.3469,0.0559,-0.2158,0.6186
738336.469900745,-0.3422,0.0592,-0.1474,0.5488
738336.469903321,-0.3368,0.0627,-0.037,0.4365
738336.469905901,-0.3319,0.0662,0.0411,0.4392
738336.469908725,-0.3271,0.0709,0.0857,0.4837
738336.469911669,-0.3217,0.0749,0.1393,0.5359
738336.469914459,-0.3175,0.0786,0.1958,0.5919
738336.469917159,-0.3133,0.0835,0.1923,0.5891
738336.469919816,-0.3099,0.088,0.1722,0.5701
738336.469922428,-0.3068,0.0917,0.1937,0.5922
738336.469924972,-0.3036,0.0962,0.2114,0.6112
738336.469927521,-0.3004,0.0996,0.1939,0.5939
738336.469930133,-0.2968,0.1041,0.1623,0.5632
738336.469932794,-0.2918,0.1089,0.1519,0.5526
738336.469935424,-0.2859,0.1134,0.1518,0.5511
738336.469937952,-0.2789,0.117,0.1138,0.5097
738336.469940517,-0.2712,0.1215,0.0196,0.4123
738336.469943109,-0.2628,0.1261,-0.1127,0.5016
738336.469945653,-0.2535,0.1296,-0.2315,0.6146
738336.46994824,-0.2436,0.1342,-0.2926,0.6704
738336.469950802,-0.2333,0.1386,-0.3132,0.6851
738336.469953416,-0.2214,0.1422,-0.3697,0.7333
738336.469955957,-0.2102,0.1468,-0.4167,0.7737
738336.469958644,-0.1979,0.1502,-0.409,0.7571
738336.469961553,-0.1834,0.1554,-0.387,0.7258
738336.469964315,-0.17,0.159,-0.3537,0.6827
738336.46996691,-0.1558,0.1638,-0.2797,0.5993
738336.469969655,-0.142,0.1684,-0.1475,0.4579
738336.469972255,-0.1287,0.173,-0.0031,0.3048
738336.469974869,-0.1165,0.1775,0.0865,0.3805
738336.469977552,-0.1046,0.1821,0.0919,0.3786
738336.469980199,-0.094,0.1868,0.0379,0.3187
738336.469982932,-0.0844,0.1914,-0.0189,0.2947
738336.469985703,-0.0753,0.1961,-0.0679,0.3393
738336.46998859,-0.0672,0.2011,-0.1747,0.443
738336.469991113,-0.0615,0.2066,-0.3135,0.5816
738336.469993704,-0.0562,0.2113,-0.4207,0.6882
738336.469996264,-0.0528,0.2166,-0.4688,0.7382
738336.469998853,-0.0502,0.2211,-0.4896,0.7609
738336.470001422,-0.0484,0.2268,-0.5081,0.7833
738336.470004064,-0.0475,0.2313,-0.512,0.7908
738336.470006769,-0.0478,0.2373,-0.4573,0.7424
738336.470009382,-0.0487,0.243,-0.3572,0.6489
738336.470012016,-0.0502,0.2485,-0.2714,0.5701
738336.470014681,-0.0519,0.2535,-0.2274,0.5328
738336.470017236,-0.0549,0.259,-0.2137,0.5276
738336.47001975,-0.0578,0.2646,-0.1879,0.5103
738336.470022253,-0.0606,0.2702,-0.1198,0.4506
738336.470024929,-0.0631,0.276,-0.0184,0.3575
738336.47002761,-0.0651,0.2819,0.0641,0.4111
738336.470030211,-0.0659,0.2867,0.0802,0.4328
738336.470032828,-0.0656,0.2925,0.0549,0.413
738336.470035368,-0.0639,0.2973,0.0582,0.4194
738336.470037924,-0.0602,0.3031,0.1075,0.4708
738336.470040524,-0.0538,0.3079,0.1495,0.5112
738336.470043067,-0.0458,0.3135,0.1506,0.5099
738336.47004571,-0.0353,0.3185,0.1655,0.5193
738336.470048343,-0.0233,0.3234,0.237,0.5837
