time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738336.421837354,-0.104,0.0865,-0.2095,0.4
738336.421839251,-0.1038,0.086,-0.0868,0.2766
738336.421841234,-0.1042,0.0849,0.5004,0.6895
738336.421843306,-0.1047,0.084,0.749,0.9377
738336.421845253,-0.1054,0.0834,0.784,0.9728
738336.421847128,-0.1054,0.0834,0.784,0.9728
738336.421848969,-0.1054,0.0834,0.784,0.9728
738336.42185087,-0.1054,0.0834,0.784,0.9728
738336.421852705,-0.1054,0.0834,0.784,0.9728
738336.421854676,-0.1054,0.0834,0.784,0.9728
738336.421856545,-0.1054,0.0834,0.784,0.9728
738336.421858419,-0.1054,0.0834,0.784,0.9728
738336.421860247,-0.1054,0.0834,0.784,0.9728
738336.421862102,-0.1054,0.0834,0.784,0.9728
738336.421864022,-0.1054,0.0834,0.784,0.9728
738336.421865915,-0.1054,0.0834,0.784,0.9728
738336.42186782,-0.1054,0.0834,0.784,0.9728
738336.421869698,-0.1054,0.0834,0.784,0.9728
738336.421871665,-0.1054,0.0834,0.784,0.9728
738336.421873539,-0.1054,0.0834,0.784,0.9728
738336.42187552,-0.1058,0.0822,0.7603,0.9483
738336.421877347,-0.1065,0.0819,0.6725,0.8609
738336.421879137,-0.1073,0.0806,0.564,0.7519
738336.421881115,-0.1082,0.0795,0.4373,0.625
738336.421883154,-0.1094,0.0785,0.3135,0.5014
738336.421884968,-0.1105,0.0781,0.2174,0.406
738336.421887005,-0.1116,0.0763,0.1249,0.3128
738336.4218888,-0.1127,0.0759,0.0597,0.2483
738336.421890677,-0.1141,0.0746,0.0048,0.1935
738336.421892778,-0.1155,0.0737,-0.0441,0.2333
738336.421894673,-0.1168,0.0725,-0.0768,0.2661
738336.421896762,-0.1183,0.0707,-0.104,0.293
738336.421898887,-0.1197,0.0699,-0.1228,0.3124
738336.42190091,-0.1213,0.0679,-0.1352,0.3244
738336.421902732,-0.1228,0.0675,-0.1424,0.3327
738336.421904741,-0.1243,0.0655,-0.1472,0.337
738336.421906769,-0.1259,0.0645,-0.1493,0.3397
738336.421908551,-0.1272,0.0633,-0.1495,0.34
738336.421910574,-0.1288,0.0614,-0.1482,0.3384
738336.421912633,-0.1306,0.0603,-0.1458,0.3367
738336.421914647,-0.1323,0.0584,-0.1424,0.3331
738336.421916656,-0.134,0.0574,-0.1384,0.3298
738336.421918672,-0.1358,0.0554,-0.1339,0.3251
738336.421920667,-0.1375,0.0534,-0.129,0.3199
738336.421922683,-0.1393,0.0515,-0.1238,0.3146
738336.421924703,-0.1411,0.0495,-0.1185,0.3091
738336.421926748,-0.143,0.0476,-0.1129,0.3035
738336.42192879,-0.1448,0.0458,-0.1071,0.2977
738336.421930946,-0.1468,0.0429,-0.1013,0.291
738336.421932769,-0.1486,0.0407,-0.0958,0.2851
738336.421934798,-0.1506,0.0387,-0.0899,0.2792
