time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738297.479567441,-0.0976,0.1816,-0.0264,0.3056
738297.479569564,-0.0959,0.1812,-0.274,0.5511
738297.479571683,-0.0935,0.1804,-0.4262,0.7001
738297.479573818,-0.0918,0.1804,-0.4957,0.7679
738297.479575936,-0.09,0.1796,-0.5347,0.8043
738297.479578017,-0.0881,0.1797,-0.5492,0.817
738297.47958017,-0.0867,0.1787,-0.5268,0.7922
738297.4795823,-0.0853,0.1779,-0.4673,0.7305
738297.479584474,-0.084,0.178,-0.3931,0.6551
738297.479586748,-0.0827,0.1772,-0.3275,0.5874
738297.479589077,-0.0815,0.1766,-0.2865,0.5446
738297.479591457,-0.0805,0.176,-0.2655,0.522
738297.479593755,-0.0794,0.1755,-0.2432,0.4981
738297.479596072,-0.0788,0.1747,-0.2119,0.4654
738297.479598302,-0.0779,0.174,-0.1726,0.4245
738297.479600469,-0.0772,0.1731,-0.1343,0.3846
738297.479602527,-0.0765,0.1721,-0.1077,0.3563
738297.479604715,-0.076,0.1713,-0.1067,0.354
738297.479606759,-0.0761,0.171,-0.1433,0.3904
738297.479608993,-0.0761,0.1702,-0.2093,0.4556
738297.479611142,-0.0763,0.1694,-0.275,0.5207
738297.479613251,-0.0771,0.1684,-0.334,0.5795
738297.479615474,-0.078,0.1676,-0.4108,0.6564
738297.479617654,-0.0795,0.1657,-0.5107,0.7559
738297.479619816,-0.0812,0.1649,-0.6159,0.862
738297.479621922,-0.0839,0.1637,-0.6989,0.9465
738297.479624063,-0.0864,0.1629,-0.7503,0.9996
738297.479626216,-0.0892,0.1619,-0.7734,1.0245
738297.479628348,-0.0924,0.1609,-0.7877,1.041
738297.479630482,-0.0959,0.16,-0.809,1.0649
738297.479632742,-0.1,0.1591,-0.8297,1.0888
738297.479634998,-0.1041,0.1574,-0.8182,1.0797
738297.479637111,-0.1082,0.1566,-0.7749,1.0397
738297.479639251,-0.1127,0.1556,-0.7239,0.9922
738297.479641422,-0.1171,0.1548,-0.6817,0.9536
738297.479643699,-0.1218,0.153,-0.6386,0.9134
738297.479645844,-0.1267,0.152,-0.5783,0.857
738297.479647934,-0.1313,0.151,-0.5029,0.7852
738297.479650104,-0.1355,0.1502,-0.4326,0.7183
738297.479652297,-0.1402,0.1494,-0.3899,0.6795
738297.479654417,-0.1448,0.1484,-0.3858,0.679
738297.479656565,-0.1497,0.1464,-0.4117,0.7078
738297.479658719,-0.1547,0.1456,-0.4445,0.7448
738297.479660891,-0.1599,0.1448,-0.4507,0.7554
738297.479663049,-0.165,0.1428,-0.4101,0.7179
738297.479665195,-0.1697,0.142,-0.3301,0.6418
738297.479667423,-0.1747,0.1412,-0.235,0.5509
738297.479669551,-0.1793,0.1392,-0.1628,0.4813
738297.479671747,-0.1837,0.1384,-0.1272,0.4493
738297.479673933,-0.1877,0.1366,-0.1263,0.4506
738297.479676143,-0.1915,0.1358,-0.1397,0.467
738297.479678402,-0.1955,0.1342,-0.1701,0.4998
738297.479680554,-0.199,0.1324,-0.2214,0.5528
738297.479682684,-0.2019,0.1305,-0.2916,0.624
738297.479684825,-0.2049,0.1296,-0.3675,0.702
738297.479687015,-0.2081,0.1279,-0.4152,0.7512
738297.47968916,-0.211,0.1259,-0.4066,0.7435
738297.479691331,-0.2132,0.1241,-0.3463,0.6836
738297.479693457,-0.2153,0.1233,-0.2732,0.6118
738297.479695632,-0.2175,0.1213,-0.213,0.5518
738297.479697783,-0.2188,0.1196,-0.1633,0.5017
738297.479699928,-0.2197,0.1187,-0.1047,0.4431
738297.479702112,-0.2202,0.1169,-0.036,0.3731
738297.479704287,-0.22,0.1151,0.0236,0.3587
738297.47970641,-0.2194,0.1132,0.0568,0.3894
738297.479708596,-0.2182,0.1114,0.0614,0.391
738297.479710758,-0.2167,0.1096,0.048,0.3743
738297.47971297,-0.215,0.1078,0.034,0.3568
738297.479715086,-0.2127,0.106,0.027,0.3457
738297.479717225,-0.2102,0.104,0.0167,0.3309
738297.47971942,-0.2076,0.1022,-0.0163,0.3261
738297.479721551,-0.2048,0.1004,-0.0776,0.3828
