time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738193.835340554,-0.2313,-0.1252,0.233,0.5895
738193.835342891,-0.2321,-0.1258,-0.3304,0.6883
738193.835345183,-0.2339,-0.1257,-1.2039,1.5635
738193.835347521,-0.2366,-0.1257,-1.4205,1.7828
738193.835349807,-0.2397,-0.1257,-1.3065,1.6719
738193.835352154,-0.2432,-0.1256,-1.0789,1.4477
738193.83535452,-0.2471,-0.1257,-0.8807,1.2535
738193.835356849,-0.2517,-0.1259,-0.7181,1.0957
738193.835359497,-0.2565,-0.1257,-0.5428,0.925
738193.835362143,-0.2617,-0.1255,-0.3337,0.7209
738193.835364576,-0.267,-0.1247,-0.1435,0.5352
738193.83536678,-0.2726,-0.125,-0.006,0.4036
738193.835369097,-0.2786,-0.1249,0.0758,0.4793
738193.835371403,-0.2848,-0.1241,0.1332,0.5421
738193.835373743,-0.2916,-0.1241,0.2061,0.6218
738193.835376052,-0.2984,-0.1234,0.2935,0.7153
738193.835378733,-0.3055,-0.1236,0.3787,0.8078
738193.83538105,-0.3138,-0.1234,0.4354,0.8726
738193.835383351,-0.322,-0.1233,0.4522,0.8975
738193.835385671,-0.3309,-0.1225,0.4565,0.9099
738193.835388013,-0.3401,-0.1225,0.4802,0.9428
738193.835390303,-0.3487,-0.1217,0.5247,0.9951
738193.835392623,-0.359,-0.1207,0.553,1.0327
738193.835394925,-0.37,-0.1199,0.5041,0.994
738193.835397251,-0.3808,-0.1199,0.4372,0.9379
738193.835399568,-0.3927,-0.1189,0.3965,0.9081
738193.835401905,-0.4048,-0.1179,0.3477,0.8704
738193.835404186,-0.4156,-0.1171,0.3009,0.8336
738193.8354065,-0.4281,-0.1161,0.2869,0.8311
738193.835408812,-0.4404,-0.1159,0.338,0.8943
738193.835411133,-0.4524,-0.115,0.4523,1.0197
738193.835413457,-0.464,-0.1138,0.5966,1.1744
738193.835415825,-0.4753,-0.1127,0.7191,1.3071
738193.835418102,-0.4852,-0.1117,0.8026,1.3995
738193.835420399,-0.4946,-0.1107,0.8919,1.4972
738193.835422729,-0.504,-0.1088,0.9651,1.5779
738193.835425027,-0.5127,-0.1078,0.9863,1.6068
738193.835427396,-0.5208,-0.1069,0.9862,1.6139
738193.835430035,-0.528,-0.1048,1.0188,1.6516
738193.8354324,-0.5344,-0.1033,1.1127,1.7504
738193.835434664,-0.5381,-0.1023,1.2041,1.8445
738193.835436964,-0.5408,-0.1004,1.2652,1.9064
738193.835439308,-0.5429,-0.0992,1.2854,1.9275
738193.835441603,-0.5432,-0.0973,1.3041,1.9446
738193.835443964,-0.5427,-0.096,1.3381,1.9768
738193.83544624,-0.5416,-0.0942,1.3334,1.9692
738193.83544853,-0.5392,-0.092,1.27,1.9012
738193.835450857,-0.537,-0.0913,1.206,1.8343
738193.835453161,-0.5339,-0.09,1.1604,1.7843
738193.835455471,-0.5297,-0.0877,1.1357,1.7531
738193.835457801,-0.5257,-0.0865,1.0954,1.7076
738193.835460108,-0.5217,-0.0853,1.0593,1.6663
738193.835462095,-0.5178,-0.0837,1.0548,1.6563
738193.835464341,-0.5132,-0.0824,1.0584,1.654
738193.835466367,-0.5096,-0.0817,1.0429,1.6342
738193.835468614,-0.5053,-0.0804,0.9939,1.5796
738193.83547097,-0.5012,-0.0792,0.9401,1.5205
738193.835473281,-0.497,-0.0779,0.9234,1.4983
738193.835475539,-0.493,-0.0765,0.9595,1.529
738193.835477885,-0.4889,-0.0753,1.0063,1.5705
738193.835480152,-0.4847,-0.0749,1.0118,1.5714
738193.83548248,-0.481,-0.0728,0.9675,1.5213
738193.835484827,-0.4777,-0.0714,0.9051,1.4542
738193.835487119,-0.4744,-0.0701,0.869,1.4135
738193.835489404,-0.4712,-0.0687,0.8413,1.3812
738193.835491765,-0.4688,-0.0675,0.7744,1.3107
738193.835494076,-0.4667,-0.0662,0.659,1.1919
738193.835496782,-0.4649,-0.0646,0.5455,1.075
738193.835499045,-0.4638,-0.0633,0.4838,1.0109
738193.835501429,-0.4631,-0.0619,0.45,0.975
738193.835503729,-0.4629,-0.0607,0.4194,0.943
738193.835506057,-0.4628,-0.0586,0.3812,0.9026
738193.835508363,-0.4634,-0.0572,0.3663,0.8869
738193.835510671,-0.4642,-0.0558,0.4145,0.9345
738193.83551293,-0.465,-0.0546,0.5007,1.0203
738193.835515258,-0.4657,-0.0525,0.5614,1.0796
738193.835517584,-0.467,-0.0512,0.5738,1.092
738193.835519925,-0.4683,-0.05,0.5659,1.0842
738193.835522223,-0.4698,-0.0479,0.5862,1.1039
738193.835524503,-0.4714,-0.0457,0.628,1.1451
738193.835526501,-0.4726,-0.044,0.6427,1.1593
738193.835528746,-0.4743,-0.0428,0.6118,1.1289
738193.835531066,-0.4758,-0.0406,0.5624,1.0788
738193.835533073,-0.4776,-0.0391,0.5365,1.0532
738193.835535378,-0.4795,-0.0377,0.5294,1.0466
738193.835538036,-0.4819,-0.036,0.4963,1.0142
738193.835540742,-0.4848,-0.0333,0.4284,0.9465
738193.835543412,-0.4879,-0.0319,0.3934,0.9132
738193.835546156,-0.4909,-0.0294,0.4135,0.9338
738193.835548828,-0.4944,-0.0273,0.4374,0.9591
738193.835551228,-0.4974,-0.0257,0.4615,0.9846
738193.835553841,-0.5008,-0.0239,0.5405,1.0652
738193.835556217,-0.5037,-0.0225,0.6234,1.1496
738193.8355589,-0.5066,-0.0206,0.6596,1.1868
738193.835561267,-0.5095,-0.0195,0.6735,1.2025
738193.835563858,-0.5121,-0.0178,0.7241,1.254
738193.835566546,-0.5146,-0.0171,0.7796,1.3113
738193.835568926,-0.5169,-0.0167,0.7915,1.3251
738193.835571585,-0.5195,-0.0167,0.7931,1.3293
738193.835574253,-0.5217,-0.0165,0.8416,1.3798
738193.83557662,-0.5234,-0.017,0.9033,1.4437
738193.835578919,-0.5246,-0.0175,0.9311,1.4732
738193.835581596,-0.5257,-0.019,0.9145,1.4592
738193.835583987,-0.5266,-0.0203,0.9297,1.4766
738193.835586643,-0.5263,-0.0216,1.0013,1.5492
738193.835589369,-0.5257,-0.0237,1.0488,1.5982
738193.835591987,-0.5253,-0.0256,1.0116,1.5625
738193.835594343,-0.5249,-0.0277,0.9199,1.4725
738193.835596748,-0.5245,-0.0301,0.8491,1.4037
738193.835599351,-0.5246,-0.0326,0.7753,1.3325
738193.835601883,-0.5247,-0.0361,0.6893,1.2501
738193.835604453,-0.5246,-0.0393,0.6329,1.1968
738193.83560702,-0.5249,-0.0428,0.6247,1.1924
738193.835609364,-0.5247,-0.0464,0.621,1.1921
738193.835611775,-0.5244,-0.0501,0.5869,1.1614
738193.835614363,-0.5239,-0.0543,0.5367,1.1149
738193.835616729,-0.5228,-0.0581,0.5116,1.0925
738193.835619131,-0.5218,-0.0618,0.4721,1.0557
738193.835621722,-0.5213,-0.0663,0.3993,0.9869
738193.835624272,-0.5211,-0.0709,0.3247,0.9167
738193.835626847,-0.5203,-0.0744,0.2865,0.8812
738193.835629405,-0.5193,-0.0789,0.2928,0.891
738193.835632498,-0.518,-0.0832,0.3165,0.9177
738193.83563479,-0.5164,-0.0878,0.3294,0.9336
738193.835637509,-0.5144,-0.0917,0.3047,0.9108
738193.835639821,-0.5122,-0.0952,0.2285,0.8359
738193.835642254,-0.5106,-0.0991,0.1339,0.7436
738193.835644817,-0.5087,-0.1028,0.0604,0.6719
738193.83564741,-0.5067,-0.1075,0.0145,0.6287
738193.835649974,-0.5051,-0.111,-0.0554,0.6715
