time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738213.664978256,-0.0976,0.1816,-0.0264,0.3056
738213.664980564,-0.0953,-0.181,-2.6108,2.8871
738213.664982551,-0.0938,-0.1799,-3,3.2737
738213.664984879,-0.0918,-0.1794,-3,3.2712
738213.664987013,-0.0903,-0.1795,-3,3.2698
738213.664989214,-0.089,-0.1787,-2.9039,3.1716
738213.664991337,-0.0876,-0.1787,-2.4897,2.756
738213.664993506,-0.086,-0.1778,-2.0815,2.3453
738213.664995557,-0.0848,-0.1778,-1.7293,1.9919
738213.664997686,-0.0836,-0.1766,-1.4382,1.6984
738213.664999942,-0.0818,-0.1768,-1.2349,1.4935
738213.665002145,-0.0801,-0.176,-1.1313,1.3874
738213.665004391,-0.0784,-0.1761,-1.0857,1.3402
738213.665006601,-0.0765,0.1751,-1.0615,1.3131
738213.665008731,-0.0745,0.1749,-1.0459,1.2953
738213.665010949,-0.0719,0.1741,-1.0454,1.2914
738213.665012995,-0.0697,0.1729,-1.0684,1.311
738213.665015102,-0.0674,0.1727,-1.1129,1.353
738213.665017237,-0.0644,0.1717,-1.159,1.3951
738213.665019357,-0.0617,0.1715,-1.179,1.4122
738213.665021469,-0.0588,0.1703,-1.1676,1.3967
738213.665023507,-0.0557,0.1692,-1.1435,1.3684
738213.665025617,-0.0521,0.1689,-1.1264,1.3474
738213.665027844,-0.048,0.167,-1.1251,1.3401
738213.66502993,-0.0439,0.1668,-1.1368,1.3475
738213.665031969,-0.0395,0.1656,-1.1549,1.36
738213.665034028,-0.035,0.1645,-1.1735,1.373
738213.665036043,-0.0306,0.1632,-1.185,1.3788
738213.66503816,-0.0256,0.1629,-1.1855,1.374
738213.665040288,-0.0203,0.1618,-1.1784,1.3605
738213.665042369,-0.0148,0.1606,-1.1768,1.3522
738213.665044464,-0.0093,0.1595,-1.1955,1.3643
738213.665046546,-0.0043,0.1591,-1.2419,1.4053
738213.665048624,0.0007,0.1579,-1.3193,1.4779
738213.665050667,0.0052,0.1566,-1.4151,1.5769
738213.665052741,0.0098,0.1554,-1.5108,1.676
738213.665054836,0.0138,0.155,-1.5831,1.7519
738213.665056983,0.0177,0.1538,-1.6258,1.7973
738213.66505911,0.0214,0.1527,-1.6552,1.8293
738213.665061196,0.0248,0.1513,-1.6914,1.8675
738213.665063264,0.0281,0.1502,-1.7386,1.9169
