time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738504.42049462813884019852,-5.76067384868923,-4.51437421796319,-297.385555589465
738504.42049471847712993622,-5.7883693960387,-4.51437421796319,-297.431714835047
738504.42049480893183499575,-5.75144199957274,-4.50514236884671,-297.394787438581
738504.42049489938654005527,-5.7883693960387,-4.51437421796319,-297.367091891232
738504.42049498984124511480,-5.74221015045625,-4.50514236884671,-297.385555589465
738504.42049508029595017433,-5.79760124515519,-4.51437421796319,-297.440946684164
738504.42049517075065523386,-5.75144199957274,-4.50514236884671,-297.376323740348
738504.42049526108894497156,-5.79760124515519,-4.52360606707968,-297.422482985931
738504.42049535154365003109,-5.74221015045625,-4.50514236884671,-297.413251136814
738504.42049544199835509062,-5.79760124515519,-4.52360606707968,-297.376323740348
738504.42049553245306015015,-5.75144199957274,-4.51437421796319,-297.357860042116
738504.42049562290776520967,-5.76990569780572,-4.50514236884671,-297.32093264565
738504.42049571324605494738,-5.73297830133976,-4.49591051973022,-297.311700796533
738504.42049580370076000690,-5.76990569780572,-4.50514236884671,-297.339396343883
738504.42049589415546506643,-5.76067384868923,-4.52360606707968,-297.311700796533
738504.42049598461017012596,-5.75144199957274,-4.51437421796319,-297.32093264565
738504.42049607506487518549,-5.7883693960387,-4.51437421796319,-297.367091891232
738504.42049616551958024502,-5.75144199957274,-4.51437421796319,-297.357860042116
738504.42049625585786998272,-5.7883693960387,-4.52360606707968,-297.339396343883
738504.42049634631257504225,-5.72374645222327,-4.50514236884671,-297.311700796533
738504.42049643676728010178,-5.75144199957274,-4.53283791619617,-297.32093264565
738504.42049652722198516130,-5.67758720664083,-4.50514236884671,-297.348628192999
738504.42049661767669022083,-5.73297830133976,-4.51437421796319,-297.376323740348
738504.42049670801497995853,-5.64989165929136,-4.48667867061373,-297.330164494766
738504.42049679846968501806,-5.66835535752434,-4.49591051973022,-297.32093264565
738504.42049688892439007759,-5.59450056459243,-4.46821497238075,-297.339396343883
738504.42049697937909513712,-5.65912350840785,-4.47744682149724,-297.330164494766
738504.42049706983380019665,-5.64989165929136,-4.46821497238075,-297.2932370983
738504.42049716028850525618,-5.71451460310678,-4.48667867061373,-297.32093264565
738504.42049725062679499388,-5.70528275399029,-4.49591051973022,-297.348628192999
738504.42049734108150005341,-5.73297830133976,-4.50514236884671,-297.367091891232
738504.42049743153620511293,-5.76067384868923,-4.51437421796319,-297.404019287698
738504.42049752199091017246,-5.76990569780572,-4.51437421796319,-297.154759361553
738504.42049761244561523199,-5.76067384868923,-4.49591051973022,-297.330164494766
738504.42049770278390496969,-5.77913754692221,-4.51437421796319,-297.413251136814
738504.42049779323861002922,-5.79760124515519,-4.52360606707968,-297.404019287698
738504.42049788369331508875,-5.76990569780572,-4.51437421796319,-297.348628192999
738504.42049797414802014828,-5.80683309427168,-4.53283791619617,-297.413251136814
738504.42049806460272520781,-5.7883693960387,-4.53283791619617,-297.367091891232
738504.42049815505743026733,-5.79760124515519,-4.52360606707968,-297.357860042116
738504.42049824539572000504,-5.76067384868923,-4.51437421796319,-297.413251136814
738504.42049833585042506456,-5.7883693960387,-4.52360606707968,-297.385555589465
738504.42049842630513012409,-5.76067384868923,-4.51437421796319,-297.367091891232
738504.42049851675983518362,-5.76990569780572,-4.51437421796319,-297.376323740348
738504.42049860721454024315,-5.75144199957274,-4.50514236884671,-297.394787438581
738504.42049869755282998085,-5.77913754692221,-4.50514236884671,-297.367091891232
738504.42049878800753504038,-5.73297830133976,-4.45898312326426,-297.330164494766
738504.42049887846224009991,-5.64065981017487,-4.34820093386639,-297.348628192999
738504.42049896891694515944,-5.37293618579669,-4.19125949888607,-297.284005249184
738504.42049905937165021896,-4.9390392773217,-4.32973723563341,-297.228614154485
738504.42049914982635527849,-4.27434614093448,-4.56053346354564,-297.274773400067
738504.42049924016464501619,-4.08970915860469,-4.73593859675893,-297.339396343883
738504.42049933061935007572,-4.92057557908872,-4.95750297555467,-297.422482985931
738504.42049942107405513525,-5.45602282784509,-5.37293618579669,-297.588656270028
738504.42049951152876019478,-5.64065981017487,-5.48371837519456,-297.63481551561
738504.42049960198346525431,-5.67758720664083,-5.24369029816584,-297.625583666494
738504.42049969232175499201,-5.64989165929136,-5.06828516495254,-297.459410382397
738504.42049978277646005154,-5.65912350840785,-4.83748893704032,-297.431714835047
738504.42049987323116511106,-5.68681905575732,-4.70824304940947,-297.339396343883
738504.42049996368587017059,-5.71451460310678,-4.61592455824457,-297.330164494766
738504.42050005414057523012,-5.73297830133976,-4.57899716177862,-297.302468947417
738504.42050014459528028965,-5.72374645222327,-4.54206976531266,-297.2932370983
738504.42050023493357002735,-5.67758720664083,-4.51437421796319,-297.284005249184
738504.42050032538827508688,-5.67758720664083,-4.51437421796319,-297.284005249184
738504.42050041584298014641,-5.63142796105838,-4.50514236884671,-297.302468947417
738504.42050050629768520594,-5.60373241370891,-4.47744682149724,-297.284005249184
738504.42050059675239026546,-5.55757316812647,-4.45898312326426,-297.302468947417
738504.42050068709068000317,-5.54834131900998,-4.44975127414777,-297.311700796533
738504.42050077754538506269,-5.49295022431104,-4.43128757591479,-297.311700796533
738504.42050086800009012222,-5.48371837519456,-4.40359202856532,-297.311700796533
738504.42050095845479518175,-5.43755912961211,-4.40359202856532,-297.339396343883
738504.42050104890950024128,-5.43755912961211,-4.39436017944884,-297.127063814203
738504.42050113936420530081,-5.34524063844722,-4.35743278298288,-297.228614154485
738504.42050122970249503851,-5.34524063844722,-4.34820093386639,-297.302468947417
738504.42050132015720009804,-5.25292214728233,-4.31127353740043,-297.274773400067
738504.42050141061190515757,-5.24369029816584,-4.30204168828394,-297.256309701834
738504.42050150106661021709,-5.13290810876797,-4.2558824427015,-297.200918607135
738504.42050159152131527662,-5.09598071230201,-4.24665059358501,-297.265541550951
738504.42050168185960501432,-5.03135776848659,-4.20049134800256,-297.274773400067
738504.42050177231431007385,-4.91134372997223,-4.15433210242012,-297.228614154485
738504.42050186276901513338,-4.89288003173925,-4.16356395153661,-297.219382305368
738504.42050195322372019291,-4.80979338969085,-4.13586840418714,-297.228614154485
738504.42050204367842525244,-4.77286599322489,-4.11740470595416,-297.191686758019
738504.42050213413313031197,-4.71747489852596,-4.11740470595416,-297.191686758019
738504.42050222447142004967,-4.77286599322489,-4.14510025330363,-297.247077852718
738504.42050231492612510920,-4.7636341441084,-4.15433210242012,-297.228614154485
738504.42050240538083016872,-4.86518448438978,-4.19125949888607,-297.200918607135
738504.42050249583553522825,-4.97596667378765,-4.2558824427015,-297.302468947417
738504.42050258629024028778,-5.15137180700095,-4.32973723563341,-297.311700796533
738504.42050267674494534731,-5.26215399639882,-4.37589648121586,-297.228614154485
738504.42050276708323508501,-5.40986358226264,-4.41282387768181,-297.348628192999
738504.42050285753794014454,-5.45602282784509,-4.43128757591479,-297.348628192999
738504.42050294799264520407,-5.55757316812647,-4.46821497238075,-297.265541550951
738504.42050303844735026360,-5.58526871547594,-4.47744682149724,-297.274773400067
738504.42050312890205532312,-5.64065981017487,-4.49591051973022,-297.284005249184
738504.42050321924034506083,-5.64989165929136,-4.50514236884671,-297.274773400067
738504.42050330969505012035,-5.66835535752434,-4.51437421796319,-297.284005249184
738504.42050340014975517988,-5.68681905575732,-4.51437421796319,-297.311700796533
738504.42050349060446023941,-5.66835535752434,-4.51437421796319,-297.357860042116
738504.42050358105916529894,-5.69605090487381,-4.52360606707968,-297.330164494766
738504.42050367151387035847,-5.65912350840785,-4.51437421796319,-297.348628192999
738504.42050376185216009617,-5.71451460310678,-4.54206976531266,-297.394787438581
738504.42050385230686515570,-5.67758720664083,-4.52360606707968,-297.367091891232
738504.42050394276157021523,-5.70528275399029,-4.52360606707968,-297.348628192999
738504.42050403321627527475,-5.66835535752434,-4.51437421796319,-297.385555589465
738504.42050412367098033428,-5.67758720664083,-4.51437421796319,-297.385555589465
738504.42050421400927007198,-5.66835535752434,-4.51437421796319,-297.2932370983
738504.42050430446397513151,-5.69605090487381,-4.53283791619617,-297.376323740348
738504.42050439491868019104,-5.66835535752434,-4.53283791619617,-297.348628192999
738504.42050448537338525057,-5.66835535752434,-4.51437421796319,-297.284005249184
738504.42050457582809031010,-5.66835535752434,-4.52360606707968,-297.200918607135
738504.42050466628279536963,-5.67758720664083,-4.52360606707968,-297.256309701834
738504.42050475662108510733,-5.67758720664083,-4.52360606707968,-297.311700796533
738504.42050484707579016685,-5.67758720664083,-4.52360606707968,-297.330164494766
738504.42050493753049522638,-5.69605090487381,-4.52360606707968,-297.348628192999
738504.42050502798520028591,-5.67758720664083,-4.52360606707968,-297.330164494766
738504.42050511843990534544,-5.69605090487381,-4.51437421796319,-297.2932370983
738504.42050520877819508314,-5.66835535752434,-4.51437421796319,-297.284005249184
738504.42050529923290014267,-5.70528275399029,-4.52360606707968,-297.302468947417
