time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738279.506419476,-0.4849,-0.0042,0.4305,0.9196
738279.506421612,-0.4895,-0.0002,0.4311,0.9208
738279.506423716,-0.4931,-0.0034,0.4427,0.9392
738279.506425941,-0.4966,-0.0078,0.456,0.9604
738279.506428016,-0.4994,-0.0116,0.4805,0.9915
738279.506430076,-0.5015,-0.0152,0.5365,1.0532
738279.506432214,-0.503,-0.0188,0.6181,1.1399
738279.506434253,-0.5044,-0.0226,0.7013,1.2283
738279.506436358,-0.5052,-0.0264,0.7625,1.2941
738279.506438449,-0.5054,-0.0298,0.79,1.3252
738279.506440539,-0.5058,-0.0336,0.7901,1.3295
738279.506442644,-0.5057,-0.0372,0.7888,1.3317
738279.506444761,-0.5052,-0.0409,0.7962,1.3423
738279.506446988,-0.5041,-0.0443,0.8074,1.3558
738279.506449082,-0.5029,-0.0489,0.8037,1.3555
738279.50645121,-0.5018,-0.0526,0.7731,1.3275
738279.506453388,-0.5003,-0.0562,0.7344,1.2909
738279.506455501,-0.498,-0.0597,0.7324,1.2901
738279.506457563,-0.4953,-0.0633,0.7812,1.3398
738279.506459663,-0.4924,-0.0681,0.8353,1.3958
738279.506461749,-0.4887,-0.0718,0.8506,1.4111
738279.506463782,-0.4848,-0.0756,0.8343,1.3947
738279.506465808,-0.4809,-0.0795,0.8234,1.3838
738279.50646797,-0.476,-0.083,0.8298,1.3888
738279.506470122,-0.471,-0.0876,0.8162,1.3748
738279.50647232,-0.4662,-0.0913,0.7727,1.3302
738279.506474519,-0.4606,-0.0957,0.7309,1.2872
738279.506476753,-0.4549,-0.0994,0.7093,1.2636
738279.506478896,-0.4492,-0.1041,0.6986,1.2519
738279.506481101,-0.4432,-0.1087,0.6899,1.2418
738279.506483517,-0.4359,-0.1131,0.6721,1.2211
738279.506485606,-0.4291,-0.1177,0.6558,1.2026
738279.506487654,-0.4228,-0.1218,0.6447,1.1893
738279.50648975,-0.4156,-0.1255,0.6318,1.1729
738279.506491877,-0.4084,-0.1303,0.6093,1.148
738279.506494076,-0.4012,-0.1352,0.5817,1.1181
738279.506496163,-0.3937,-0.1389,0.5692,1.1018
738279.506498316,-0.386,-0.1438,0.5818,1.1116
738279.506500503,-0.3779,-0.1486,0.6061,1.1326
738279.506502659,-0.3696,-0.1535,0.6157,1.1388
738279.506504771,-0.3612,-0.1574,0.5922,1.1108
738279.506506923,-0.3528,-0.1623,0.5315,1.0466
738279.506509062,-0.3442,-0.1671,0.4462,0.9575
738279.506511262,-0.3353,-0.1719,0.3575,0.8647
738279.506513353,-0.3273,-0.1769,0.2851,0.7893
738279.506515476,-0.319,-0.1818,0.2111,0.7119
738279.506517603,-0.3109,-0.1869,0.1139,0.6117
738279.506519745,-0.3031,-0.1918,0.0118,0.5067
738279.506522164,-0.2945,-0.1973,-0.0665,0.5583
738279.506524209,-0.2872,-0.2014,-0.0999,0.5885
738279.506526242,-0.2803,-0.2055,-0.1188,0.6046
738279.506528426,-0.2735,-0.2097,-0.1296,0.6128
738279.506530636,-0.2667,-0.2136,-0.1252,0.6055
738279.506532959,-0.2591,-0.2172,-0.0939,0.5702
738279.506535211,-0.252,-0.221,-0.0453,0.5183
738279.506537429,-0.2455,-0.224,-0.0028,0.4723
738279.506539616,-0.2394,-0.226,0.0118,0.4772
738279.506541813,-0.2333,-0.228,-0.0127,0.474
738279.506543906,-0.2276,-0.23,-0.0628,0.5204
738279.506546026,-0.2227,-0.2322,-0.1102,0.5651
738279.506548148,-0.2178,-0.2332,-0.1428,0.5938
738279.506550221,-0.2133,-0.2344,-0.1692,0.6169
738279.506552282,-0.2092,-0.2346,-0.2064,0.6502
738279.506554376,-0.2055,-0.2349,-0.2624,0.7028
738279.506556349,-0.2022,-0.2351,-0.3265,0.7638
738279.506558419,-0.1994,-0.2353,-0.3861,0.8208
738279.506560553,-0.197,-0.2355,-0.4223,0.8548
738279.506562966,-0.1944,-0.2346,-0.416,0.845
738279.506565028,-0.1918,-0.2332,-0.3778,0.8028
738279.506567005,-0.1902,-0.2326,-0.3632,0.786
738279.506569002,-0.1885,-0.2318,-0.3797,0.8
738279.506571056,-0.1873,-0.2302,-0.4084,0.8259
738279.506573149,-0.1862,-0.2293,-0.4277,0.8432
738279.506575193,-0.1855,-0.2276,-0.4329,0.846
738279.506577252,-0.1847,-0.2258,-0.4378,0.8483
738279.506579543,-0.1842,-0.2237,-0.4544,0.8623
738279.506581607,-0.1841,-0.222,-0.4693,0.8754
738279.506583671,-0.1841,-0.2202,-0.4675,0.8718
738279.506585784,-0.1841,-0.2185,-0.4416,0.8442
738279.506587846,-0.184,-0.2167,-0.4041,0.8048
738279.506589948,-0.1843,-0.2139,-0.3761,0.7743
738279.506592063,-0.1848,-0.212,-0.378,0.7748
738279.506594122,-0.1854,-0.2093,-0.4062,0.8009
738279.506596352,-0.1858,-0.2072,-0.4401,0.8331
738279.506598583,-0.1867,-0.2042,-0.4447,0.8356
738279.506600699,-0.1875,-0.2023,-0.4059,0.7957
738279.506602952,-0.1886,-0.1994,-0.3325,0.7205
738279.506605219,-0.1896,-0.1963,-0.2473,0.6332
738279.506607516,-0.1906,-0.1931,-0.1797,0.5634
738279.5066098,-0.1919,-0.191,-0.1378,0.5207
738279.506612023,-0.1932,-0.1881,-0.0982,0.4795
738279.506614146,-0.1941,-0.1861,-0.0601,0.4403
738279.50661631,-0.1953,-0.1842,-0.0473,0.4268
738279.506618482,-0.1968,-0.1812,-0.076,0.454
738279.506620657,-0.1984,-0.1803,-0.1202,0.4989
738279.506622806,-0.2001,-0.1783,-0.1475,0.5259
738279.506624923,-0.2019,-0.1763,-0.151,0.5292
738279.506627094,-0.2041,-0.1754,-0.1501,0.5296
738279.506629302,-0.2067,-0.1744,-0.1663,0.5474
738279.506631502,-0.2091,-0.1733,-0.1992,0.5816
738279.506633782,-0.2123,-0.1721,-0.2338,0.6182
738279.506636088,-0.2161,-0.1721,-0.2474,0.6356
738279.506638143,-0.2196,-0.172,-0.2359,0.6275
738279.506640378,-0.2235,-0.173,-0.2151,0.6116
738279.506642551,-0.2276,-0.173,-0.2059,0.6065
738279.506644727,-0.2321,-0.1741,-0.2149,0.6211
738279.506646797,-0.2367,-0.1751,-0.2281,0.6399
738279.506648888,-0.2415,-0.1763,-0.2225,0.6403
738279.506650958,-0.2462,-0.1785,-0.1894,0.6141
738279.50665305,-0.2513,-0.1795,-0.1406,0.5714
738279.506655152,-0.2565,-0.1815,-0.0994,0.5374
738279.50665723,-0.2616,-0.1848,-0.0675,0.5139
738279.506659323,-0.2669,-0.1868,-0.0183,0.472
738279.506661439,-0.2728,-0.19,0.0638,0.5266
738279.50666349,-0.2779,-0.193,0.151,0.6219
738279.506665597,-0.2835,-0.1973,0.21,0.6908
738279.506667668,-0.2892,-0.2003,0.2243,0.7138
738279.506669675,-0.2951,-0.2047,0.2242,0.724
