time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738279.512288361,-0.3625,-0.0234,0.1858,0.5717
738279.512290351,-0.3673,-0.0229,0.2019,0.5921
738279.512292716,-0.372,-0.0223,0.2171,0.6114
738279.512294761,-0.3758,-0.0216,0.2302,0.6276
738279.512297097,-0.3805,-0.021,0.2437,0.6452
738279.512299143,-0.384,-0.0211,0.2536,0.6587
738279.512301279,-0.3877,-0.0204,0.2622,0.6703
738279.512303333,-0.3914,-0.0204,0.2681,0.6799
738279.51230534,-0.3948,-0.0203,0.2713,0.6864
738279.512307412,-0.3979,-0.0196,0.2716,0.6891
738279.512309465,-0.4013,-0.0195,0.268,0.6888
738279.512311559,-0.4044,-0.0197,0.2599,0.684
738279.51231364,-0.4076,-0.0188,0.2477,0.6741
738279.5123157,-0.4107,-0.0189,0.2324,0.662
738279.512317827,-0.414,-0.0189,0.2143,0.6472
738279.512320125,-0.4174,-0.0183,0.1936,0.6293
738279.512322463,-0.4208,-0.0178,0.1728,0.6114
738279.512324449,-0.4238,-0.0177,0.1555,0.597
738279.512326504,-0.4266,-0.0177,0.1383,0.5826
738279.512328531,-0.4295,-0.0168,0.1215,0.5678
738279.51233059,-0.4327,-0.0167,0.1051,0.5545
738279.512332651,-0.4359,-0.0168,0.0886,0.5413
738279.512334961,-0.4392,-0.0162,0.0711,0.5265
738279.512337342,-0.4429,-0.0156,0.0534,0.5119
738279.512339299,-0.4461,-0.0155,0.0386,0.5002
738279.512341337,-0.4492,-0.0145,0.0243,0.488
738279.512343781,-0.453,-0.015,0.008,0.476
738279.512345816,-0.4565,-0.0139,-0.0047,0.4751
738279.512347883,-0.4599,-0.0138,-0.0159,0.4896
738279.512349903,-0.462,-0.0136,-0.0223,0.4979
738279.512352132,-0.462,-0.0136,-0.0223,0.4979
738279.512354271,-0.462,-0.0136,-0.0223,0.4979
738279.512356474,-0.462,-0.0136,-0.0223,0.4979
738279.51235869,-0.462,-0.0136,-0.0223,0.4979
738279.51236102,-0.462,-0.0136,-0.0223,0.4979
738279.512363223,-0.462,-0.0136,-0.0223,0.4979
738279.512365443,-0.462,-0.0136,-0.0223,0.4979
738279.512367637,-0.462,-0.0136,-0.0223,0.4979
738279.512369792,-0.462,-0.0136,-0.0223,0.4979
738279.512372145,-0.4646,-0.013,-0.0296,0.5072
738279.512374254,-0.4682,-0.0129,-0.0383,0.5194
738279.512376283,-0.4717,-0.0129,-0.0461,0.5307
738279.512378663,-0.476,-0.0124,-0.0543,0.5427
738279.512380655,-0.4796,-0.0122,-0.0603,0.5521
738279.512382719,-0.4832,-0.0113,-0.0658,0.5603
738279.512385163,-0.4879,-0.0108,-0.0717,0.5704
738279.512387252,-0.4919,-0.0108,-0.0762,0.5789
738279.51238934,-0.4959,-0.0109,-0.0803,0.5871
