time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738279.540645172,-0.104,0.0865,-0.2095,0.4
738279.540647075,-0.1042,0.0853,-0.267,0.4565
738279.540648962,-0.1046,0.0841,-0.2922,0.4809
738279.540651086,-0.1049,0.0833,-0.2971,0.4853
738279.540652959,-0.1052,0.0821,-0.2922,0.4795
738279.540654825,-0.1057,0.0809,-0.284,0.4706
738279.540656722,-0.1062,0.0806,-0.2758,0.4626
738279.540658601,-0.1067,0.0795,-0.2684,0.4546
738279.540660403,-0.1074,0.0781,-0.2623,0.4478
738279.540662256,-0.108,0.0779,-0.257,0.4429
738279.540664113,-0.1088,0.0765,-0.2524,0.4377
738279.540666013,-0.1094,0.0755,-0.2479,0.4328
738279.540667962,-0.1104,0.0743,-0.2437,0.4284
738279.540669848,-0.1114,0.074,-0.2396,0.425
738279.540671774,-0.1124,0.0728,-0.2356,0.4208
738279.540673789,-0.1134,0.0718,-0.2314,0.4166
738279.540675613,-0.1143,0.0706,-0.2274,0.4123
738279.540677508,-0.1155,0.0694,-0.2232,0.4081
738279.540679377,-0.1167,0.069,-0.2192,0.4049
738279.540681212,-0.1178,0.0678,-0.2149,0.4005
738279.540683062,-0.1188,0.0666,-0.2107,0.3961
738279.54068489,-0.1202,0.0653,-0.2063,0.3918
738279.540686778,-0.1214,0.0641,-0.2018,0.3873
738279.540688684,-0.1225,0.0631,-0.1971,0.3827
738279.540690532,-0.124,0.0626,-0.1925,0.3791
738279.540692364,-0.1252,0.0614,-0.1878,0.3744
738279.540694208,-0.1266,0.0601,-0.1831,0.3698
738279.540696093,-0.1278,0.059,-0.1782,0.365
738279.540697968,-0.1293,0.0577,-0.1734,0.3604
738279.540699906,-0.1308,0.0566,-0.1682,0.3556
738279.540701846,-0.1323,0.0554,-0.163,0.3507
738279.540703819,-0.1338,0.0544,-0.1576,0.3458
738279.540705679,-0.1353,0.0532,-0.1525,0.341
738279.540707632,-0.1371,0.052,-0.147,0.3361
738279.540709506,-0.1387,0.0517,-0.1418,0.3322
738279.540711393,-0.1403,0.0505,-0.1363,0.3271
738279.540713294,-0.1418,0.0495,-0.1308,0.3221
738279.540715236,-0.1436,0.0492,-0.1251,0.3179
738279.540717238,-0.1453,0.0482,-0.1193,0.3128
738279.540719069,-0.1472,0.0479,-0.1135,0.3086
738279.540721213,-0.149,0.047,-0.1073,0.3033
738279.540723205,-0.151,0.046,-0.1012,0.2982
738279.540725245,-0.1527,0.0457,-0.0956,0.294
738279.540727481,-0.1547,0.0453,-0.0884,0.2884
738279.54073008,-0.1571,0.0448,-0.0811,0.283
738279.540732084,-0.159,0.0441,-0.0747,0.2778
738279.540734148,-0.1608,0.044,-0.0689,0.2737
738279.540736276,-0.1628,0.0433,-0.0624,0.2685
738279.540738516,-0.1646,0.0426,-0.0563,0.2635
738279.540740739,-0.1665,0.0426,-0.0502,0.2593
738279.540742783,-0.1684,0.0427,-0.0443,0.2554
738279.54074493,-0.1701,0.042,-0.0384,0.2505
738279.540746958,-0.1719,0.042,-0.0328,0.2467
738279.540748909,-0.1735,0.0419,-0.0276,0.243
738279.540750771,-0.175,0.0417,-0.0229,0.2396
738279.540752765,-0.1765,0.0406,-0.018,0.2351
738279.540754715,-0.1781,0.0405,-0.0132,0.2318
738279.540756569,-0.1796,0.0402,-0.0087,0.2285
738279.540758422,-0.1811,0.0409,-0.0043,0.2263
738279.54076047,-0.1826,0.0398,0.0002,0.2226
738279.540762398,-0.184,0.0397,0.0045,0.2282
738279.540764834,-0.1856,0.0403,0.0096,0.2355
738279.540766975,-0.1872,0.0396,0.0142,0.241
738279.540768929,-0.1886,0.0396,0.0183,0.2465
738279.54077103,-0.19,0.0397,0.0222,0.2519
738279.540772989,-0.1911,0.0398,0.0258,0.2567
738279.540775136,-0.1925,0.0389,0.0294,0.2608
738279.540776979,-0.1936,0.0395,0.0324,0.2655
738279.540778874,-0.1945,0.0394,0.0354,0.2693
738279.540781001,-0.1957,0.0386,0.0385,0.2728
738279.540782919,-0.1969,0.0392,0.0412,0.2773
738279.540784779,-0.1977,0.0391,0.0438,0.2806
738279.540786759,-0.1987,0.039,0.0466,0.2843
738279.54078865,-0.1995,0.0387,0.0493,0.2875
738279.540790573,-0.2003,0.0386,0.0522,0.2911
738279.540792499,-0.201,0.0385,0.0551,0.2946
738279.540794467,-0.2017,0.0384,0.0579,0.298
738279.540796474,-0.2026,0.0383,0.0609,0.3018
738279.540798628,-0.2033,0.0376,0.0639,0.3048
738279.540800545,-0.2037,0.0375,0.0665,0.3077
738279.54080241,-0.2043,0.0372,0.0688,0.3103
738279.540804237,-0.2048,0.0369,0.071,0.3127
738279.540806211,-0.2051,0.0368,0.073,0.3149
738279.540808101,-0.2054,0.0367,0.0749,0.317
738279.540809978,-0.2058,0.0364,0.0766,0.3188
738279.540811802,-0.206,0.0361,0.078,0.3201
738279.540813695,-0.2061,0.036,0.0793,0.3214
738279.540815636,-0.2062,0.0359,0.0804,0.3225
738279.540817552,-0.2065,0.0356,0.0814,0.3235
738279.540819492,-0.2064,0.0355,0.0821,0.324
738279.540821338,-0.2065,0.0342,0.0827,0.3234
738279.540823187,-0.2062,0.0341,0.083,0.3233
738279.540825068,-0.2062,0.0339,0.0832,0.3233
738279.540826923,-0.2061,0.0336,0.0831,0.3228
738279.540828794,-0.206,0.0333,0.083,0.3223
738279.540830677,-0.2056,0.0332,0.0826,0.3214
738279.54083287,-0.2054,0.0323,0.082,0.3197
738279.540834702,-0.2048,0.0322,0.0813,0.3183
738279.540836577,-0.2046,0.0319,0.0803,0.3168
738279.54083849,-0.204,-0.0318,0.0792,0.315
738279.540840362,-0.2035,-0.0315,0.078,0.313
738279.54084219,-0.203,-0.0312,0.0766,0.3108
738279.540844101,-0.2025,-0.03,0.075,0.3075
738279.540845981,-0.2018,-0.0298,0.0732,0.3048
738279.540847889,-0.2012,-0.0296,0.0712,0.302
738279.540849835,-0.2004,-0.0294,0.0691,0.2989
738279.540851799,-0.1996,-0.0284,0.0667,0.2947
738279.540853737,-0.1987,-0.0283,0.0643,0.2913
738279.540855689,-0.1978,-0.0272,0.0616,0.2866
738279.540858134,-0.1966,-0.0266,0.0584,0.2816
738279.540860179,-0.1954,-0.0261,0.0549,0.2764
738279.5408623,-0.1945,-0.0261,0.0515,0.2721
738279.540864389,-0.1932,-0.0252,0.0482,0.2666
738279.540866494,-0.1921,-0.0243,0.0446,0.261
738279.540868614,-0.1909,-0.0244,0.0408,0.2561
738279.540870731,-0.1894,-0.0236,0.037,0.25
738279.540872753,-0.1883,-0.0226,0.0331,0.244
738279.540874819,-0.1869,-0.0226,0.0291,0.2386
738279.540876867,-0.1855,-0.0217,0.0251,0.2323
738279.540878996,-0.1841,-0.0218,0.0208,0.2267
738279.540881074,-0.1829,-0.0207,0.0164,0.22
738279.540883232,-0.1812,-0.0209,0.0119,0.214
738279.540885347,-0.1797,-0.02,0.0072,0.2069
738279.540887497,-0.1782,-0.0191,0.0026,0.1999
738279.540889635,-0.1765,-0.0184,-0.0025,0.1974
738279.540891633,-0.175,-0.0182,-0.007,0.2002
738279.540893606,-0.1735,-0.0181,-0.0116,0.2032
738279.540895669,-0.1718,-0.0172,-0.0165,0.2055
738279.540897651,-0.1703,-0.0171,-0.0211,0.2085
738279.540899614,-0.1687,-0.016,-0.0259,0.2106
738279.540901556,-0.1673,-0.0157,-0.0305,0.2135
738279.540903559,-0.1655,-0.0158,-0.0353,0.2166
738279.540905625,-0.164,-0.0147,-0.0403,0.219
738279.54090766,-0.1622,-0.0147,-0.0452,0.2221
738279.540909665,-0.1606,-0.0136,-0.0501,0.2243
738279.540911717,-0.1591,-0.0135,-0.0551,0.2277
738279.540913761,-0.1572,-0.0126,-0.06,0.2298
738279.540915692,-0.1558,-0.0123,-0.0646,0.2327
738279.540917649,-0.1541,-0.0122,-0.0694,0.2357
738279.540919598,-0.1525,-0.0111,-0.0741,0.2377
738279.540921517,-0.151,-0.0108,-0.0786,0.2404
738279.540923416,-0.1493,-0.0107,-0.0831,0.2431
738279.54092539,-0.1478,-0.0094,-0.0877,0.2449
738279.540927257,-0.1463,-0.0091,-0.0919,0.2473
738279.540929126,-0.1448,-0.0088,-0.0963,0.2499
738279.540931138,-0.1432,-0.0077,-0.1007,0.2516
738279.540933142,-0.1414,-0.0078,-0.1053,0.2545
738279.540935167,-0.1398,-0.0067,-0.1097,0.2562
738279.540937175,-0.1383,-0.0065,-0.114,0.2588
738279.540939145,-0.1369,-0.0053,-0.1181,0.2603
738279.540941039,-0.1353,-0.0051,-0.1222,0.2626
738279.540942989,-0.134,-0.0039,-0.1262,0.2641
738279.54094492,-0.1324,-0.0037,-0.13,0.2661
738279.540946871,-0.1311,-0.0025,-0.1338,0.2674
738279.540948856,-0.1294,-0.0025,-0.1377,0.2696
738279.540950676,-0.1282,-0.001,-0.1411,0.2703
738279.540952641,-0.127,-0.0007,-0.1446,0.2723
738279.540954584,-0.1255,-0.0004,-0.148,0.2739
738279.54095661,-0.1241,-0.0015,-0.1513,0.2769
738279.540958576,-0.1227,-0.0016,-0.1546,0.2789
738279.54096055,-0.1216,-0.0029,-0.1577,0.2822
738279.540962483,-0.1202,-0.004,-0.1607,0.2849
738279.540964445,-0.1189,-0.0041,-0.1636,0.2866
738279.540966376,-0.1178,-0.0054,-0.1663,0.2895
738279.540968677,-0.1164,-0.007,-0.1696,0.293
738279.540970638,-0.1153,-0.0071,-0.1721,0.2945
738279.540972568,-0.1143,-0.0084,-0.1743,0.297
738279.540974467,-0.1133,-0.0097,-0.1764,0.2994
738279.540976367,-0.1121,-0.0098,-0.1785,0.3004
738279.540978372,-0.1113,-0.0111,-0.1804,0.3028
738279.540980306,-0.1102,-0.0122,-0.1821,0.3045
738279.540982178,-0.1093,-0.0135,-0.1837,0.3065
738279.540984061,-0.1086,-0.014,-0.1851,0.3077
738279.540985985,-0.1076,-0.0151,-0.1864,0.3091
738279.540987965,-0.1069,-0.0164,-0.1877,0.311
738279.540989932,-0.106,-0.0175,-0.1888,0.3123
738279.540992032,-0.1051,-0.0185,-0.1898,0.3134
738279.54099401,-0.1045,-0.0198,-0.1906,0.3149
738279.540995963,-0.1036,-0.0209,-0.1913,0.3158
738279.54099802,-0.103,-0.022,-0.1919,0.3169
738279.540999903,-0.1024,-0.0233,-0.1924,0.3181
738279.541001831,-0.1019,-0.0246,-0.1927,0.3192
738279.541003693,-0.1013,-0.0249,-0.1929,0.3191
738279.541005858,-0.1007,-0.0269,-0.193,0.3206
738279.541007734,-0.1002,-0.0272,-0.193,0.3204
738279.541009685,-0.0998,-0.0285,-0.1929,0.3212
738279.541011683,-0.0993,-0.0296,-0.1925,0.3214
738279.541013695,-0.0989,-0.0317,-0.1921,0.3227
738279.541015744,-0.0985,-0.0329,-0.1914,0.3228
738279.541017674,-0.0981,-0.034,-0.1907,0.3228
738279.541019656,-0.0979,-0.0353,-0.1898,0.323
738279.54102163,-0.0976,-0.0364,-0.1888,0.3228
738279.54102354,-0.0974,-0.0368,-0.1877,0.3219
738279.541025519,-0.0971,-0.0379,-0.1865,0.3215
738279.541027555,-0.0969,-0.039,-0.1851,0.321
738279.54102949,-0.0969,-0.0404,-0.1838,0.3211
738279.541031381,-0.0968,-0.0417,-0.1823,0.3208
738279.54103326,-0.0966,-0.043,-0.1809,0.3205
738279.541035168,-0.0965,-0.0443,-0.1793,0.3201
738279.541037082,-0.0965,-0.0446,-0.1776,0.3187
738279.541039026,-0.0963,-0.0458,-0.1759,0.318
738279.541041043,-0.0963,-0.0469,-0.1739,0.3171
738279.541042999,-0.0964,-0.0482,-0.172,0.3166
738279.541044969,-0.0962,-0.0494,-0.17,0.3156
738279.541046884,-0.0964,-0.0507,-0.1679,0.315
738279.541048895,-0.0964,-0.0519,-0.1657,0.314
738279.541050983,-0.0965,-0.0528,-0.1634,0.3127
738279.541053077,-0.0966,-0.054,-0.1613,0.3119
738279.541055094,-0.0965,-0.0549,-0.1594,0.3108
738279.541057033,-0.0968,-0.0563,-0.1578,0.3109
738279.541058969,-0.0968,-0.0574,-0.1563,0.3105
738279.541060872,-0.097,-0.0588,-0.1548,0.3106
738279.541062933,-0.0972,-0.0599,-0.1533,0.3104
738279.541064939,-0.0975,-0.0611,-0.1518,0.3104
738279.541066848,-0.0977,-0.0624,-0.1504,0.3105
738279.541068746,-0.098,-0.0627,-0.149,0.3097
738279.541070645,-0.0982,-0.0641,-0.1474,0.3097
738279.54107258,-0.0983,-0.0652,-0.1459,0.3094
738279.541074477,-0.0987,-0.0666,-0.1442,0.3095
738279.541076392,-0.099,-0.0679,-0.1425,0.3094
738279.541078309,-0.0994,-0.0692,-0.1408,0.3094
738279.541080257,-0.0997,-0.0696,-0.139,0.3083
738279.541082227,-0.1001,-0.0707,-0.1371,0.3079
738279.541084163,-0.1003,-0.0719,-0.1351,0.3073
738279.541086151,-0.1008,-0.0732,-0.1331,0.3071
738279.541088056,-0.1011,-0.0744,-0.1311,0.3066
738279.541089981,-0.1015,-0.0758,-0.129,0.3063
738279.541091983,-0.1018,-0.0769,-0.1269,0.3056
738279.541093916,-0.1024,-0.0783,-0.1247,0.3054
738279.541095925,-0.1029,-0.0804,-0.1224,0.3057
738279.541097835,-0.1031,-0.0806,-0.1202,0.3039
738279.541099752,-0.1036,-0.082,-0.118,0.3036
738279.541101782,-0.1041,-0.0841,-0.1156,0.3038
738279.541103756,-0.1047,-0.0855,-0.1132,0.3034
738279.54110565,-0.105,-0.0867,-0.1108,0.3025
738279.541107644,-0.1057,-0.088,-0.1083,0.302
738279.541109755,-0.1063,-0.089,-0.1055,0.3008
738279.541111765,-0.1069,-0.0902,-0.1028,0.2999
738279.541113805,-0.1075,-0.0914,-0.1001,0.299
738279.541115732,-0.108,-0.0926,-0.0973,0.2979
738279.541117608,-0.1085,-0.0939,-0.0948,0.2972
738279.541119534,-0.1089,-0.0941,-0.0921,0.2951
738279.541121464,-0.1096,-0.0954,-0.0895,0.2945
738279.541123313,-0.1101,-0.0958,-0.0869,0.2928
738279.541125223,-0.1106,-0.0972,-0.0844,0.2922
738279.541127195,-0.1111,-0.0973,-0.0817,0.2901
738279.541129086,-0.1118,-0.0987,-0.0792,0.2897
738279.541131076,-0.1124,-0.0989,-0.0765,0.2878
738279.541133036,-0.1128,-0.1,-0.074,0.2868
738279.541135012,-0.1133,-0.1002,-0.0714,0.2849
738279.541136946,-0.114,-0.1016,-0.0689,0.2845
738279.541138924,-0.1144,-0.1018,-0.0665,0.2827
738279.54114087,-0.115,-0.1019,-0.0639,0.2808
738279.541142761,-0.1157,-0.1023,-0.0615,0.2795
738279.541144768,-0.1163,-0.1033,-0.0588,0.2784
738279.541146754,-0.1169,-0.1035,-0.0563,0.2767
738279.541148907,-0.1175,-0.1045,-0.0537,0.2757
738279.541151118,-0.118,-0.1053,-0.051,0.2743
738279.541153065,-0.1185,-0.1055,-0.0487,0.2727
738279.541155011,-0.1189,-0.1057,-0.0464,0.271
738279.541156877,-0.1194,-0.106,-0.0442,0.2696
738279.54115881,-0.12,-0.1074,-0.042,0.2694
738279.541160768,-0.1203,-0.1076,-0.0399,0.2678
738279.541162705,-0.1206,-0.1077,-0.0378,0.2661
738279.5411647,-0.121,-0.1089,-0.0357,0.2656
738279.541166696,-0.1215,-0.1091,-0.0336,0.2642
738279.541168627,-0.1218,-0.1103,-0.0317,0.2638
738279.541170638,-0.1224,-0.1107,-0.0298,0.2629
738279.541172586,-0.1227,-0.1108,-0.028,0.2615
738279.54117459,-0.123,-0.112,-0.0262,0.2612
738279.541176597,-0.1232,-0.1122,-0.0246,0.26
738279.541178658,-0.1235,-0.1132,-0.0229,0.2596
738279.541180633,-0.1238,-0.1145,-0.0213,0.2596
738279.541182683,-0.1239,-0.1144,-0.0199,0.2582
738279.541184724,-0.1241,-0.1157,-0.0185,0.2583
738279.541186687,-0.1243,-0.1158,-0.0173,0.2574
738279.541188712,-0.1245,-0.117,-0.0161,0.2576
738279.541190735,-0.1246,-0.1182,-0.015,0.2578
738279.541192786,-0.1246,-0.1182,-0.014,0.2568
738279.541195159,-0.1246,-0.1189,-0.013,0.2565
738279.541197154,-0.1246,-0.1208,-0.0121,0.2575
738279.541199176,-0.1247,-0.121,-0.0114,0.2571
738279.541201172,-0.1248,-0.1222,-0.0108,0.2578
738279.541203126,-0.1246,-0.1224,-0.0103,0.2573
738279.541205144,-0.1246,-0.1236,-0.0099,0.2581
738279.541207115,-0.1244,-0.1248,-0.0095,0.2587
738279.541209089,-0.1244,-0.125,-0.0092,0.2586
738279.541211094,-0.1243,-0.1262,-0.009,0.2595
738279.541213601,-0.1241,-0.1271,-0.0088,0.26
738279.541215585,-0.1237,-0.1286,-0.0087,0.261
738279.541217627,-0.1237,-0.1288,-0.0087,0.2612
738279.54121964,-0.1233,-0.1298,-0.0087,0.2618
738279.541221626,-0.123,-0.131,-0.0088,0.2628
738279.541223653,-0.1228,-0.1312,-0.009,0.263
738279.541225558,-0.1227,-0.1326,-0.0092,0.2645
738279.541227484,-0.1222,-0.1328,-0.0095,0.2645
738279.541229404,-0.1221,-0.1332,-0.0098,0.2651
738279.541231368,-0.1217,-0.1334,-0.0102,0.2653
738279.541233364,-0.1214,-0.1346,-0.0106,0.2666
738279.54123537,-0.1211,-0.1348,-0.0111,0.267
738279.541237307,-0.1207,-0.135,-0.0116,0.2673
738279.541239227,-0.1203,-0.1351,-0.0121,0.2675
738279.54124126,-0.12,-0.1353,-0.0127,0.268
738279.54124324,-0.1197,-0.1355,-0.0132,0.2684
738279.541245235,-0.1195,-0.1347,-0.0138,0.268
738279.541247222,-0.1192,-0.1349,-0.0143,0.2684
738279.541249148,-0.1189,-0.134,-0.0148,0.2677
738279.541251149,-0.1187,-0.1342,-0.0153,0.2682
738279.541253142,-0.1184,-0.1333,-0.0157,0.2674
738279.541255206,-0.1181,-0.1323,-0.0162,0.2666
738279.541257134,-0.1179,-0.1314,-0.0166,0.2659
738279.541259173,-0.1177,-0.1306,-0.017,0.2653
738279.541261135,-0.1175,-0.1297,-0.0174,0.2646
738279.541263163,-0.1172,-0.1287,-0.0177,0.2636
738279.541265251,-0.1171,-0.1266,-0.018,0.2617
738279.541267471,-0.1169,-0.1254,-0.0182,0.2605
738279.541269655,-0.1168,-0.1241,-0.0184,0.2593
738279.541271675,-0.1169,-0.1222,-0.0184,0.2575
738279.541273742,-0.1167,-0.1201,-0.0184,0.2552
738279.541275804,-0.1166,-0.1191,-0.0184,0.2541
738279.541277911,-0.1164,-0.117,-0.0184,0.2518
738279.541279981,-0.1162,-0.1159,-0.0183,0.2504
738279.541282013,-0.116,-0.1138,-0.0183,0.2481
738279.541284014,-0.116,-0.113,-0.0182,0.2472
738279.541286001,-0.1159,-0.111,-0.0181,0.245
738279.541288111,-0.1154,-0.1098,-0.018,0.2432
738279.541290298,-0.1153,-0.1075,-0.018,0.2408
738279.541292366,-0.1149,-0.1064,-0.018,0.2393
738279.541294496,-0.1146,-0.1054,-0.0181,0.2381
738279.541296738,-0.1142,-0.1031,-0.0182,0.2355
738279.541298687,-0.114,-0.1022,-0.0184,0.2346
738279.541300641,-0.1136,-0.1013,-0.0186,0.2335
738279.541302554,-0.1132,-0.0994,-0.0189,0.2315
738279.541304582,-0.1126,-0.0981,-0.0193,0.23
738279.541306505,-0.1124,-0.0974,-0.0197,0.2295
738279.541308478,-0.1117,-0.0953,-0.0201,0.2271
738279.541310445,-0.1115,-0.0946,-0.0207,0.2268
738279.54131238,-0.111,-0.0937,-0.0213,0.226
738279.541314343,-0.1105,-0.0918,-0.0219,0.2242
738279.541316323,-0.11,-0.0909,-0.0227,0.2236
738279.541318403,-0.1093,-0.0898,-0.0234,0.2225
738279.541320605,-0.1087,-0.0885,-0.0243,0.2215
738279.541322722,-0.1082,-0.0875,-0.0251,0.2208
738279.541324815,-0.1077,-0.0853,-0.0259,0.2189
738279.541326878,-0.107,-0.0843,-0.0267,0.218
738279.541328881,-0.1066,-0.0834,-0.0276,0.2176
738279.541330934,-0.1058,-0.0823,-0.0284,0.2165
738279.54133297,-0.1053,-0.0803,-0.0294,0.215
738279.541335065,-0.1046,-0.0792,-0.0304,0.2142
738279.541337114,-0.1039,-0.0782,-0.0315,0.2136
738279.54133921,-0.1032,-0.076,-0.0327,0.2119
738279.541341361,-0.1023,-0.0747,-0.034,0.211
738279.541343396,-0.1016,-0.0738,-0.0352,0.2106
738279.541345413,-0.1008,-0.0717,-0.0365,0.209
738279.541347485,-0.1002,-0.0708,-0.0378,0.2088
738279.541349443,-0.0995,-0.0688,-0.0392,0.2075
738279.541351433,-0.0987,-0.0679,-0.0405,0.2071
738279.541353486,-0.0977,-0.0657,-0.042,0.2054
738279.541355521,-0.0968,-0.0646,-0.0435,0.2049
738279.541357548,-0.0961,-0.0627,-0.0449,0.2037
738279.541359569,-0.0954,-0.0617,-0.0465,0.2036
738279.541361621,-0.0944,-0.0596,-0.048,0.202
738279.541363679,-0.0935,-0.0585,-0.0496,0.2016
738279.541365674,-0.0928,-0.0565,-0.0511,0.2004
738279.541367659,-0.0919,-0.0556,-0.0526,0.2001
738279.541369716,-0.091,-0.0534,-0.0542,0.1986
738279.541371777,-0.09,-0.0512,-0.0558,0.197
738279.541373996,-0.0892,-0.0501,-0.0575,0.1968
738279.54137615,-0.0882,-0.0477,-0.0592,0.1951
738279.54137822,-0.0872,-0.0456,-0.0608,0.1936
738279.541380348,-0.0863,-0.0434,-0.0625,0.1922
738279.541382405,-0.0856,-0.0425,-0.0641,0.1922
738279.541384611,-0.0845,-0.0401,-0.0658,0.1904
738279.541386788,-0.0835,-0.0377,-0.0676,0.1888
738279.541388915,-0.0827,-0.0355,-0.0693,0.1875
738279.541390958,-0.0816,-0.0333,-0.0709,0.1858
738279.541393057,-0.0806,-0.0311,-0.0725,0.1842
738279.541395069,-0.0799,-0.0291,-0.0741,0.1831
738279.541397106,-0.0789,-0.0269,-0.0757,0.1815
738279.541399351,-0.0781,-0.0247,-0.0774,0.1802
738279.541401662,-0.077,-0.0221,-0.0791,0.1782
738279.541403992,-0.0759,-0.0184,-0.0809,0.1752
738279.541405929,-0.0751,-0.0164,-0.0823,0.1738
738279.541408091,-0.074,-0.014,-0.0839,0.1719
738279.541410265,-0.0732,-0.0118,-0.0854,0.1704
738279.541412181,-0.0723,-0.0087,-0.0868,0.1678
738279.541414239,-0.0715,-0.0066,-0.0882,0.1663
738279.541416247,-0.0704,-0.0044,-0.0895,0.1643
738279.541418178,-0.0697,-0.0013,-0.0908,0.1618
738279.541420222,-0.0689,-0.0007,-0.0921,0.1617
738279.541422379,-0.0681,-0.003,-0.0934,0.1645
738279.541424616,-0.0672,-0.0065,-0.0947,0.1684
738279.541426795,-0.0662,-0.0089,-0.0959,0.171
738279.541429017,-0.0654,-0.0113,-0.0972,0.1739
738279.541431068,-0.0646,-0.0147,-0.0982,0.1775
738279.541433138,-0.0637,-0.0169,-0.0993,0.1799
738279.541435212,-0.0631,-0.019,-0.1002,0.1823
738279.541437247,-0.0622,-0.0212,-0.1011,0.1845
738279.541439296,-0.0614,-0.0235,-0.102,0.1869
738279.54144132,-0.0609,-0.0255,-0.1027,0.1891
738279.541443364,-0.06,-0.0278,-0.1034,0.1912
738279.541445405,-0.0595,-0.0298,-0.1041,0.1934
738279.541447467,-0.0589,-0.0319,-0.1046,0.1954
738279.541449505,-0.0582,-0.0341,-0.1052,0.1975
738279.541451644,-0.0575,-0.0364,-0.1056,0.1995
738279.541453575,-0.0569,-0.0385,-0.106,0.2014
738279.541456069,-0.0562,-0.0409,-0.1063,0.2034
738279.541458123,-0.0555,-0.0427,-0.1066,0.2048
738279.541460237,-0.0549,-0.045,-0.1068,0.2067
738279.541462305,-0.0545,-0.046,-0.1069,0.2074
738279.541464414,-0.054,0.0482,-0.107,0.2092
738279.541466639,-0.0534,0.0496,-0.107,0.21
738279.541468765,-0.053,0.0508,-0.1069,0.2107
738279.541470846,-0.0525,0.0531,-0.1068,0.2124
