time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738504.420547583,-0.0976,0.1816,-0.0264,0.3056
738504.420549687,-0.0969,0.1816,-0.7233,1.0018
738504.420551582,-0.0942,-0.1804,-2.1124,2.387
738504.420553416,-0.0911,-0.18,-2.6716,2.9427
738504.420555365,-0.0874,-0.1798,-2.7989,3.0661
738504.420557291,-0.0836,-0.1796,-2.6794,2.9426
738504.420559217,-0.0795,-0.1794,-2.4321,2.691
738504.420561092,-0.0754,-0.1781,-2.1386,2.3921
738504.420563003,-0.0709,-0.1778,-1.8211,2.0698
738504.420564818,-0.0666,-0.1774,-1.5333,1.7773
738504.420566714,-0.0621,-0.1772,-1.2846,1.5239
738504.4205688,-0.0571,-0.1762,-1.0775,1.3108
738504.420570834,-0.0521,-0.1762,-0.9332,1.1615
738504.420572954,-0.0472,-0.1752,-0.8145,1.0369
738504.420574941,-0.0426,-0.175,-0.713,0.9306
738504.420576936,-0.0376,-0.174,-0.6398,0.8514
738504.4205789,-0.0331,-0.1738,-0.6093,0.8162
738504.420580788,-0.0288,-0.1735,-0.6058,0.8081
738504.420582649,-0.0246,-0.1722,-0.5981,0.7949
738504.420584599,-0.02,-0.172,-0.5702,0.7622
738504.420586561,-0.0156,-0.1709,-0.5312,0.7177
738504.420588499,-0.0111,-0.1708,-0.5033,0.6852
738504.42059051,-0.0069,-0.1696,-0.494,0.6705
738504.420592536,-0.0025,-0.1687,-0.4912,0.6624
738504.420594586,0.0018,-0.1686,-0.4756,0.646
738504.420596525,0.0056,-0.1674,-0.4467,0.6197
738504.420598533,0.0095,-0.1663,-0.4165,0.5923
738504.420600438,0.0133,-0.1651,-0.4017,0.5801
738504.420602356,0.0171,-0.1649,-0.41,0.592
738504.420604305,0.0206,-0.1638,-0.4323,0.6167
738504.420606206,0.024,-0.1626,-0.4525,0.6391
738504.420608148,0.0272,-0.1614,-0.4593,0.6479
738504.420610137,0.0306,-0.1603,-0.4468,0.6377
738504.420612059,0.0336,-0.159,-0.4231,0.6157
738504.420614018,0.037,-0.157,-0.4063,0.6003
738504.420615982,0.04,-0.1559,-0.4108,0.6067
738504.420617874,0.0426,-0.1545,-0.4345,0.6316
738504.420619838,0.0459,-0.1535,-0.4669,0.6663
738504.420621755,0.0486,-0.1522,-0.4976,0.6984
738504.42062364,0.0516,-0.1501,-0.5199,0.7216
738504.420625606,0.0545,-0.149,-0.5269,0.7304
738504.420627563,0.0575,-0.1478,-0.5203,0.7256
738504.420629556,0.0608,-0.1468,-0.5105,0.7181
738504.420631511,0.0639,-0.1456,-0.5066,0.7161
738504.4206335,0.0669,-0.1435,-0.5058,0.7162
738504.420635552,0.07,-0.1425,-0.4951,0.7076
738504.420637522,0.0731,0.1414,-0.4687,0.6832
738504.420639551,0.0767,0.1404,-0.4339,0.651
738504.420641569,0.0804,0.1384,-0.4082,0.627
738504.420643534,0.0837,0.1372,-0.4058,0.6267
738504.420645436,0.087,0.1361,-0.4221,0.6452
738504.420647418,0.0907,0.1351,-0.441,0.6668
738504.420649725,0.0951,0.1335,-0.4437,0.6723
738504.420651702,0.0987,0.1323,-0.4307,0.6617
738504.420653653,0.1024,0.1302,-0.4221,0.6547
738504.420655613,0.1066,0.1292,-0.434,0.6698
738504.420657547,0.1106,0.128,-0.4583,0.6969
738504.420659539,0.1143,0.1268,-0.4627,0.7038
738504.420661486,0.1186,0.1249,-0.4349,0.6784
738504.420663447,0.123,0.1237,-0.3969,0.6436
738504.420665401,0.1274,0.1225,-0.3667,0.6166
738504.420667353,0.1321,0.1205,-0.3339,0.5865
738504.420669323,0.1369,0.1194,-0.2888,0.5451
738504.420671303,0.1422,0.1183,-0.2284,0.4889
738504.420673312,0.1479,0.1164,-0.1631,0.4274
738504.420675244,0.1535,0.1152,-0.1086,0.3773
738504.420677223,0.1592,0.114,-0.0742,0.3474
738504.420679136,0.165,0.1119,-0.0695,0.3464
738504.420681091,0.171,0.1107,-0.087,0.3687
738504.420683097,0.1772,0.1087,-0.1081,0.394
738504.420685036,0.1831,0.1075,-0.1258,0.4164
738504.420686984,0.1893,0.1054,-0.1563,0.451
738504.420688938,0.1957,0.1044,-0.2073,0.5074
738504.420690899,0.2014,0.1021,-0.2587,0.5622
738504.420692919,0.2078,0.1001,-0.3041,0.612
738504.420695002,0.2142,0.0981,-0.3393,0.6516
738504.420697047,0.2209,0.0962,-0.3604,0.6775
738504.420699049,0.2276,0.0942,-0.3624,0.6842
738504.42070109,0.2346,0.0922,-0.3454,0.6722
738504.420703109,0.2413,0.0901,-0.319,0.6504
738504.420705073,0.2479,0.0879,-0.2982,0.634
738504.420707052,0.2548,0.0859,-0.2873,0.628
738504.420709099,0.2619,0.0828,-0.2751,0.6198
738504.420711212,0.2695,0.081,-0.2458,0.5963
738504.420713307,0.2766,0.0779,-0.199,0.5535
738504.420715352,0.2844,0.0761,-0.1557,0.5162
738504.420717502,0.2921,0.0732,-0.1562,0.5215
738504.420719459,0.2988,0.071,-0.1813,0.5511
738504.420721367,0.3058,0.0679,-0.1909,0.5646
738504.420723347,0.3132,0.0657,-0.1828,0.5617
738504.42072537,0.3208,0.0628,-0.1817,0.5653
738504.420727362,0.3279,0.0606,-0.2006,0.5891
738504.4207293,0.335,0.0575,-0.2296,0.6221
738504.420731205,0.3418,0.0552,-0.2562,0.6532
738504.420733127,0.3489,0.0521,-0.2716,0.6726
738504.420735119,0.3562,0.0489,-0.2726,0.6777
738504.420737069,0.3632,0.0468,-0.2633,0.6733
738504.420739076,0.3703,0.0436,-0.2665,0.6804
738504.420741003,0.3773,0.0414,-0.3112,0.7299
738504.420743034,0.3842,0.0383,-0.3888,0.8113
738504.420745007,0.3905,0.0352,-0.467,0.8927
738504.42074709,0.3967,0.033,-0.5261,0.9558
738504.420749057,0.4031,0.03,-0.5693,1.0024
738504.420751078,0.4089,0.0269,-0.604,1.0398
738504.42075307,0.4144,0.0237,-0.6261,1.0642
738504.420754999,0.4194,0.0204,-0.6311,1.0709
738504.420756865,0.4241,0.018,-0.6176,1.0597
738504.420758878,0.4293,0.0149,-0.5834,1.0276
738504.420760854,0.4345,-0.0117,-0.5358,0.982
738504.420762834,0.4393,-0.0084,-0.4898,0.9375
738504.42076477,0.4441,-0.0053,-0.4616,0.911
738504.420766795,0.4485,-0.0019,-0.4667,0.9171
738504.420768776,0.453,-0.0012,-0.5053,0.9595
738504.420770765,0.4569,-0.0046,-0.5599,1.0214
738504.420772802,0.4605,-0.0087,-0.6069,1.0761
738504.420774749,0.4637,-0.012,-0.636,1.1117
738504.420776809,0.4669,-0.0152,-0.6509,1.133
738504.42077883,0.47,-0.0184,-0.6551,1.1435
738504.420780898,0.4726,-0.0227,-0.6548,1.1501
738504.420782978,0.4753,-0.0259,-0.6569,1.1581
738504.420785127,0.4776,-0.03,-0.6666,1.1742
738504.420787241,0.4796,-0.0342,-0.6829,1.1967
738504.420789303,0.4816,-0.0383,-0.6997,1.2196
738504.420791487,0.4834,-0.0413,-0.719,1.2437
738504.420793616,0.4843,-0.0455,-0.7533,1.2831
738504.42079571,0.4849,-0.0496,-0.8061,1.3406
738504.420797914,0.4852,-0.0538,-0.8601,1.3991
738504.420800065,0.4851,-0.058,-0.8942,1.4373
738504.420802056,0.4849,-0.0612,-0.8978,1.4439
738504.420804098,0.4841,-0.0655,-0.8894,1.439
738504.420806075,0.4834,-0.0699,-0.8984,1.4517
738504.420807996,0.4824,-0.0732,-0.9264,1.482
738504.420810048,0.4808,-0.0776,-0.9586,1.517
738504.420812172,0.4788,-0.0808,-0.9768,1.5364
738504.420814357,0.4762,-0.085,-0.9702,1.5314
738504.420816534,0.4733,-0.0901,-0.9393,1.5027
738504.420818748,0.4703,-0.0942,-0.8943,1.4588
738504.420820827,0.4674,-0.0984,-0.8577,1.4235
738504.420822972,0.4636,-0.1026,-0.8528,1.419
738504.420825136,0.4596,-0.1068,-0.8846,1.451
738504.420827119,0.4555,-0.1111,-0.9191,1.4857
738504.420829131,0.451,-0.1145,-0.9376,1.5031
738504.420831162,0.4463,-0.1187,-0.9472,1.5122
738504.420833215,0.441,-0.1231,-0.9607,1.5248
738504.420835214,0.4355,-0.1275,-0.9855,1.5485
738504.420837344,0.4296,-0.1317,-1.0164,1.5777
738504.420839428,0.4232,-0.136,-1.0395,1.5987
738504.420841732,0.4162,-0.14,-1.0422,1.5984
738504.420843934,0.4094,-0.1441,-1.0195,1.573
738504.42084616,0.4024,-0.1491,-0.9927,1.5442
738504.420848307,0.3952,-0.1533,-0.9949,1.5434
738504.420850423,0.3878,-0.1576,-1.0264,1.5718
738504.420852604,0.3801,-0.1628,-1.0566,1.5995
738504.420854928,0.3719,-0.1667,-1.0505,1.5891
738504.420856909,0.3641,-0.1711,-1.0124,1.5476
738504.420859084,0.3557,-0.1762,-0.9636,1.4955
738504.420861224,0.3481,-0.1804,-0.9393,1.4678
738504.420863347,0.3403,-0.1855,-0.9403,1.4661
738504.420865468,0.3322,-0.1898,-0.9479,1.4699
738504.420867485,0.3245,-0.1942,-0.9427,1.4614
738504.420869442,0.317,-0.1985,-0.9277,1.4432
738504.420871387,0.3096,-0.2029,-0.916,1.4285
738504.420873378,0.302,-0.2074,-0.9223,1.4317
738504.420875314,0.2942,-0.2118,-0.9487,1.4547
738504.420877267,0.2864,-0.2163,-0.981,1.4837
738504.420879382,0.278,-0.2204,-0.9984,1.4968
738504.420881639,0.2692,-0.2255,-0.9737,1.4684
738504.420883904,0.26,-0.2306,-0.8983,1.3889
738504.420886053,0.2516,-0.2347,-0.8124,1.2987
738504.420888204,0.2436,-0.2398,-0.7587,1.2421
738504.420890261,0.2354,-0.2441,-0.7549,1.2344
738504.420892202,0.2282,-0.2486,-0.7842,1.261
738504.420894156,0.2214,-0.2529,-0.8234,1.2977
738504.420896222,0.2138,-0.2572,-0.8503,1.3213
738504.420898249,0.2066,-0.2616,-0.8435,1.3117
738504.420900235,0.1995,-0.2659,-0.801,1.2664
738504.420902281,0.193,-0.2702,-0.7372,1.2004
738504.42090425,0.1871,-0.2736,-0.6737,1.1344
738504.420906217,0.1813,-0.2779,-0.6225,1.0817
738504.420908219,0.1758,-0.2812,-0.5886,1.0456
738504.420910114,0.1706,-0.2857,-0.5625,1.0188
738504.420912077,0.1662,-0.2891,-0.5362,0.9915
738504.420914696,0.1611,-0.2938,-0.5045,0.9594
738504.420916702,0.1566,-0.2979,-0.502,0.9565
738504.420918682,0.1531,-0.3013,-0.5313,0.9857
738504.420920733,0.15,-0.3055,-0.5806,1.0361
738504.420922705,0.1472,-0.3089,-0.6198,1.0759
738504.420924671,0.1444,-0.3124,-0.6321,1.0889
738504.420926685,0.1423,-0.3156,-0.619,1.0769
738504.420928709,0.1405,-0.319,-0.6003,1.0598
738504.420930616,0.1388,-0.3216,-0.5922,1.0526
738504.420932536,0.1373,-0.325,-0.5871,1.0494
738504.420934539,0.1362,-0.3274,-0.5684,1.032
738504.420936557,0.1358,-0.3306,-0.5354,1.0018
738504.420938531,0.1353,-0.333,-0.5115,0.9798
738504.420940552,0.1346,-0.3364,-0.5263,0.9973
738504.42094251,0.1342,-0.3388,-0.5787,1.0517
738504.420944486,0.1339,-0.3412,-0.647,1.1221
738504.420946439,0.1339,-0.3436,-0.701,1.1785
738504.420948432,0.134,-0.346,-0.722,1.202
738504.420950371,0.1341,-0.3476,-0.7101,1.1918
738504.420952469,0.1346,-0.3499,-0.6872,1.1717
738504.420954564,0.1354,-0.3521,-0.679,1.1665
738504.420956545,0.136,-0.3546,-0.6922,1.1828
738504.420958664,0.1368,-0.3568,-0.7117,1.2053
738504.420960735,0.1372,-0.3591,-0.717,1.2133
738504.42096279,0.1377,-0.3605,-0.699,1.1972
738504.420964907,0.1386,-0.3628,-0.6685,1.1699
738504.420967038,0.1395,-0.3641,-0.6468,1.1504
738504.420969123,0.1403,-0.3663,-0.6468,1.1534
738504.420971202,0.1409,-0.3676,-0.661,1.1695
738504.420973264,0.1418,-0.3699,-0.6718,1.1835
738504.420975129,0.1423,-0.3705,-0.6743,1.1871
738504.420977127,0.1426,-0.3721,-0.6795,1.1942
738504.420979136,0.1432,-0.3734,-0.7007,1.2173
738504.420981159,0.1438,-0.3748,-0.7377,1.2563
738504.420983162,0.1444,-0.3763,-0.7731,1.2938
738504.420985152,0.1446,-0.3777,-0.7867,1.309
738504.420987107,0.1447,-0.3794,-0.7709,1.295
