time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738504.442422291,-0.0976,0.1816,-0.0264,0.3056
738504.442424248,-0.0963,0.1815,-1.592,1.8698
738504.442426336,-0.0943,-0.1805,-2.8823,3.1571
738504.442428332,-0.0924,-0.1805,-3,3.2729
738504.442430276,-0.091,-0.1793,-3,3.2703
738504.442432255,-0.0898,-0.1791,-2.8708,3.1397
738504.442434223,-0.0885,-0.179,-2.5254,2.7929
738504.442436278,-0.0871,-0.1781,-2.1675,2.4327
738504.442438247,-0.086,0.1778,-1.8547,2.1185
738504.442440189,-0.0854,0.1775,-1.5968,1.8597
738504.442442225,-0.0845,0.1765,-1.3924,1.6534
738504.442444489,-0.0838,0.1766,-1.248,1.5084
738504.442446699,-0.0835,0.1756,-1.1827,1.4418
738504.44244891,-0.0834,0.1748,-1.1687,1.4269
738504.442451037,-0.0836,0.1747,-1.1845,1.4428
738504.442453166,-0.084,0.1736,-1.2038,1.4614
738504.442455214,-0.0841,0.1735,-1.2121,1.4697
738504.442457197,-0.0841,0.1733,-1.2076,1.465
738504.442459275,-0.0844,0.1722,-1.1988,1.4554
738504.442461246,-0.0848,0.1719,-1.2018,1.4585
738504.442463219,-0.0853,0.1717,-1.2231,1.4801
738504.442465176,-0.0856,0.1713,-1.2503,1.5072
738504.442467166,-0.0856,0.1711,-1.2617,1.5184
738504.442469109,-0.0852,0.1709,-1.245,1.5011
738504.442471107,-0.0848,0.1705,-1.2075,1.4628
738504.44247306,-0.0837,0.1693,-1.18,1.433
738504.442475092,-0.0818,0.1691,-1.1851,1.436
738504.442477062,-0.0797,0.1689,-1.201,1.4496
738504.442479027,-0.0779,0.1685,-1.1966,1.443
738504.442480998,-0.0752,0.1682,-1.1676,1.411
738504.442482956,-0.0719,0.1678,-1.1353,1.375
738504.44248491,-0.068,0.1667,-1.1213,1.356
738504.442486869,-0.0641,0.1663,-1.1316,1.362
738504.44248882,-0.0594,0.166,-1.1524,1.3778
738504.442490845,-0.054,0.1658,-1.1683,1.3881
738504.442492799,-0.0486,0.1645,-1.1737,1.3868
738504.442494807,-0.0424,0.1633,-1.1782,1.3839
738504.442496789,-0.0359,0.1629,-1.1833,1.3821
738504.442498769,-0.0288,0.1616,-1.1841,1.3745
738504.442500741,-0.021,0.1604,-1.1806,1.362
738504.442502659,-0.0134,0.1589,-1.1729,1.3452
738504.442504571,-0.0056,0.1576,-1.1595,1.3227
738504.442506507,0.0022,0.1563,-1.1389,1.2974
738504.442508391,0.0097,0.1548,-1.114,1.2785
738504.442510308,0.0172,0.1523,-1.0924,1.2619
738504.442512227,0.0245,0.1508,-1.0861,1.2614
738504.442514146,0.0319,0.1485,-1.1029,1.2833
738504.442516138,0.0388,0.1463,-1.1427,1.3278
