time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738504.481220296,-0.0976,0.1816,-0.0264,0.3056
738504.481222426,-0.0963,0.1813,-1.6327,1.9103
738504.481224589,-0.0937,-0.1803,-3,3.274
738504.481226892,-0.0905,-0.1797,-3,3.2702
738504.481229049,-0.0874,-0.1798,-3,3.2672
738504.481231182,-0.0843,-0.179,-3,3.2633
738504.481233425,-0.081,-0.1782,-2.765,3.0242
738504.481235681,-0.0778,-0.1783,-2.2517,2.5078
738504.481237849,-0.0748,0.1775,-1.8136,2.0659
738504.481240096,-0.0721,0.1767,-1.4614,1.7102
738504.481242409,-0.0697,0.1759,-1.2219,1.4675
738504.481244728,-0.0675,0.176,-1.0828,1.3263
738504.481246764,-0.0657,0.1751,-1.0212,1.262
738504.481249136,-0.0645,0.1742,-0.9804,1.2191
738504.481251087,-0.0632,0.174,-0.9581,1.1953
738504.481253358,-0.0621,0.173,-0.9555,1.1906
738504.481255977,-0.0614,0.1724,-0.9925,1.2263
738504.481258185,-0.0607,0.1716,-1.0455,1.2778
738504.481260416,-0.0601,0.1706,-1.0847,1.3154
738504.4812627,-0.0592,0.1698,-1.0892,1.3182
738504.481264952,-0.0587,0.1688,-1.0664,1.2939
738504.481267194,-0.0583,0.1678,-1.0471,1.2732
738504.481269469,-0.0581,0.167,-1.0579,1.283
738504.481271706,-0.0581,0.167,-1.1004,1.3255
738504.481273688,-0.0584,0.1658,-1.138,1.3622
738504.481275989,-0.0594,0.165,-1.1475,1.3719
738504.481278244,-0.0604,0.164,-1.1242,1.3486
738504.481280522,-0.0614,0.1632,-1.0963,1.3209
738504.481282737,-0.063,0.1622,-1.0802,1.3054
738504.481284983,-0.0646,0.1614,-1.0665,1.2925
738504.481287161,-0.0662,0.1604,-1.0373,1.2639
738504.481289387,-0.0679,0.1594,-0.9945,1.2218
738504.481291671,-0.0699,0.1586,-0.9629,1.1914
738504.481294016,-0.072,0.1578,-0.9615,1.1913
738504.481296331,-0.0739,0.156,-0.9573,1.1872
738504.481298354,-0.0757,0.1547,-0.9249,1.1553
738504.48130067,-0.0776,0.154,-0.8614,1.093
738504.481302868,-0.0795,0.153,-0.8132,1.0457
738504.48130495,-0.0814,0.1519,-0.8058,1.0391
738504.481307276,-0.0838,0.151,-0.836,1.0708
738504.481309258,-0.0862,0.1499,-0.879,1.1151
738504.481311536,-0.0891,0.149,-0.9253,1.1634
738504.481313913,-0.0924,0.1475,-0.9488,1.1887
738504.481316195,-0.0957,0.1466,-0.9303,1.1726
738504.481318328,-0.0986,0.1455,-0.8838,1.1279
738504.481320561,-0.1019,0.1439,-0.8372,1.083
738504.48132282,-0.1056,0.1429,-0.8197,1.0682
738504.481324997,-0.1085,0.1417,-0.8102,1.0604
738504.481327043,-0.1119,0.1409,-0.7857,1.0385
738504.481329336,-0.1158,0.1391,-0.749,1.0039
738504.481331644,-0.1194,0.1383,-0.7034,0.9611
738504.481333993,-0.1226,0.1367,-0.6507,0.91
738504.481336333,-0.126,0.1351,-0.5935,0.8546
738504.481338721,-0.1294,0.1342,-0.5355,0.7991
738504.481340743,-0.1321,0.1323,-0.4792,0.7436
738504.481343066,-0.1348,0.1316,-0.4039,0.6703
738504.481345468,-0.1373,0.13,-0.3244,0.5917
738504.481347824,-0.1395,0.1284,-0.2655,0.5334
738504.481350133,-0.1415,0.1268,-0.2435,0.5118
738504.481352156,-0.1432,0.1256,-0.2457,0.5145
738504.481354186,-0.1446,0.1237,-0.2426,0.5109
738504.481356564,-0.1466,0.122,-0.2339,0.5025
