time_dn,respiration_trace_mV
738454.48184826096985489130,5.37293618579669
738454.48184835130814462900,5.37293618579669
738454.48184844176284968853,5.38216803491317
738454.48184853210113942623,5.38216803491317
738454.48184862255584448576,5.38216803491317
738454.48184871301054954529,5.38216803491317
738454.48184880334883928299,5.38216803491317
738454.48184889380354434252,5.39139988402966
738454.48184898414183408022,5.37293618579669
738454.48184907459653913975,5.35447248756371
738454.48184916505124419928,5.37293618579669
738454.48184925538953393698,5.35447248756371
738454.48184934584423899651,5.34524063844722
738454.48184943618252873421,5.40986358226264
738454.48184952663723379374,5.34524063844722
738454.48184961697552353144,5.33600878933073
738454.48184970743022859097,5.35447248756371
738454.48184979788493365049,5.25292214728233
738454.48184988822322338820,5.33600878933073
738454.48184997867792844772,5.41909543137913
738454.48185006901621818542,5.45602282784509
738454.48185015947092324495,5.35447248756371
738454.48185024992562830448,5.45602282784509
738454.48185034026391804218,5.7883693960387
738454.48185043071862310171,5.69605090487381
738454.48185052105691283941,5.37293618579669
738454.48185061151161789894,4.94827112643818
738454.48185070184990763664,4.72670674764244
738454.48185079230461269617,5.14213995788446
738454.48185088275931775570,5.43755912961211
738454.48185097309760749340,5.43755912961211
738454.48185106355231255293,5.40986358226264
738454.48185115389060229063,5.40986358226264
738454.48185124434530735016,5.42832728049562
738454.48185133480001240969,5.38216803491317
738454.48185142513830214739,5.34524063844722
738454.48185151559300720692,5.38216803491317
738454.48185160593129694462,5.40986358226264
738454.48185169638600200415,5.34524063844722
738454.48185178672429174185,5.34524063844722
738454.48185187717899680138,5.38216803491317
738454.48185196763370186090,5.43755912961211
738454.48185205797199159861,5.28984954374828
738454.48185214842669665813,5.33600878933073
738454.48185223876498639584,5.37293618579669
738454.48185232921969145536,5.38216803491317
738454.48185241967439651489,5.40063173314615
738454.48185251001268625259,5.34524063844722
738454.48185260046739131212,5.37293618579669
738454.48185269080568104982,5.42832728049562
738454.48185278126038610935,5.38216803491317
738454.48185287159867584705,5.3637043366802
738454.48185296205338090658,5.4467909787286
738454.48185305250808596611,5.41909543137913
738454.48185314284637570381,5.35447248756371
738454.48185323330108076334,5.38216803491317
