time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738185.505247016,-0.1308,-0.0082,-0.4078,0.5468
738185.505249598,-0.131,0.0092,-0.4169,0.5571
738185.505252157,-0.1313,0.0094,-0.4213,0.562
738185.505254725,-0.1313,0.0104,-0.4252,0.5669
738185.505257298,-0.1312,0.0104,-0.4312,0.5728
738185.505259863,-0.1312,0.0114,-0.4396,0.5822
738185.505262469,-0.1314,0.0116,-0.4492,0.5922
738185.505265005,-0.1313,0.0126,-0.4586,0.6025
738185.505267581,-0.1313,0.0127,-0.4665,0.6105
738185.505270176,-0.1315,0.0129,-0.4725,0.6169
738185.505272733,-0.1314,0.0139,-0.4766,0.6219
738185.505275288,-0.1314,0.014,-0.479,0.6244
738185.505277875,-0.1315,0.0142,-0.4802,0.6259
738185.505280436,-0.1314,0.0143,-0.4805,0.6262
738185.50528301,-0.1313,0.0152,-0.4803,0.6268
738185.505285583,-0.1311,0.0153,-0.4796,0.626
738185.50528816,-0.1311,0.0155,-0.4787,0.6253
738185.505290723,-0.1309,0.0156,-0.4778,0.6243
738185.50529329,-0.1306,0.0157,-0.4768,0.6231
738185.505295853,-0.1303,0.0157,-0.4759,0.6219
738185.505298432,-0.1299,0.0158,-0.4752,0.6209
738185.505301007,-0.1298,0.016,-0.4745,0.6203
738185.505303586,-0.1293,0.0161,-0.474,0.6194
738185.505306139,-0.1289,0.0161,-0.4736,0.6186
738185.505308725,-0.1283,0.0162,-0.4733,0.6178
738185.505311282,-0.128,0.0155,-0.4732,0.6167
738185.505313869,-0.1275,0.0156,-0.4733,0.6164
738185.505316437,-0.1268,0.0156,-0.4735,0.6159
738185.505319018,-0.1262,0.0157,-0.4738,0.6157
738185.505321572,-0.1255,-0.0148,-0.4743,0.6146
738185.505324149,-0.125,-0.0151,-0.4749,0.615
738185.505326722,-0.1243,-0.0142,-0.4757,0.6142
738185.50532929,-0.1234,-0.0143,-0.4765,0.6142
738185.505331893,-0.1226,-0.0134,-0.4775,0.6135
738185.505334436,-0.1219,-0.0136,-0.4787,0.6142
738185.505337012,-0.1211,-0.0127,-0.4799,0.6137
738185.505339583,-0.1201,-0.0119,-0.4812,0.6132
738185.505342137,-0.1192,-0.0119,-0.4827,0.6138
738185.505344709,-0.1182,-0.011,-0.4842,0.6134
738185.505347286,-0.1174,-0.0103,-0.4859,0.6136
738185.505349877,-0.1164,-0.0095,-0.4876,0.6135
738185.505352445,-0.1153,-0.0086,-0.4894,0.6133
738185.505355012,-0.1142,-0.0077,-0.4913,0.6132
738185.505357572,-0.1134,-0.007,-0.4933,0.6137
738185.505360134,-0.1123,-0.0061,-0.4953,0.6137
738185.50536271,-0.1111,-0.0052,-0.4974,0.6137
738185.505365266,-0.11,-0.0034,-0.4995,0.6129
738185.50536785,-0.109,-0.0027,-0.5017,0.6134
738185.505370413,-0.1078,-0.0018,-0.5039,0.6135
738185.505372968,-0.1067,-0,-0.5062,0.6129
