time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738185.57214459,-0.1314,-0.0094,-0.3582,0.499
738185.572147071,-0.1316,-0.0104,-0.364,0.506
738185.572149656,-0.1317,-0.0104,-0.3774,0.5195
738185.572152205,-0.1319,-0.0114,-0.3941,0.5374
738185.572154788,-0.1324,-0.0116,-0.4106,0.5546
738185.572157342,-0.1325,-0.0126,-0.4245,0.5696
738185.572159925,-0.1327,-0.0127,-0.4353,0.5807
738185.572162483,-0.1329,-0.0127,-0.4429,0.5885
738185.57216506,-0.1333,-0.0139,-0.4478,0.595
738185.572167641,-0.1334,-0.014,-0.4506,0.598
738185.572170203,-0.1335,-0.014,-0.452,0.5995
738185.572172774,-0.1335,-0.015,-0.4523,0.6008
738185.572175362,-0.1337,-0.0152,-0.452,0.6009
738185.57217793,-0.1337,-0.0153,-0.4513,0.6003
738185.572180497,-0.1335,-0.0154,-0.4504,0.5993
738185.572183059,-0.1334,-0.0154,-0.4495,0.5983
738185.572185678,-0.1332,-0.0164,-0.4485,0.5981
738185.572188195,-0.1331,-0.0167,-0.4477,0.5975
738185.572190772,-0.1328,-0.0167,-0.4471,0.5966
738185.57219338,-0.1324,-0.0168,-0.4465,0.5957
738185.572195917,-0.132,-0.0168,-0.4462,0.595
738185.572198479,-0.1315,-0.0169,-0.446,0.5944
738185.572201056,-0.1312,-0.0171,-0.4461,0.5944
738185.572203636,-0.1307,-0.0163,-0.4463,0.5933
738185.572206195,-0.13,-0.0163,-0.4468,0.5931
738185.57220879,-0.1293,-0.0164,-0.4474,0.5931
738185.572211351,-0.1286,-0.0165,-0.4482,0.5933
738185.572213898,-0.1278,-0.0165,-0.4492,0.5935
738185.572216477,-0.1272,-0.0158,-0.4503,0.5933
738185.572219046,-0.1263,-0.0159,-0.4517,0.5939
738185.572221615,-0.1254,-0.015,-0.4532,0.5936
738185.57222429,-0.1245,-0.0151,-0.4549,0.5945
738185.572226761,-0.1234,-0.0142,-0.4567,0.5943
738185.572229326,-0.1226,-0.0144,-0.4587,0.5957
738185.572231905,-0.1215,-0.0136,-0.4608,0.5959
738185.572234468,-0.1203,-0.0127,-0.4631,0.5961
738185.572237062,-0.1192,-0.0128,-0.4655,0.5975
738185.572239626,-0.118,-0.0119,-0.468,0.5979
738185.572242217,-0.1169,-0.0112,-0.4706,0.5987
738185.572244747,-0.1157,-0.0103,-0.4734,0.5994
738185.572247322,-0.1144,-0.0094,-0.4762,0.6
738185.572249904,-0.1131,-0.0085,-0.4792,0.6008
738185.572252472,-0.1117,-0.0076,-0.4822,0.6015
738185.572255047,-0.1105,-0.0069,-0.4852,0.6026
738185.572257609,-0.1091,-0.006,-0.4884,0.6035
738185.572260222,-0.1078,-0.0052,-0.4917,0.6047
738185.572262753,-0.1063,-0.0033,-0.4949,0.6045
738185.572265332,-0.1048,-0.0024,-0.4982,0.6054
738185.572267885,-0.1036,-0.0017,-0.5015,0.6068
738185.572270445,-0.1021,-0.0001,-0.5049,0.6071
738185.572273036,-0.1006,-0.001,-0.5082,0.6098
738185.572275588,-0.0991,-0.0028,-0.5116,0.6135
738185.572278202,-0.0977,-0.0047,-0.5151,0.6175
738185.572280774,-0.0963,-0.0054,-0.5184,0.6201
738185.572283331,-0.0948,-0.0072,-0.5218,0.6238
738185.572285877,-0.0933,-0.0091,-0.5251,0.6275
738185.572288444,-0.092,-0.0108,-0.5284,0.6312
738185.572291048,-0.0906,-0.0126,-0.5318,0.635
738185.572293601,-0.089,-0.0145,-0.535,0.6385
738185.572296154,-0.0877,-0.0163,-0.5383,0.6423
738185.572298758,-0.0863,-0.0189,-0.5413,0.6465
738185.57230129,-0.0849,-0.0208,-0.5444,0.6501
738185.572303909,-0.0834,-0.0227,-0.5474,0.6535
738185.572306441,-0.0822,-0.0253,-0.5503,0.6578
738185.572309016,-0.0808,-0.0272,-0.5531,0.6611
738185.572311577,-0.0794,-0.03,-0.5559,0.6653
738185.572314157,-0.078,-0.0319,-0.5585,0.6684
738185.57231673,-0.077,-0.0345,-0.5611,0.6726
738185.572319301,-0.0756,-0.0373,-0.5635,0.6764
738185.572321858,-0.0743,-0.0402,-0.5659,0.6804
738185.572324429,-0.0733,-0.0428,-0.5681,0.6842
738185.572326997,-0.0722,-0.0457,-0.5703,0.6882
738185.572329576,-0.071,-0.0485,-0.5723,0.6918
738185.572332182,-0.0701,0.0512,-0.5742,0.6955
738185.572334729,-0.0688,0.0542,-0.5759,0.6989
738185.572337313,-0.0678,0.0569,-0.5773,0.702
738185.572339873,-0.067,0.0595,-0.5785,0.705
738185.572342426,-0.066,0.0624,-0.5795,0.7079
738185.572345014,-0.0649,0.0653,-0.5801,0.7103
738185.57234764,-0.0641,0.0691,-0.5806,0.7138
738185.572350675,-0.0633,0.0721,-0.5809,0.7163
738185.572353193,-0.0625,0.0759,-0.5811,0.7195
738185.572355734,-0.0616,0.0788,-0.5813,0.7217
738185.572358266,-0.061,0.0825,-0.5813,0.7248
738185.572360812,-0.0604,0.0861,-0.5813,0.7278
738185.572363386,-0.0598,0.09,-0.5811,0.7309
738185.572365988,-0.0592,0.0948,-0.5809,0.7349
738185.572368548,-0.0585,0.0987,-0.5806,0.7378
738185.572371145,-0.0582,0.1033,-0.5801,0.7416
738185.572373707,-0.0578,0.1072,-0.5794,0.7444
738185.572376329,-0.0573,0.112,-0.5786,0.7479
738185.572378839,-0.0571,0.1178,-0.5775,0.7524
738185.572381396,-0.0569,0.1225,-0.5764,0.7558
738185.572383971,-0.0567,0.1273,-0.575,0.759
738185.572386528,-0.0568,0.133,-0.5734,0.7632
738185.572389116,-0.0568,0.1388,-0.5716,0.7672
738185.572391674,-0.0569,0.1446,-0.5696,0.7711
738185.57239428,-0.0572,0.1503,-0.5676,0.7751
738185.572396835,-0.0574,0.1561,-0.5653,0.7788
738185.572399386,-0.0575,0.163,-0.5628,0.7833
738185.572401968,-0.058,0.1686,-0.56,0.7866
738185.572404635,-0.0583,0.1755,-0.557,0.7908
738185.572407104,-0.0585,0.1814,-0.5539,0.7938
738185.572409656,-0.059,0.1871,-0.5506,0.7967
738185.572412229,-0.0593,0.1939,-0.5472,0.8004
738185.572414819,-0.0595,0.2008,-0.5437,0.804
738185.572417439,-0.0598,0.2067,-0.54,0.8065
738185.572419986,-0.0603,0.2134,-0.5364,0.8101
738185.572422611,-0.0605,0.2193,-0.5327,0.8125
738185.572425074,-0.0607,0.2262,-0.5291,0.816
738185.57242765,-0.0612,0.2329,-0.5255,0.8196
738185.572430218,-0.0614,0.2398,-0.522,0.8232
738185.572432792,-0.0617,0.2456,-0.5186,0.8259
738185.572435367,-0.062,0.2525,-0.5152,0.8297
738185.572437977,-0.0621,0.2594,-0.512,0.8335
738185.572440499,-0.0622,0.2654,-0.5089,0.8365
738185.572443055,-0.0627,0.2722,-0.5058,0.8407
738185.572445641,-0.0627,0.2791,-0.5029,0.8447
738185.572448269,-0.0629,0.2861,-0.5001,0.8491
738185.572450772,-0.0631,0.2919,-0.4975,0.8525
738185.572453344,-0.0632,0.2989,-0.4949,0.857
738185.572455925,-0.0631,0.3049,-0.4924,0.8604
738185.572458484,-0.0632,0.3119,-0.49,0.8651
738185.572461082,-0.0631,0.3189,-0.4876,0.8696
738185.572463631,-0.0632,0.3247,-0.4854,0.8733
738185.572466193,-0.063,0.3317,-0.4833,0.878
738185.572468797,-0.0628,0.3378,-0.4813,0.8819
738185.572471338,-0.0626,0.3438,-0.4795,0.8859
738185.572473922,-0.0622,0.3508,-0.4779,0.8909
738185.572476533,-0.0622,0.3567,-0.4764,0.8953
738185.572479052,-0.0618,0.3638,-0.4751,0.9007
738185.57248164,-0.0613,0.3698,-0.474,0.9051
738185.572484207,-0.0609,0.3769,-0.4731,0.9109
738185.572486767,-0.0603,0.383,-0.4723,0.9156
738185.572489554,-0.0599,0.3901,-0.4717,0.9217
738185.572492161,-0.0591,0.3966,-0.4712,0.9269
738185.572494788,-0.0587,0.4035,-0.471,0.9332
738185.572497308,-0.0579,0.4096,-0.471,0.9385
738185.572499861,-0.0571,0.4167,-0.4712,0.945
738185.572502456,-0.0563,0.4238,-0.4715,0.9516
738185.572505258,-0.0556,0.4309,-0.4721,0.9586
738185.572507834,-0.055,0.4365,-0.4726,0.9641
738185.572510436,-0.0539,0.4442,-0.4736,0.9717
738185.572513014,-0.0532,0.4512,-0.4745,0.9789
738185.572515545,-0.0523,0.4584,-0.4757,0.9864
738185.57251812,-0.0516,0.4643,-0.477,0.9929
738185.57252069,-0.0507,0.4715,-0.4783,1.0005
738185.572523285,-0.0498,0.4787,-0.4796,1.0081
738185.572525823,-0.0487,0.4849,-0.4808,1.0144
738185.572528405,-0.0479,0.4919,-0.482,1.0218
738185.572531002,-0.0469,0.4981,-0.4833,1.0283
738185.572533545,-0.0457,0.5053,-0.4846,1.0356
738185.572536111,-0.0445,0.5116,-0.486,1.0421
738185.572538709,-0.0433,0.5188,-0.4874,1.0495
738185.572541288,-0.0424,0.5248,-0.489,1.0562
738185.572543837,-0.0411,0.5321,-0.4906,1.0638
738185.572546402,-0.0398,0.5383,-0.4924,1.0705
738185.572548963,-0.0387,0.5454,-0.4943,1.0784
738185.572551591,-0.0374,0.5517,-0.4962,1.0853
738185.572554142,-0.036,0.559,-0.4983,1.0933
738185.57255668,-0.0348,0.565,-0.5004,1.1002
738185.572559316,-0.0333,0.5713,-0.5027,1.1073
738185.572561835,-0.0319,0.5786,-0.505,1.1155
738185.572564401,-0.0304,0.5849,-0.5073,1.1226
738185.57256696,-0.0292,0.5921,-0.5096,1.1309
738185.572569554,-0.0277,0.5994,-0.5118,1.1389
738185.572572096,-0.0265,0.6055,-0.5141,1.1461
738185.572574673,-0.025,0.6129,-0.5163,1.1542
738185.572577248,-0.0235,0.6202,-0.5187,1.1624
738185.57257982,-0.0222,0.6274,-0.5211,1.1707
738185.572582387,-0.0209,0.6347,-0.5236,1.1792
738185.572584952,-0.0195,0.6421,-0.5261,1.1877
738185.572587683,-0.0186,0.6493,-0.5288,1.1967
738185.572590099,-0.0174,0.6565,-0.5313,1.2052
738185.572592676,-0.0162,0.6639,-0.5337,1.2138
738185.572595235,-0.0149,0.6713,-0.5358,1.222
738185.572597817,-0.014,0.6785,-0.5376,1.2301
738185.572600391,-0.0127,0.6859,-0.5392,1.2378
738185.572602939,-0.0117,0.6932,-0.5406,1.2455
738185.572605499,-0.0105,0.6996,-0.5419,1.252
738185.572608079,-0.0092,0.7071,-0.543,1.2593
738185.572610738,-0.0081,0.7145,-0.5442,1.2668
