time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738185.630716245,-0.1325,0.0104,-1.6513,1.7942
738185.630718808,-0.1332,0.0113,-1.4522,1.5967
738185.630721394,-0.134,0.0114,-1.2288,1.3742
738185.63072396,-0.1351,0.0125,-1.0525,1.2001
738185.63072653,-0.1362,0.0126,-0.9237,1.0725
738185.630729097,-0.1378,0.0137,-0.8375,0.989
738185.63073168,-0.1397,0.014,-0.7873,0.941
738185.63073424,-0.1417,0.0142,-0.7633,0.9192
738185.630736815,-0.144,0.0153,-0.7557,0.915
738185.630739387,-0.1465,-0.0156,-0.757,0.9191
738185.630741949,-0.1492,-0.0158,-0.7619,0.9269
738185.630744537,-0.1522,-0.016,-0.7672,0.9354
738185.630747105,-0.1554,-0.0172,-0.7704,0.943
738185.630749665,-0.1585,-0.0173,-0.7704,0.9462
738185.630752242,-0.1621,-0.0175,-0.7667,0.9463
738185.63075482,-0.1658,-0.0177,-0.7594,0.9429
738185.63075739,-0.1697,-0.0189,-0.7491,0.9377
738185.630759982,-0.1735,-0.0191,-0.7365,0.9291
738185.630762533,-0.1772,-0.0192,-0.7222,0.9186
738185.630765091,-0.181,-0.0194,-0.7068,0.9072
738185.630767691,-0.1847,-0.0196,-0.6911,0.8954
738185.630770234,-0.1881,-0.0197,-0.6751,0.8829
738185.630772803,-0.1913,-0.0199,-0.6597,0.8709
738185.630775364,-0.1942,-0.02,-0.6446,0.8588
738185.630777953,-0.1972,-0.0202,-0.6301,0.8475
738185.630780516,-0.1999,-0.0203,-0.616,0.8362
738185.630783087,-0.2025,-0.0196,-0.6027,0.8248
738185.630785659,-0.2048,-0.0197,-0.5901,0.8146
738185.630788228,-0.2069,-0.0197,-0.5782,0.8048
738185.630790797,-0.2091,-0.02,-0.567,0.7961
738185.630793366,-0.2108,-0.0191,-0.5567,0.7866
738185.630795936,-0.2125,-0.0193,-0.547,0.7788
738185.630798504,-0.2137,-0.0194,-0.5384,0.7715
738185.630801073,-0.2146,-0.0195,-0.531,0.7651
738185.630803659,-0.2153,-0.0188,-0.5249,0.759
738185.630806221,-0.2156,-0.0188,-0.5198,0.7542
738185.630808813,-0.2157,-0.0179,-0.5156,0.7492
738185.630811395,-0.2156,-0.018,-0.5124,0.746
738185.630813936,-0.2155,-0.0182,-0.5102,0.7439
738185.630816494,-0.2149,-0.0174,-0.5089,0.7412
738185.630819069,-0.214,-0.0174,-0.5083,0.7397
738185.630821649,-0.2133,-0.0177,-0.5086,0.7396
738185.630824231,-0.2121,-0.0168,-0.5097,0.7386
738185.63082678,-0.2107,-0.0168,-0.5116,0.7391
738185.630829407,-0.2094,-0.0171,-0.5142,0.7407
738185.630831935,-0.2075,-0.0162,-0.5176,0.7413
738185.630834516,-0.2055,-0.0163,-0.5219,0.7437
738185.630837065,-0.2035,-0.0165,-0.5268,0.7468
738185.630839649,-0.2011,-0.0156,-0.5325,0.7492
738185.630842221,-0.1985,-0.0157,-0.5388,0.753
738185.630844775,-0.196,-0.0159,-0.5458,0.7577
738185.630847336,-0.193,-0.016,-0.5535,0.7625
738185.630849914,-0.1901,-0.0162,-0.5619,0.7682
738185.630852495,-0.1868,-0.0153,-0.5709,0.773
738185.630855075,-0.1836,-0.0156,-0.5804,0.7796
738185.630857625,-0.1799,-0.0156,-0.5908,0.7863
738185.6308602,-0.1763,-0.0158,-0.6015,0.7936
738185.630862799,-0.1724,-0.0159,-0.613,0.8013
738185.630865353,-0.1685,-0.0161,-0.6249,0.8095
738185.630867905,-0.1645,-0.0154,-0.6371,0.817
738185.630870475,-0.1603,-0.0157,-0.6498,0.8258
738185.63087304,-0.1558,-0.0157,-0.6631,0.8346
738185.630875626,-0.1514,-0.016,-0.6766,0.844
738185.630878241,-0.1469,-0.0162,-0.6906,0.8537
738185.630880761,-0.1423,-0.0164,-0.7048,0.8635
738185.630883332,-0.1374,-0.0155,-0.7195,0.8724
738185.630885938,-0.1325,-0.0158,-0.7345,0.8828
738185.630888515,-0.1275,-0.016,-0.75,0.8935
738185.630891054,-0.1225,-0.0162,-0.7657,0.9044
738185.630893612,-0.1176,-0.0155,-0.7813,0.9144
738185.630896214,-0.1127,-0.0157,-0.7965,0.9249
738185.630898755,-0.108,-0.015,-0.8112,0.9342
738185.63090132,-0.1034,-0.0153,-0.8254,0.9441
738185.630903922,-0.0991,-0.0145,-0.8392,0.9528
738185.630906482,-0.0949,-0.0148,-0.8522,0.9619
738185.630909034,-0.0909,-0.014,-0.8643,0.9692
738185.630911616,-0.0871,-0.0133,-0.8757,0.9761
738185.630914186,-0.0834,-0.0135,-0.8864,0.9833
738185.630916813,-0.0802,-0.013,-0.8963,0.9895
738185.630919382,-0.0768,-0.0121,-0.9055,0.9944
738185.630921908,-0.074,-0.0115,-0.9135,0.999
738185.630924479,-0.0711,-0.0108,-0.921,1.0029
738185.630927035,-0.0684,-0.0101,-0.9278,1.0063
738185.630929607,-0.0657,-0.0093,-0.9339,1.0089
738185.630932183,-0.0635,-0.0088,-0.9394,1.0117
738185.630934771,-0.061,-0.0079,-0.9444,1.0133
738185.630937317,-0.0591,-0.0073,-0.9484,1.0148
738185.630939893,-0.0571,-0.0066,-0.952,1.0157
738185.630942489,-0.0552,-0.0049,-0.955,1.0151
738185.630945035,-0.0534,-0.0041,-0.9575,1.015
738185.630947598,-0.0519,-0.0036,-0.9594,1.0149
738185.630950165,-0.0503,-0.0028,-0.9609,1.014
738185.63095274,-0.0488,-0.0021,-0.9619,1.0128
738185.630955308,-0.0475,-0.0014,-0.9624,1.0113
738185.6309579,-0.0463,-0.0003,-0.9624,1.009
738185.630960449,-0.0453,-0.0011,-0.9618,1.0082
738185.63096303,-0.0444,-0.0018,-0.9608,1.007
738185.630965591,-0.0438,-0.0024,-0.9592,1.0054
738185.630968169,-0.0431,-0.0031,-0.9571,1.0033
738185.630970759,-0.0425,-0.0039,-0.9546,1.001
738185.630973332,-0.0419,-0.0037,-0.9516,0.9972
738185.630975879,-0.0415,-0.0044,-0.9481,0.994
738185.630978453,-0.0412,-0.0052,-0.9444,0.9908
738185.630981032,-0.0409,-0.0059,-0.9403,0.9871
738185.630983589,-0.0408,-0.0067,-0.9358,0.9833
738185.630986163,-0.0408,-0.0063,-0.9311,0.9782
738185.630988782,-0.0406,-0.0072,-0.9261,0.9739
738185.63099131,-0.0408,-0.0078,-0.9209,0.9695
738185.630993868,-0.0409,-0.0075,-0.9154,0.9638
738185.630996467,-0.0412,-0.0083,-0.9096,0.9591
738185.630999042,-0.0414,-0.0081,-0.9037,0.9532
738185.631001572,-0.0417,-0.0088,-0.8974,0.9479
738185.631004154,-0.0421,-0.0086,-0.891,0.9417
738185.631006746,-0.0425,-0.0093,-0.8844,0.9362
738185.631009292,-0.0429,-0.0091,-0.8777,0.9297
738185.631011861,-0.0434,-0.0099,-0.8709,0.9242
738185.631014455,-0.0439,-0.0097,-0.8639,0.9175
738185.631017004,-0.0444,-0.0104,-0.857,0.9118
738185.631019594,-0.045,-0.0102,-0.8499,0.9051
738185.631022139,-0.0455,-0.01,-0.8429,0.8984
738185.631024747,-0.046,-0.0107,-0.836,0.8927
738185.631027285,-0.0465,-0.0105,-0.829,0.886
738185.631029855,-0.0471,-0.0103,-0.822,0.8794
738185.631032444,-0.0476,-0.0101,-0.8152,0.8729
738185.631034991,-0.0481,-0.0108,-0.8084,0.8673
738185.631037575,-0.0484,-0.0108,-0.8016,0.8608
738185.631040154,-0.049,-0.0104,-0.7952,0.8546
738185.631042698,-0.0492,-0.0103,-0.7887,0.8482
738185.631045276,-0.0496,-0.0111,-0.7824,0.8431
738185.631047846,-0.05,-0.0109,-0.7762,0.8371
738185.631050415,-0.0503,-0.0106,-0.7702,0.8311
738185.631052994,-0.0506,-0.0104,-0.7644,0.8254
738185.631055585,-0.0509,-0.0112,-0.7588,0.8209
738185.631058122,-0.0511,-0.011,-0.7533,0.8154
738185.631060711,-0.051,-0.0109,-0.7481,0.81
738185.63106327,-0.0511,-0.0117,-0.7431,0.8059
738185.631065848,-0.0511,-0.0115,-0.7383,0.8009
738185.631068409,-0.0512,-0.0112,-0.7338,0.7962
738185.631071052,-0.0508,-0.0122,-0.7295,0.7925
738185.63107357,-0.0507,-0.012,-0.7254,0.7881
738185.631076155,-0.0505,-0.0117,-0.7216,0.7838
738185.631078704,-0.0503,-0.0125,-0.7181,0.7809
738185.631081288,-0.0497,-0.0125,-0.7148,0.777
738185.631083856,-0.0493,-0.0132,-0.7118,0.7743
738185.631086457,-0.0488,-0.013,-0.709,0.7708
738185.631088976,-0.0483,-0.0138,-0.7066,0.7687
738185.631091564,-0.0477,-0.0136,-0.7044,0.7657
738185.631094147,-0.0468,-0.0145,-0.7024,0.7637
738185.631096722,-0.046,-0.0143,-0.7008,0.7611
738185.631099269,-0.0452,-0.0151,-0.6994,0.7597
738185.631101863,-0.0441,-0.016,-0.6983,0.7584
738185.631104482,-0.0432,-0.0168,-0.6975,0.7575
738185.631106995,-0.0419,-0.0168,-0.6969,0.7556
738185.631109555,-0.0408,-0.0175,-0.6966,0.7549
738185.63111212,-0.0396,-0.0183,-0.6965,0.7544
738185.631114707,-0.0386,-0.0191,-0.6965,0.7542
738185.63111729,-0.0376,-0.0199,-0.6967,0.7542
738185.63112002,-0.0363,-0.0208,-0.6969,0.754
738185.631122731,-0.0351,-0.021,-0.6972,0.7533
738185.631125234,-0.0339,-0.0218,-0.6974,0.7531
738185.631127803,-0.0326,-0.0227,-0.6975,0.7528
738185.631130365,-0.0314,-0.0235,-0.6976,0.7525
738185.631132944,-0.0302,-0.0243,-0.6976,0.7521
738185.631135503,-0.0291,-0.0251,-0.6975,0.7517
738185.631138068,-0.0277,-0.0261,-0.6975,0.7513
738185.63114063,-0.0265,-0.0258,-0.6975,0.7498
738185.631143263,-0.0254,-0.0266,-0.6974,0.7494
738185.631145767,-0.0242,-0.0274,-0.6974,0.749
738185.631148354,-0.0227,-0.0284,-0.6974,0.7485
738185.631150925,-0.0216,-0.0292,-0.6975,0.7483
738185.631153489,-0.0204,-0.03,-0.6975,0.7479
738185.631156065,-0.0189,-0.031,-0.6976,0.7475
