time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738532.49841080524493008852,-19.0176091799676,-6.45306253242592,-300.275124362926
738532.49841089569963514805,-18.9899136326182,-6.41613513595996,-300.293588061159
738532.49841098615434020758,-19.0083773308512,-6.43459883419294,-300.302819910276
738532.49841107660904526711,-18.8329721976379,-6.26842555009613,-300.23819696646
738532.49841116706375032663,-19.0176091799676,-6.44383068330943,-300.312051759392
738532.49841125751845538616,-18.9437543870357,-6.41613513595996,-300.302819910276
738532.49841134797316044569,-18.9068269905698,-6.35151219214454,-300.26589251381
738532.49841143842786550522,-19.0176091799676,-6.48998992889187,-300.284356212043
738532.49841152888257056475,-18.9714499343852,-6.379207739494,-300.256660664693
738532.49841161933727562428,-18.9991454817347,-6.4622943815424,-300.339747306742
738532.49841170979198068380,-18.9714499343852,-6.36997589037751,-300.312051759392
738532.49841180036310106516,-18.8606677449873,-6.35151219214454,-300.127414777062
738532.49841189081780612469,-19.0176091799676,-6.41613513595996,-300.210501419111
738532.49841198127251118422,-19.0360728782006,-6.54538102359081,-300.312051759392
738532.49841207172721624374,-18.8975951414533,-6.30535294656209,-300.26589251381
738532.49841216218192130327,-18.9160588396863,-6.4622943815424,-300.330515457625
738532.49841225263662636280,-19.0822321237831,-6.50845362712485,-300.293588061159
738532.49841234309133142233,-19.0176091799676,-6.52691732535783,-300.275124362926
738532.49841243354603648186,-18.9160588396863,-6.35151219214454,-300.275124362926
738532.49841252400074154139,-18.8514358958708,-6.31458479567858,-300.284356212043
738532.49841261445544660091,-18.9991454817347,-6.52691732535783,-300.330515457625
738532.49841270491015166044,-19.0176091799676,-6.4622943815424,-300.26589251381
738532.49841279548127204180,-18.9991454817347,-6.51768547624134,-300.330515457625
738532.49841288593597710133,-19.0083773308512,-6.42536698507645,-300.321283608509
738532.49841297639068216085,-18.9345225379192,-6.4622943815424,-300.228965117344
738532.49841306684538722038,-18.9714499343852,-6.38843958861049,-300.228965117344
738532.49841315730009227991,-19.0730002746666,-6.58230842005676,-300.247428815577
738532.49841324775479733944,-18.9345225379192,-6.379207739494,-300.201269569994
738532.49841333820950239897,-18.9529862361522,-6.47152623065889,-300.23819696646
738532.49841342866420745850,-18.9991454817347,-6.38843958861049,-300.284356212043
738532.49841351911891251802,-19.0083773308512,-6.51768547624134,-300.330515457625
738532.49841360957361757755,-18.8975951414533,-6.31458479567858,-300.275124362926
738532.49841370014473795891,-19.0360728782006,-6.5546128727073,-300.358211004975
738532.49841379059944301844,-19.0730002746666,-6.47152623065889,-300.275124362926
738532.49841388105414807796,-19.0453047273171,-6.54538102359081,-300.256660664693
738532.49841397150885313749,-18.9160588396863,-6.30535294656209,-300.26589251381
738532.49841406196355819702,-18.9714499343852,-6.47152623065889,-300.23819696646
738532.49841415241826325655,-19.0545365764336,-6.48075807977538,-300.23819696646
738532.49841424287296831608,-18.9252906888028,-6.40690328684347,-300.228965117344
738532.49841433332767337561,-19.0730002746666,-6.53614917447432,-300.23819696646
738532.49841442378237843513,-19.0637684255501,-6.50845362712485,-300.219733268227
738532.49841451423708349466,-18.9345225379192,-6.49922177800836,-300.228965117344
738532.49841460469178855419,-18.9437543870357,-6.38843958861049,-300.228965117344
738532.49841469526290893555,-18.9806817835017,-6.53614917447432,-300.247428815577
738532.49841478571761399508,-18.8237403485214,-6.27765739921262,-300.219733268227
738532.49841487617231905460,-18.8329721976379,-6.38843958861049,-300.247428815577
738532.49841496662702411413,-18.8698995941038,-6.34228034302805,-300.228965117344
738532.49841505708172917366,-18.8422040467544,-6.379207739494,-300.23819696646
738532.49841514753643423319,-19.0545365764336,-6.48998992889187,-300.256660664693
738532.49841523799113929272,-19.0545365764336,-6.58230842005676,-300.256660664693
738532.49841532844584435225,-18.9991454817347,-6.42536698507645,-300.136646626179
738532.49841541890054941177,-19.0545365764336,-6.53614917447432,-300.210501419111
738532.49841550935525447130,-19.1099276711325,-6.5546128727073,-300.275124362926
738532.49841559980995953083,-19.0545365764336,-6.5546128727073,-300.256660664693
738532.49841569038107991219,-18.9991454817347,-6.47152623065889,-300.256660664693
738532.49841578083578497171,-18.9899136326182,-6.4622943815424,-300.312051759392
738532.49841587129049003124,-18.8791314432203,-6.379207739494,-300.321283608509
738532.49841596174519509077,-19.0176091799676,-6.48998992889187,-300.302819910276
738532.49841605219990015030,-19.0176091799676,-6.53614917447432,-300.275124362926
738532.49841614265460520983,-19.0637684255501,-6.51768547624134,-300.312051759392
738532.49841623310931026936,-19.0914639728996,-6.54538102359081,-300.302819910276
738532.49841632356401532888,-19.0545365764336,-6.47152623065889,-300.293588061159
738532.49841641401872038841,-18.8975951414533,-6.59154026917325,-300.321283608509
738532.49841650447342544794,-18.4821619312113,-6.44383068330943,-300.247428815577
738532.49841659504454582930,-17.9467146824549,-6.33304849391156,-300.210501419111
738532.49841668549925088882,-18.0205694753868,-6.34228034302805,-300.23819696646
738532.49841677595395594835,-18.4729300820948,-6.67462691122166,-300.348979155858
738532.49841686640866100788,-18.6483352153081,-6.53614917447432,-300.348979155858
738532.49841695686336606741,-19.1006958220161,-6.73924985503708,-300.293588061159
738532.49841704731807112694,-19.0268410290841,-6.60077211828974,-300.330515457625
738532.49841713777277618647,-18.8975951414533,-6.39767143772698,-300.330515457625
738532.49841722822748124599,-19.0360728782006,-6.5546128727073,-300.275124362926
738532.49841731868218630552,-19.0360728782006,-6.51768547624134,-300.284356212043
738532.49841740913689136505,-19.0545365764336,-6.58230842005676,-300.247428815577
738532.49841749959159642458,-18.9714499343852,-6.41613513595996,-300.201269569994
738532.49841759016271680593,-18.8883632923368,-6.41613513595996,-300.228965117344
738532.49841768061742186546,-18.9345225379192,-6.36997589037751,-300.219733268227
738532.49841777107212692499,-19.0545365764336,-6.58230842005676,-300.275124362926
738532.49841786152683198452,-18.9437543870357,-6.379207739494,-300.312051759392
738532.49841795198153704405,-18.9806817835017,-6.51768547624134,-300.210501419111
738532.49841804243624210358,-18.9622180852687,-6.38843958861049,-300.155110324412
738532.49841813289094716311,-19.0176091799676,-6.5546128727073,-300.228965117344
738532.49841822334565222263,-18.9714499343852,-6.47152623065889,-300.247428815577
738532.49841831380035728216,-18.8514358958708,-6.33304849391156,-300.210501419111
738532.49841840425506234169,-19.0268410290841,-6.53614917447432,-300.256660664693
738532.49841849470976740122,-18.9899136326182,-6.4622943815424,-300.247428815577
738532.49841858528088778257,-18.8329721976379,-6.36074404126102,-300.275124362926
738532.49841867573559284210,-18.8698995941038,-6.33304849391156,-300.210501419111
738532.49841876619029790163,-18.8791314432203,-6.42536698507645,-300.228965117344
738532.49841885664500296116,-18.9806817835017,-6.43459883419294,-300.136646626179
738532.49841894709970802069,-18.9068269905698,-6.44383068330943,-300.136646626179
738532.49841903755441308022,-18.8698995941038,-6.30535294656209,-300.201269569994
738532.49841912800911813974,-18.8422040467544,-6.40690328684347,-300.210501419111
738532.49841921846382319927,-18.7498855555895,-6.20380260628071,-300.173574022645
738532.49841930891852825880,-18.8145084994049,-6.36997589037751,-300.228965117344
738532.49841939937323331833,-18.8237403485214,-6.26842555009613,-300.228965117344
738532.49841948982793837786,-18.685262611774,-6.24996185186316,-300.26589251381
738532.49841958039905875921,-18.759117404706,-6.20380260628071,-300.219733268227
738532.49841967085376381874,-18.685262611774,-6.22226630451369,-300.219733268227
738532.49841976130846887827,-18.703726310007,-6.19457075716422,-300.256660664693
738532.49841985176317393780,-18.740653706473,-6.31458479567858,-300.256660664693
738532.49841994221787899733,-18.7960448011719,-6.26842555009613,-300.201269569994
738532.49842003267258405685,-18.8052766502884,-6.36074404126102,-300.247428815577
738532.49842012312728911638,-18.8698995941038,-6.44383068330943,-300.302819910276
738532.49842021358199417591,-18.8791314432203,-6.36997589037751,-300.312051759392
738532.49842030403669923544,-18.9252906888028,-6.51768547624134,-300.330515457625
738532.49842039449140429497,-18.9806817835017,-6.45306253242592,-300.23819696646
738532.49842048506252467632,-18.9437543870357,-6.53614917447432,-300.312051759392
738532.49842057551722973585,-18.9529862361522,-6.43459883419294,-300.312051759392
738532.49842066597193479538,-18.9252906888028,-6.50845362712485,-300.284356212043
738532.49842075642663985491,-18.9068269905698,-6.38843958861049,-300.302819910276
738532.49842084688134491444,-18.9899136326182,-6.58230842005676,-300.247428815577
738532.49842093733604997396,-18.9345225379192,-6.43459883419294,-300.228965117344
738532.49842102779075503349,-19.0083773308512,-6.58230842005676,-300.228965117344
738532.49842111824546009302,-18.8975951414533,-6.38843958861049,-300.219733268227
738532.49842120870016515255,-18.9991454817347,-6.56384472182379,-300.256660664693
738532.49842129915487021208,-18.9529862361522,-6.48075807977538,-300.293588061159
738532.49842138960957527161,-19.0360728782006,-6.61000396740623,-300.321283608509
738532.49842148018069565296,-18.9437543870357,-6.48075807977538,-300.321283608509
738532.49842157063540071249,-18.9529862361522,-6.49922177800836,-300.339747306742
738532.49842166109010577202,-18.8698995941038,-6.39767143772698,-300.247428815577
738532.49842175154481083155,-18.9068269905698,-6.44383068330943,-300.284356212043
738532.49842184199951589108,-19.0637684255501,-6.61923581652272,-300.302819910276
738532.49842193245422095060,-19.0268410290841,-6.52691732535783,-300.284356212043
738532.49842202290892601013,-19.0083773308512,-6.59154026917325,-300.302819910276
738532.49842211336363106966,-18.9714499343852,-6.45306253242592,-300.284356212043
738532.49842220381833612919,-18.9991454817347,-6.59154026917325,-300.302819910276
738532.49842229427304118872,-18.9714499343852,-6.47152623065889,-300.284356212043
738532.49842238472774624825,-19.0268410290841,-6.60077211828974,-300.23819696646
738532.49842247529886662960,-18.9991454817347,-6.51768547624134,-300.192037720878
738532.49842256575357168913,-18.9345225379192,-6.49922177800836,-300.23819696646
738532.49842265620827674866,-18.9899136326182,-6.52691732535783,-300.312051759392
738532.49842274666298180819,-19.0822321237831,-6.62846766563921,-300.321283608509
738532.49842283711768686771,-19.0453047273171,-6.5546128727073,-300.293588061159
738532.49842292757239192724,-18.9806817835017,-6.51768547624134,-300.275124362926
738532.49842301802709698677,-18.9437543870357,-6.48075807977538,-300.293588061159
738532.49842310848180204630,-19.0360728782006,-6.54538102359081,-300.293588061159
738532.49842319893650710583,-19.0268410290841,-6.58230842005676,-300.256660664693
738532.49842328939121216536,-18.9899136326182,-6.48998992889187,-300.293588061159
738532.49842337996233254671,-18.9806817835017,-6.54538102359081,-300.247428815577
738532.49842347041703760624,-18.8791314432203,-6.379207739494,-300.23819696646
738532.49842356087174266577,-18.9345225379192,-6.52691732535783,-300.312051759392
738532.49842365132644772530,-19.0360728782006,-6.50845362712485,-300.23819696646
738532.49842374178115278482,-19.0453047273171,-6.61923581652272,-300.284356212043
738532.49842383223585784435,-18.9899136326182,-6.50845362712485,-300.312051759392
738532.49842392269056290388,-19.0083773308512,-6.62846766563921,-300.293588061159
738532.49842401314526796341,-19.0176091799676,-6.6376995147557,-300.293588061159
738532.49842410359997302294,-18.9622180852687,-6.59154026917325,-300.26589251381
738532.49842419405467808247,-19.0730002746666,-6.73924985503708,-300.275124362926
738532.49842428450938314199,-19.0268410290841,-6.68385876033815,-300.302819910276
738532.49842437508050352335,-19.0360728782006,-6.71155430768761,-300.330515457625
738532.49842446553520858288,-19.0083773308512,-6.6376995147557,-300.376674703207
738532.49842455598991364241,-18.8329721976379,-6.52691732535783,-300.348979155858
738532.49842464644461870193,-18.8883632923368,-6.51768547624134,-300.302819910276
