time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738532.50828943995293229818,-11.2351603747673,-5.90838343455306,-300.035096285897
738532.50828953040763735771,-11.2259285256508,-5.82529679250465,-300.044328135014
738532.50828962086234241724,-11.2443922238838,-5.86222418897061,-300.08125553148
738532.50828971120063215494,-11.2351603747673,-5.82529679250465,-299.979705191198
738532.50828980165533721447,-11.2536240730003,-5.81606494338816,-300.044328135014
738532.50828989211004227400,-11.2443922238838,-5.81606494338816,-300.035096285897
738532.50828998256474733353,-11.2443922238838,-5.77913754692221,-299.9243140965
738532.50829007301945239305,-11.2351603747673,-5.83452864162114,-299.961241492965
738532.50829016347415745258,-11.2351603747673,-5.76067384868923,-299.933545945616
738532.50829025392886251211,-11.2351603747673,-5.83452864162114,-299.915082247383
738532.50829034426715224981,-11.2351603747673,-5.74221015045625,-299.933545945616
738532.50829043472185730934,-11.2259285256508,-5.84376049073763,-300.035096285897
738532.50829052517656236887,-11.2351603747673,-5.72374645222327,-299.952009643849
738532.50829061563126742840,-11.2351603747673,-5.84376049073763,-299.952009643849
738532.50829070608597248793,-11.2166966765343,-5.70528275399029,-299.961241492965
738532.50829079654067754745,-11.2166966765343,-5.82529679250465,-299.933545945616
738532.50829088699538260698,-11.1982329783013,-5.69605090487381,-299.933545945616
738532.50829097733367234468,-11.2074648274178,-5.76067384868923,-299.988937040315
738532.50829106778837740421,-11.1797692800684,-5.76067384868923,-299.979705191198
738532.50829115824308246374,-11.1797692800684,-5.73297830133976,-299.933545945616
738532.50829124869778752327,-11.1520737327189,-5.73297830133976,-299.970473342082
738532.50829133915249258280,-11.1520737327189,-5.65912350840785,-299.9243140965
738532.50829142960719764233,-11.1243781853694,-5.71451460310678,-299.878154850917
738532.50829152006190270185,-11.1059144871364,-5.60373241370891,-299.813531907102
738532.50829161040019243956,-11.0874507889035,-5.69605090487381,-299.89661854915
738532.50829170085489749908,-11.0689870906705,-5.56680501724296,-299.961241492965
738532.50829179130960255861,-11.0320596942045,-5.64065981017487,-299.988937040315
738532.50829188176430761814,-11.0043641468551,-5.51141392254402,-299.878154850917
738532.50829197221901267767,-10.9859004486221,-5.64065981017487,-299.952009643849
738532.50829206267371773720,-10.9582049012726,-5.48371837519456,-299.979705191198
738532.50829215312842279673,-10.9582049012726,-5.62219611194189,-299.970473342082
738532.50829224346671253443,-10.9674367503891,-5.50218207342753,-299.915082247383
738532.50829233392141759396,-11.0135959959716,-5.67758720664083,-299.998168889431
738532.50829242437612265348,-11.059755241554,-5.60373241370891,-299.988937040315
738532.50829251483082771301,-11.1151463362529,-5.76067384868923,-299.988937040315
738532.50829260528553277254,-11.1336100344859,-5.68681905575732,-300.007400738548
738532.50829269574023783207,-11.1797692800684,-5.82529679250465,-300.035096285897
738532.50829278619494289160,-11.1890011291849,-5.76067384868923,-300.072023682363
738532.50829287653323262930,-11.2074648274178,-5.75144199957274,-299.988937040315
738532.50829296698793768883,-11.2259285256508,-5.88991973632008,-300.044328135014
738532.50829305744264274836,-11.2259285256508,-5.77913754692221,-300.035096285897
738532.50829314789734780788,-11.2351603747673,-5.89915158543657,-300.007400738548
738532.50829323835205286741,-11.2259285256508,-5.77913754692221,-300.016632587664
738532.50829332880675792694,-11.2351603747673,-5.90838343455306,-300.062791833247
738532.50829341926146298647,-11.2259285256508,-5.76067384868923,-300.025864436781
738532.50829350959975272417,-11.2259285256508,-5.88991973632008,-300.025864436781
738532.50829360005445778370,-11.2166966765343,-5.76990569780572,-300.035096285897
738532.50829369050916284323,-11.2259285256508,-5.88068788720359,-300.062791833247
738532.50829378096386790276,-11.2166966765343,-5.76990569780572,-299.998168889431
738532.50829387141857296228,-11.2259285256508,-5.88068788720359,-300.035096285897
738532.50829396187327802181,-11.2259285256508,-5.73297830133976,-299.878154850917
738532.50829405232798308134,-11.2351603747673,-5.7883693960387,-299.988937040315
738532.50829414266627281904,-11.2259285256508,-5.70528275399029,-299.952009643849
738532.50829423312097787857,-11.2259285256508,-5.75144199957274,-299.952009643849
738532.50829432357568293810,-11.2166966765343,-5.72374645222327,-299.952009643849
738532.50829441403038799763,-11.2259285256508,-5.76067384868923,-299.933545945616
738532.50829450448509305716,-11.2259285256508,-5.7883693960387,-299.9243140965
738532.50829459493979811668,-11.2259285256508,-5.77913754692221,-299.970473342082
738532.50829468539450317621,-11.2166966765343,-5.81606494338816,-299.979705191198
738532.50829477573279291391,-11.2166966765343,-5.74221015045625,-299.933545945616
738532.50829486618749797344,-11.2259285256508,-5.88068788720359,-299.979705191198
738532.50829495664220303297,-11.2259285256508,-5.76067384868923,-299.905850398267
738532.50829504709690809250,-11.2443922238838,-5.88068788720359,-299.868923001801
738532.50829513755161315203,-11.2351603747673,-5.77913754692221,-299.998168889431
738532.50829522800631821156,-11.2536240730003,-5.88991973632008,-299.998168889431
738532.50829531846102327108,-11.2351603747673,-5.80683309427168,-300.016632587664
738532.50829540879931300879,-11.2536240730003,-5.88068788720359,-300.016632587664
738532.50829549925401806831,-11.2351603747673,-5.81606494338816,-300.016632587664
738532.50829558970872312784,-11.2536240730003,-5.85299233985412,-299.998168889431
738532.50829568016342818737,-11.2351603747673,-5.84376049073763,-299.970473342082
738532.50829577061813324690,-11.2443922238838,-5.83452864162114,-299.961241492965
738532.50829586107283830643,-11.2351603747673,-5.85299233985412,-299.979705191198
738532.50829595152754336596,-11.2443922238838,-5.81606494338816,-299.988937040315
738532.50829604186583310366,-11.2351603747673,-5.8714560380871,-300.025864436781
738532.50829613232053816319,-11.2351603747673,-5.80683309427168,-300.035096285897
738532.50829622277524322271,-11.2351603747673,-5.88991973632008,-300.08125553148
738532.50829631322994828224,-11.2351603747673,-5.79760124515519,-299.961241492965
738532.50829640368465334177,-11.2443922238838,-5.90838343455306,-300.035096285897
738532.50829649413935840130,-11.2443922238838,-5.79760124515519,-300.016632587664
738532.50829658459406346083,-11.2443922238838,-5.85299233985412,-300.007400738548
738532.50829667493235319853,-11.2259285256508,-5.81606494338816,-300.016632587664
738532.50829676538705825806,-11.2166966765343,-5.83452864162114,-300.05355998413
738532.50829685584176331758,-11.1890011291849,-5.80683309427168,-300.062791833247
738532.50829694629646837711,-11.1890011291849,-5.79760124515519,-299.979705191198
738532.50829703675117343664,-11.1428418836024,-5.77913754692221,-300.016632587664
738532.50829712720587849617,-11.1428418836024,-5.75144199957274,-300.016632587664
738532.50829721766058355570,-11.1336100344859,-5.80683309427168,-299.998168889431
738532.50829730799887329340,-11.1705374309519,-5.76067384868923,-300.035096285897
738532.50829739845357835293,-11.2074648274178,-5.86222418897061,-300.062791833247
738532.50829748890828341246,-11.2259285256508,-5.77913754692221,-300.016632587664
738532.50829757936298847198,-11.2351603747673,-5.91761528366955,-300.025864436781
738532.50829766981769353151,-11.2536240730003,-5.7883693960387,-300.025864436781
738532.50829776027239859104,-11.2720877712333,-5.93607898190252,-300.062791833247
738532.50829785072710365057,-11.2720877712333,-5.80683309427168,-300.007400738548
738532.50829794106539338827,-11.2813196203497,-5.94531083101901,-300.05355998413
738532.50829803152009844780,-11.2813196203497,-5.81606494338816,-299.979705191198
738532.50829812197480350733,-11.2905514694662,-5.9545426801355,-300.025864436781
738532.50829821242950856686,-11.2720877712333,-5.79760124515519,-299.933545945616
738532.50829830288421362638,-11.2813196203497,-5.92684713278603,-299.952009643849
738532.50829839333891868591,-11.2720877712333,-5.80683309427168,-299.988937040315
738532.50829848379362374544,-11.2997833185827,-5.83452864162114,-299.9243140965
738532.50829857413191348314,-11.3182470168157,-5.89915158543657,-299.887386700034
738532.50829866458661854267,-11.1982329783013,-5.81606494338816,-300.007400738548
738532.50829875504132360220,-10.9120456556902,-5.93607898190252,-299.998168889431
738532.50829884549602866173,-10.4504531998657,-5.69605090487381,-299.887386700034
738532.50829893595073372126,-10.1550340281381,-5.79760124515519,-299.961241492965
738532.50829902640543878078,-10.607394634846,-5.83452864162114,-300.035096285897
738532.50829911686014384031,-10.9582049012726,-6.2130344553972,-300.108951078829
738532.50829920719843357801,-11.1890011291849,-5.96377452925199,-300.044328135014
