time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738304.537545185,-0.104,0.0865,-0.2095,0.4
738304.53754721,-0.1039,-0.0855,-1.8279,2.0173
738304.537549309,-0.1045,-0.0845,-3,3.189
738304.537551452,-0.1052,-0.0839,-3,3.1891
738304.537553548,-0.1065,-0.0819,-3,3.1884
738304.537555667,-0.1076,-0.0811,-2.9557,3.1444
738304.537557896,-0.1094,-0.0802,-2.5087,2.6983
738304.537559999,-0.111,-0.0794,-2.0997,2.2901
738304.537562166,-0.1129,-0.0785,-1.7399,1.9313
738304.537564388,-0.1152,-0.0768,-1.4355,1.6275
738304.537566711,-0.1178,-0.0761,-1.1884,1.3823
738304.537569024,-0.1207,-0.0754,-1.01,1.2061
738304.537571332,-0.1238,-0.0738,-0.8854,1.083
738304.537573693,-0.1276,-0.0729,-0.8005,1.001
738304.537575965,-0.1313,-0.0713,-0.7471,0.9497
738304.537578036,-0.1351,-0.0703,-0.7165,0.9219
738304.537580162,-0.1389,-0.0693,-0.6972,0.9054
738304.537582365,-0.1428,-0.0684,-0.6844,0.8956
738304.537584521,-0.147,-0.0674,-0.6755,0.8899
738304.53758661,-0.1508,-0.0664,-0.6687,0.8859
738304.537588729,-0.1547,-0.0655,-0.6616,0.8818
738304.537590862,-0.1588,0.0645,-0.6535,0.8768
738304.537592999,-0.1627,0.0635,-0.6443,0.8705
738304.537595155,-0.1668,0.0617,-0.6331,0.8616
738304.537597261,-0.171,0.0606,-0.6209,0.8525
738304.537599454,-0.175,0.0598,-0.6073,0.8421
738304.537601616,-0.1789,0.058,-0.5927,0.8296
738304.537603718,-0.1826,0.057,-0.5774,0.817
738304.537605773,-0.1861,0.0559,-0.5612,0.8032
738304.537607924,-0.1896,0.0551,-0.5434,0.7881
738304.537609989,-0.1928,0.0531,-0.5257,0.7716
738304.537612049,-0.196,0.0521,-0.5082,0.7563
738304.537614208,-0.1988,0.0512,-0.491,0.741
738304.537616441,-0.2015,0.0496,-0.4745,0.7256
738304.537618546,-0.2041,0.0476,-0.4605,0.7122
738304.537620601,-0.2061,0.0467,-0.4486,0.7014
738304.537622717,-0.2082,0.0457,-0.4385,0.6924
738304.537624807,-0.21,0.0437,-0.4303,0.684
738304.537626913,-0.2115,0.0428,-0.4238,0.6781
738304.537629036,-0.2129,0.0409,-0.419,0.6728
738304.537631189,-0.2139,0.039,-0.4157,0.6686
738304.537633315,-0.2146,0.0382,-0.414,0.6668
738304.537635481,-0.2152,0.0364,-0.4133,0.6649
738304.537637671,-0.2158,0.0344,-0.4136,0.6638
738304.537639872,-0.216,0.0327,-0.4149,0.6636
738304.537642035,-0.2161,0.0309,-0.4169,0.6639
738304.537644189,-0.2161,0.0291,-0.4196,0.6648
738304.537646286,-0.2161,0.0271,-0.4228,0.666
738304.537648414,-0.2159,0.0251,-0.4261,0.6671
738304.537650548,-0.2154,0.0233,-0.4292,0.6679
738304.537652741,-0.2151,-0.0213,-0.4317,0.6681
738304.537654825,-0.2143,-0.0185,-0.4338,0.6666
738304.537656902,-0.2136,-0.0165,-0.4355,0.6656
738304.537659168,-0.2127,-0.0147,-0.4373,0.6647
738304.537661318,-0.2116,-0.0119,-0.4393,0.6628
738304.537663375,-0.2106,-0.0099,-0.4413,0.6618
738304.537665474,-0.2095,-0.0079,-0.4435,0.6609
738304.537667565,-0.2083,-0.005,-0.4461,0.6594
738304.537669783,-0.2073,-0.003,-0.4489,0.6592
738304.537671909,-0.2061,-0.0002,-0.452,0.6583
738304.537674048,-0.2051,-0.0018,-0.4551,0.662
738304.537676194,-0.2042,-0.0036,-0.4584,0.6662
738304.537678257,-0.2034,-0.0066,-0.4615,0.6715
738304.537680411,-0.2029,-0.0086,-0.4645,0.676
738304.537682629,-0.2024,-0.0105,-0.4675,0.6804
738304.537684706,-0.2021,-0.0134,-0.4702,0.6857
738304.537686863,-0.2017,-0.0153,-0.4727,0.6897
738304.537689003,-0.2017,-0.0173,-0.4748,0.6938
738304.537691088,-0.2018,-0.0193,-0.4765,0.6976
738304.537693213,-0.2021,-0.0213,-0.4778,0.7012
738304.537695359,-0.2023,-0.0232,-0.4787,0.7042
738304.537697482,-0.203,-0.0252,-0.4792,0.7074
738304.537699661,-0.2037,-0.0271,-0.4791,0.7099
738304.537701813,-0.2048,-0.0291,-0.4785,0.7124
738304.537703887,-0.2059,-0.0302,-0.4775,0.7136
738304.537706086,-0.2071,-0.0321,-0.476,0.7152
738304.537708229,-0.2084,-0.033,-0.474,0.7154
738304.537710579,-0.2101,-0.0349,-0.4713,0.7163
738304.537712855,-0.2118,-0.0366,-0.4682,0.7166
738304.537715048,-0.2136,-0.0384,-0.4648,0.7168
738304.53771719,-0.2153,-0.0393,-0.4611,0.7157
738304.537719301,-0.217,-0.0403,-0.4572,0.7145
738304.537721414,-0.219,-0.0414,-0.4531,0.7135
738304.53772356,-0.221,-0.0425,-0.4487,0.7122
738304.537725695,-0.2232,-0.0443,-0.4438,0.7113
738304.537727781,-0.2253,-0.0454,-0.4389,0.7096
738304.537729894,-0.2275,-0.0456,-0.434,0.7071
738304.537732034,-0.2296,-0.0465,-0.4287,0.7048
738304.537734119,-0.2317,-0.0476,-0.4236,0.7029
738304.537736282,-0.2339,-0.0485,-0.4181,0.7005
738304.537738326,-0.236,-0.0496,-0.413,0.6986
738304.537740464,-0.2381,-0.0496,-0.4078,0.6955
738304.537742557,-0.2404,-0.0507,-0.4025,0.6936
738304.537744752,-0.2426,-0.0507,-0.3971,0.6904
738304.537746805,-0.2447,-0.0507,-0.3919,0.6873
738304.537748852,-0.2468,-0.0508,-0.387,0.6846
738304.537750938,-0.2489,-0.0519,-0.3821,0.6829
738304.537753174,-0.2513,-0.0519,-0.3769,0.6801
738304.537755382,-0.2533,-0.0517,-0.3719,0.6769
738304.53775765,-0.2556,-0.0517,-0.367,0.6743
738304.537759929,-0.2576,-0.0515,-0.3623,0.6714
738304.537762273,-0.2598,-0.0513,-0.3578,0.6689
738304.537764628,-0.2617,-0.0509,-0.3536,0.6662
738304.537766898,-0.2634,-0.0507,-0.3503,0.6644
738304.537769244,-0.2647,-0.0503,-0.3475,0.6625
738304.537771528,-0.266,-0.0492,-0.3456,0.6608
738304.537774075,-0.2672,-0.0488,-0.3442,0.6602
738304.537776026,-0.2679,-0.0478,-0.3435,0.6592
738304.537778221,-0.2688,-0.0469,-0.3433,0.659
738304.537780287,-0.2696,-0.046,-0.3434,0.659
738304.537782378,-0.2701,-0.045,-0.3439,0.659
738304.537784559,-0.2707,-0.045,-0.3449,0.6606
738304.537786742,-0.2712,-0.044,-0.3462,0.6614
738304.537789057,-0.2716,-0.0429,-0.3478,0.6623
738304.53779134,-0.2718,-0.0415,-0.3497,0.663
738304.537793699,-0.2721,-0.0413,-0.352,0.6654
738304.537795951,-0.2723,-0.0402,-0.3545,0.667
738304.537798106,-0.2724,-0.0392,-0.3571,0.6687
738304.53780023,-0.2723,-0.0391,-0.3601,0.6715
738304.537802383,-0.2722,-0.0381,-0.3633,0.6736
738304.537804453,-0.2722,-0.0373,-0.3666,0.6761
738304.53780653,-0.2718,-0.0363,-0.3702,0.6783
738304.537808688,-0.2718,-0.0365,-0.3741,0.6824
738304.537810972,-0.2713,-0.0353,-0.3785,0.6851
738304.537812953,-0.271,-0.0345,-0.3827,0.6882
738304.53781538,-0.2703,-0.0341,-0.3879,0.6923
738304.537817425,-0.2697,-0.0333,-0.3925,0.6955
738304.537819722,-0.269,-0.0319,-0.3979,0.6988
738304.537822148,-0.2686,-0.0317,-0.4034,0.7037
738304.53782413,-0.2682,-0.0309,-0.4081,0.7072
738304.537826452,-0.2678,-0.0297,-0.4131,0.7106
738304.537828784,-0.2673,-0.0283,-0.4181,0.7137
738304.537831103,-0.267,-0.0272,-0.423,0.7172
738304.537833372,-0.2665,-0.026,-0.4278,0.7203
738304.537835583,-0.2663,-0.0259,-0.4326,0.7248
738304.537837738,-0.2658,-0.0249,-0.4373,0.728
738304.537839862,-0.2651,-0.0239,-0.4421,0.7311
738304.537841909,-0.2645,-0.0231,-0.4471,0.7347
738304.537844143,-0.2637,-0.0221,-0.4528,0.7386
738304.537846449,-0.2625,-0.0209,-0.459,0.7424
738304.537848459,-0.2617,-0.0202,-0.465,0.7469
