time_dn,respiration_trace_mV
738213.64127757470123469830,91.3583788567766
738213.64127766515593975782,91.3706879889319
738213.64127775561064481735,91.3583788567766
738213.64127784606534987688,91.3583788567766
738213.64127793652005493641,91.3583788567766
738213.64127802685834467411,91.3706879889319
738213.64127811731304973364,91.3706879889319
738213.64127820776775479317,91.3706879889319
738213.64127829822245985270,91.3706879889319
738213.64127838867716491222,91.3829971210873
738213.64127847913186997175,91.3829971210873
738213.64127856947015970945,91.3829971210873
738213.64127865992486476898,91.3829971210873
738213.64127875037956982851,91.3829971210873
738213.64127884083427488804,91.3829971210873
738213.64127893128897994757,91.3829971210873
738213.64127902174368500710,91.3829971210873
738213.64127911208197474480,91.3829971210873
738213.64127920253667980433,91.3829971210873
738213.64127929299138486385,91.3829971210873
738213.64127938344608992338,91.3829971210873
738213.64127947390079498291,91.3829971210873
738213.64127956435550004244,91.3829971210873
738213.64127965469378978014,91.3829971210873
738213.64127974514849483967,91.3829971210873
738213.64127983560319989920,91.3829971210873
738213.64127992605790495872,91.3829971210873
738213.64128001651261001825,91.3953062532426
738213.64128010696731507778,91.3953062532426
738213.64128019730560481548,91.3829971210873
738213.64128028776030987501,91.3829971210873
738213.64128037821501493454,91.3953062532426
738213.64128046866971999407,91.3953062532426
738213.64128055912442505360,91.3953062532426
738213.64128064957913011312,91.3953062532426
738213.64128073991741985083,91.3953062532426
738213.64128083037212491035,91.3953062532426
738213.64128092082682996988,91.3953062532426
738213.64128101128153502941,91.3953062532426
738213.64128110173624008894,91.3953062532426
738213.64128119219094514847,91.3953062532426
738213.64128128252923488617,91.3953062532426
738213.64128137298393994570,91.4076153853979
738213.64128146343864500523,91.3953062532426
738213.64128155389335006475,91.3953062532426
738213.64128164434805512428,91.4076153853979
738213.64128173480276018381,91.4076153853979
738213.64128182514104992151,91.4076153853979
738213.64128191559575498104,91.4076153853979
738213.64128200605046004057,91.4076153853979
738213.64128209650516510010,91.4076153853979
738213.64128218695987015963,91.4076153853979
738213.64128227741457521915,91.4076153853979
738213.64128236775286495686,91.3953062532426
738213.64128245820757001638,91.4076153853979
738213.64128254866227507591,91.4076153853979
738213.64128263911698013544,91.4076153853979
738213.64128272957168519497,91.4199245175532
738213.64128282002639025450,91.4076153853979
738213.64128291036467999220,91.4076153853979
738213.64128300081938505173,91.4076153853979
738213.64128309127409011126,91.4076153853979
738213.64128318172879517078,91.4076153853979
738213.64128327218350023031,91.4199245175532
738213.64128336252178996801,91.4199245175532
738213.64128345297649502754,91.4199245175532
738213.64128354343120008707,91.4199245175532
738213.64128363388590514660,91.4322336497086
738213.64128372434061020613,91.4199245175532
738213.64128381479531526566,91.4199245175532
738213.64128390513360500336,91.4199245175532
738213.64128399558831006289,91.4076153853979
738213.64128408604301512241,91.4076153853979
738213.64128417649772018194,91.4199245175532
738213.64128426695242524147,91.4199245175532
738213.64128435740713030100,91.4199245175532
738213.64128444774542003870,91.4076153853979
738213.64128453820012509823,91.4076153853979
738213.64128462865483015776,91.3953062532426
738213.64128471910953521729,91.3953062532426
738213.64128480956424027681,91.4076153853979
738213.64128490001894533634,91.4076153853979
738213.64128499035723507404,91.3953062532426
738213.64128508081194013357,91.3953062532426
738213.64128517126664519310,91.3953062532426
738213.64128526172135025263,91.4076153853979
738213.64128535217605531216,91.4076153853979
738213.64128544263076037169,91.4199245175532
738213.64128553296905010939,91.4199245175532
738213.64128562342375516891,91.4322336497086
738213.64128571387846022844,91.4322336497086
738213.64128580433316528797,91.4322336497086
738213.64128589478787034750,91.4445427818639
738213.64128598524257540703,91.4322336497086
738213.64128607558086514473,91.4322336497086
738213.64128616603557020426,91.4445427818639
738213.64128625649027526379,91.4445427818639
738213.64128634694498032331,91.4445427818639
738213.64128643739968538284,91.4322336497086
738213.64128652785439044237,91.4322336497086
738213.64128661819268018007,91.4322336497086
738213.64128670864738523960,91.4322336497086
738213.64128679910209029913,91.4199245175532
738213.64128688955679535866,91.4199245175532
738213.64128698001150041819,91.4199245175532
738213.64128707046620547771,91.4199245175532
738213.64128716080449521542,91.4199245175532
738213.64128725125920027494,91.4199245175532
738213.64128734171390533447,91.4076153853979
738213.64128743216861039400,91.4076153853979
738213.64128752262331545353,91.4076153853979
738213.64128761307802051306,91.4076153853979
738213.64128770341631025076,91.3953062532426
738213.64128779387101531029,91.3953062532426
738213.64128788432572036982,91.4076153853979
738213.64128797478042542934,91.3953062532426
738213.64128806523513048887,91.3953062532426
738213.64128815557342022657,91.3953062532426
738213.64128824602812528610,91.3829971210873
738213.64128833648283034563,91.3829971210873
738213.64128842693753540516,91.3829971210873
738213.64128851739224046469,91.3953062532426
738213.64128860784694552422,91.3829971210873
738213.64128869818523526192,91.3953062532426
738213.64128878863994032145,91.3953062532426
738213.64128887909464538097,91.3953062532426
738213.64128896954935044050,91.3953062532426
738213.64128906000405550003,91.3829971210873
738213.64128915045876055956,91.3953062532426
738213.64128924079705029726,91.3829971210873
738213.64128933125175535679,91.3953062532426
738213.64128942170646041632,91.3829971210873
738213.64128951216116547585,91.3829971210873
738213.64128960261587053537,91.3829971210873
738213.64128969307057559490,91.3953062532426
738213.64128978340886533260,91.3953062532426
738213.64128987386357039213,91.3829971210873
738213.64128996431827545166,91.3829971210873
738213.64129005477298051119,91.3829971210873
738213.64129014522768557072,91.3829971210873
738213.64129023568239063025,91.3829971210873
738213.64129032602068036795,91.3829971210873
738213.64129041647538542747,91.3829971210873
738213.64129050693009048700,91.3829971210873
738213.64129059738479554653,91.3829971210873
738213.64129068783950060606,91.3829971210873
738213.64129077829420566559,91.3953062532426
738213.64129086863249540329,91.3953062532426
738213.64129095908720046282,91.3953062532426
738213.64129104954190552235,91.3953062532426
738213.64129113999661058187,91.3953062532426
738213.64129123045131564140,91.3953062532426
738213.64129132090602070093,91.3829971210873
738213.64129141124431043863,91.3829971210873
738213.64129150169901549816,91.3829971210873
738213.64129159215372055769,91.3829971210873
738213.64129168260842561722,91.3829971210873
738213.64129177306313067675,91.3829971210873
738213.64129186351783573627,91.3953062532426
738213.64129195385612547398,91.3829971210873
738213.64129204431083053350,91.3829971210873
738213.64129213476553559303,91.3829971210873
738213.64129222522024065256,91.3829971210873
738213.64129231567494571209,91.3829971210873
738213.64129240612965077162,91.3953062532426
738213.64129249646794050932,91.3829971210873
738213.64129258692264556885,91.3953062532426
738213.64129267737735062838,91.3953062532426
738213.64129276783205568790,91.3953062532426
738213.64129285828676074743,91.3829971210873
738213.64129294862505048513,91.3829971210873
738213.64129303907975554466,91.3953062532426
738213.64129312953446060419,91.3829971210873
738213.64129321998916566372,91.3829971210873
738213.64129331044387072325,91.3829971210873
738213.64129340089857578278,91.3829971210873
738213.64129349123686552048,91.3829971210873
738213.64129358169157058001,91.3829971210873
738213.64129367214627563953,91.3829971210873
