time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738304.48772319371346384287,2.00638854131698,8.06248156173386,339.756665751111
738304.48772328416816890240,2.01869767347229,8.0870998260445,339.855138808354
738304.48772337450645864010,2.00638854131698,8.06248156173386,339.879757072665
738304.48772346496116369963,2.00638854131698,8.06248156173386,339.928993601286
738304.48772355541586875916,2.00638854131698,8.07479069388918,339.818211411888
738304.48772364587057381868,2.01869767347229,8.07479069388918,339.879757072665
738304.48772373632527887821,2.00638854131698,8.06248156173386,339.89206620482
738304.48772382666356861591,1.99407940916166,8.03786329742322,339.768974883267
738304.48772391711827367544,1.99407940916166,8.05017242957854,339.879757072665
738304.48772400757297873497,1.99407940916166,8.06248156173386,339.89206620482
738304.48772409802768379450,1.98177027700634,8.05017242957854,339.879757072665
738304.48772418848238885403,1.96946114485102,8.03786329742322,339.855138808354
738304.48772427882067859173,1.99407940916166,8.03786329742322,339.879757072665
738304.48772436927538365126,1.9571520126957,8.03786329742322,339.928993601286
738304.48772445973008871078,1.96946114485102,8.03786329742322,339.867447940509
738304.48772455018479377031,1.96946114485102,8.03786329742322,339.89206620482
738304.48772464063949882984,1.9571520126957,8.0255541652679,339.89206620482
738304.48772473097778856754,1.96946114485102,8.03786329742322,339.781284015422
738304.48772482143249362707,1.9571520126957,8.0255541652679,339.879757072665
738304.48772491188719868660,1.9571520126957,8.0255541652679,339.916684469131
738304.48772500234190374613,1.9571520126957,8.01324503311258,339.744356618956
738304.48772509279660880566,1.98177027700634,8.0255541652679,339.842829676199
738304.48772518313489854336,1.96946114485102,8.0255541652679,339.867447940509
738304.48772527358960360289,1.98177027700634,8.0255541652679,339.879757072665
738304.48772536404430866241,1.99407940916166,8.0255541652679,339.855138808354
738304.48772545449901372194,1.99407940916166,8.01324503311258,339.805902279733
738304.48772554495371878147,1.99407940916166,8.00093590095726,339.867447940509
738304.48772563529200851917,1.96946114485102,8.00093590095726,339.855138808354
738304.48772572574671357870,2.00638854131698,8.06248156173386,339.744356618956
738304.48772581620141863823,1.99407940916166,8.06248156173386,339.89206620482
738304.48772590665612369776,1.96946114485102,8.05017242957854,339.867447940509
738304.48772599711082875729,1.96946114485102,8.03786329742322,339.719738354645
738304.48772608744911849499,1.94484288054038,8.0255541652679,339.70742922249
738304.48772617790382355452,1.94484288054038,8.01324503311258,339.732047486801
738304.48772626835852861404,1.94484288054038,8.0255541652679,339.732047486801
738304.48772635881323367357,1.93253374838506,8.01324503311258,339.732047486801
738304.48772644926793873310,1.93253374838506,8.03786329742322,339.756665751111
738304.48772653960622847080,1.92022461622974,7.98862676880194,339.436628315073
738304.48772663006093353033,1.99407940916166,8.0255541652679,339.621265297403
738304.48772672051563858986,2.10486159855953,8.222500279753,339.879757072665
