time_dn,respiration_trace_mV
738336.46274678595364093781,61.4348785871965
738336.46274687640834599733,61.4348785871965
738336.46274696674663573503,61.4348785871965
738336.46274705720134079456,61.4348785871965
738336.46274714765604585409,61.4348785871965
738336.46274723811075091362,61.4348785871965
738336.46274732844904065132,61.4348785871965
738336.46274741890374571085,61.4471877193518
738336.46274750935845077038,61.4348785871965
738336.46274759969674050808,61.4348785871965
738336.46274769015144556761,61.4348785871965
738336.46274778060615062714,61.4348785871965
738336.46274787106085568666,61.4348785871965
738336.46274796139914542437,61.4348785871965
738336.46274805185385048389,61.4348785871965
738336.46274814230855554342,61.4348785871965
738336.46274823276326060295,61.4471877193518
738336.46274832310155034065,61.4471877193518
738336.46274841355625540018,61.4348785871965
738336.46274850401096045971,61.4471877193518
738336.46274859446566551924,61.4348785871965
738336.46274868480395525694,61.4348785871965
738336.46274877525866031647,61.4348785871965
738336.46274886571336537600,61.4348785871965
738336.46274895605165511370,61.4348785871965
738336.46274904650636017323,61.4348785871965
738336.46274913696106523275,61.4348785871965
738336.46274922741577029228,61.4348785871965
738336.46274931775406002998,61.4348785871965
738336.46274940820876508951,61.4348785871965
738336.46274949866347014904,61.4348785871965
738336.46274958911817520857,61.4348785871965
738336.46274967945646494627,61.4348785871965
738336.46274976991117000580,61.4348785871965
738336.46274986036587506533,61.4348785871965
738336.46274995082058012486,61.4348785871965
738336.46275004115886986256,61.4348785871965
738336.46275013161357492208,61.4348785871965
738336.46275022206827998161,61.4348785871965
738336.46275031252298504114,61.4348785871965
738336.46275040286127477884,61.4348785871965
738336.46275049331597983837,61.4348785871965
738336.46275058377068489790,61.4348785871965
738336.46275067410897463560,61.4348785871965
738336.46275076456367969513,61.4348785871965
738336.46275085501838475466,61.4348785871965
738336.46275094547308981419,61.4348785871965
738336.46275103581137955189,61.4348785871965
738336.46275112626608461142,61.4348785871965
738336.46275121672078967094,61.4348785871965
738336.46275130717549473047,61.4348785871965
738336.46275139751378446817,61.4348785871965
738336.46275148796848952770,61.4348785871965
738336.46275157842319458723,61.4348785871965
738336.46275166887789964676,61.4348785871965
738336.46275175921618938446,61.4348785871965
738336.46275184967089444399,61.4225694550411
738336.46275194012559950352,61.4225694550411
738336.46275203046388924122,61.4348785871965
738336.46275212091859430075,61.4348785871965
738336.46275221137329936028,61.4348785871965
738336.46275230182800441980,61.4348785871965
738336.46275239216629415751,61.4348785871965
738336.46275248262099921703,61.4225694550411
738336.46275257307570427656,61.4348785871965
738336.46275266353040933609,61.4348785871965
