time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738239.67581752524711191654,-16.3957640308847,-2.12947986287016,333.540554012675
738239.67581761570181697607,-16.6542558061464,-2.37566250597654,333.552863144831
738239.67581770604010671377,-16.6542558061464,-2.44951729890845,333.651336202073
738239.67581779649481177330,-16.4942370881273,-2.26488031657867,333.700572730694
738239.67581788694951683283,-16.3957640308847,-2.1540981271808,333.700572730694
738239.67581797740422189236,-16.3219092379528,-2.03100680562761,333.848282316558
738239.67581806785892695189,-16.6296375418358,-2.38797163813186,333.885209713024
738239.67581815831363201141,-16.6911832026124,-2.3510442416659,333.799045787937
738239.67581824876833707094,-16.6911832026124,-2.58491775261696,333.639027069918
738239.67581833910662680864,-16.6173284096805,-2.43720816675314,333.983682770267
738239.67581842956133186817,-16.8019653920103,-2.63415428123824,333.971373638112
738239.67581852001603692770,-16.8142745241656,-2.64646341339356,334.045228431043
738239.67581861047074198723,-16.7404197312337,-2.6095360169276,333.983682770267
738239.67581870092544704676,-16.9004384492528,-2.84340952787866,334.10677409182
738239.67581879138015210629,-16.9742932421847,-2.79417299925738,334.119083223975
738239.67581888183485716581,-16.9250567135634,-2.81879126356802,334.131392356131
738239.67581897228956222534,-16.9250567135634,-2.92957345296589,334.205247149063
738239.67581906262785196304,-16.9742932421847,-2.85571866003398,334.192938016907
738239.67581915308255702257,-16.8881293170975,-2.68339080985951,334.205247149063
738239.67581924353726208210,-16.9619841100294,-2.83110039572334,334.217556281218
738239.67581933399196714163,-17.0358389029613,-2.84340952787866,334.254483677684
738239.67581942444667220116,-16.9989115064954,-2.88033692434461,334.217556281218
738239.67581951490137726068,-17.023529770806,-2.90495518865525,334.242174545529
738239.67581960535608232021,-16.9742932421847,-2.89264605649993,334.303720206305
738239.67581969569437205791,-16.9742932421847,-2.90495518865525,334.303720206305
738239.67581978614907711744,-16.9989115064954,-2.97880998158717,334.279101941994
738239.67581987660378217697,-16.9989115064954,-2.84340952787866,334.377574999237
738239.67581996705848723650,-16.9496749778741,-2.94188258512121,334.377574999237
738239.67582005751319229603,-17.0481480351166,-2.76955473494675,334.29141107415
738239.67582014796789735556,-16.9742932421847,-2.72031820632547,334.414502395703
738239.67582023842260241508,-16.9373658457188,-2.74493647063611,334.414502395703
738239.67582032876089215279,-16.98660237434,-2.8680277921893,334.377574999237
738239.67582041921559721231,-16.9619841100294,-2.92957345296589,334.451429792169
738239.67582050967030227184,-17.0850754315826,-3.0034282458978,334.47604805648
738239.67582060012500733137,-17.0727662994273,-2.8064821314127,334.488357188635
738239.67582069057971239090,-17.0850754315826,-2.90495518865525,334.488357188635
738239.67582078103441745043,-17.0604571672719,-2.90495518865525,334.50066632079
738239.67582087148912250996,-16.8388927884762,-2.70800907417015,334.525284585101
738239.67582096182741224766,-17.0358389029613,-2.8064821314127,334.488357188635
738239.67582105228211730719,-17.0973845637379,-2.8680277921893,334.50066632079
738239.67582114273682236671,-17.1343119602039,-2.88033692434461,334.512975452946
738239.67582123319152742624,-17.0850754315826,-2.96650084943185,334.50066632079
738239.67582132364623248577,-17.1220028280485,-3.05266477451908,334.525284585101
738239.67582141410093754530,-17.0850754315826,-2.8680277921893,334.525284585101
738239.67582150455564260483,-16.9250567135634,-2.69569994201483,334.599139378033
738239.67582159489393234253,-17.0973845637379,-2.94188258512121,334.50066632079
738239.67582168534863740206,-17.2204758852911,-3.0034282458978,334.574521113722
738239.67582177580334246159,-17.0112206386507,-2.89264605649993,334.562211981567
738239.67582186625804752111,-17.0481480351166,-2.84340952787866,334.648375906654
738239.67582195671275258064,-17.2820215460677,-3.02804651020844,334.697612435275
738239.67582204716745764017,-17.023529770806,-2.75724560279143,334.722230699586
738239.67582213762216269970,-17.1835484888251,-2.91726432081057,334.697612435275
738239.67582222796045243740,-16.9373658457188,-2.75724560279143,334.746848963897
738239.67582231841515749693,-17.1096936958932,-3.0649739066744,334.660685038809
738239.67582240886986255646,-17.1589302245145,-2.85571866003398,334.734539831741
738239.67582249932456761599,-17.0727662994273,-2.73262733848079,334.746848963897
738239.67582258977927267551,-17.2204758852911,-2.92957345296589,334.68530330312
738239.67582268023397773504,-17.4051128676209,-3.12651956745099,334.746848963897
