time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738472.443474569,-0.0761,0.1735,-1.0153,1.2649
738472.443476612,-0.0771,0.1735,-1.0034,1.254
738472.44347871,-0.0787,0.1723,-1.0105,1.2615
738472.443480735,-0.0806,0.1721,-1.0168,1.2695
738472.443482889,-0.0828,0.1709,-1.0133,1.267
738472.443484726,-0.0848,0.1705,-0.9998,1.2551
738472.443486626,-0.0873,0.1701,-0.9753,1.2327
738472.443488686,-0.0901,0.1699,-0.945,1.205
738472.443490693,-0.0928,0.1695,-0.9244,1.1867
738472.443492979,-0.0966,0.1687,-0.9282,1.1935
738472.443494893,-0.1003,0.1685,-0.97,1.2388
738472.443496774,-0.104,0.1679,-1.0151,1.287
738472.443498731,-0.1083,0.1668,-1.0381,1.3132
738472.443500663,-0.1128,0.1664,-1.0307,1.3099
738472.443502702,-0.1171,0.1661,-1.0067,1.2899
738472.44350471,-0.1217,0.1659,-0.9798,1.2674
738472.443506745,-0.1266,0.1657,-0.9579,1.2502
738472.443508648,-0.1312,0.1653,-0.9408,1.2373
738472.443510661,-0.1361,0.1652,-0.9173,1.2186
738472.443512517,-0.1406,0.1648,-0.8839,1.1893
738472.443514348,-0.1449,0.1644,-0.8371,1.1464
738472.443516407,-0.1499,0.1642,-0.7717,1.0858
738472.44351837,-0.1547,0.1639,-0.7045,1.0231
738472.443520418,-0.1592,0.1637,-0.6429,0.9658
738472.443522387,-0.1637,0.1637,-0.5883,0.9157
738472.443524177,-0.1678,0.1633,-0.5484,0.8795
738472.443526039,-0.1719,0.1627,-0.5142,0.8488
738472.443528026,-0.1759,0.1626,-0.4753,0.8138
738472.443529909,-0.1798,0.1622,-0.4338,0.7758
738472.443531932,-0.1834,0.1611,-0.4043,0.7488
738472.443533759,-0.1866,0.1608,-0.4076,0.755
738472.443535615,-0.1901,0.1604,-0.4365,0.787
738472.443537606,-0.1938,0.1593,-0.47,0.8231
738472.443539621,-0.1973,0.1592,-0.4889,0.8454
738472.44354167,-0.2011,0.158,-0.5003,0.8594
738472.443543777,-0.2047,0.1572,-0.5132,0.8751
738472.443545907,-0.2081,0.1568,-0.5313,0.8962
738472.443547883,-0.2126,0.155,-0.5715,0.9391
738472.443549715,-0.216,0.1548,-0.6172,0.988
738472.443551766,-0.2198,0.1538,-0.6696,1.0432
738472.443553598,-0.2234,0.1525,-0.695,1.0709
738472.443555634,-0.2271,0.1515,-0.6771,1.0557
738472.44355747,-0.2304,0.151,-0.6272,1.0086
738472.443559286,-0.2332,0.1506,-0.5691,0.9529
738472.443561183,-0.236,0.1495,-0.5158,0.9013
738472.443563272,-0.2391,0.1485,-0.4746,0.8622
738472.443565368,-0.2422,0.1476,-0.4439,0.8337
738472.443567439,-0.245,0.1466,-0.413,0.8046
738472.443569519,-0.2475,0.1456,-0.3957,0.7888
738472.443571361,-0.2496,0.1444,-0.4032,0.7972
738472.443573456,-0.2525,0.1434,-0.4396,0.8355
738472.443575289,-0.2548,0.1421,-0.4796,0.8765
738472.443577357,-0.2569,0.1413,-0.504,0.9022
738472.443579412,-0.2594,0.1402,-0.4929,0.8925
738472.443581508,-0.2617,0.1394,-0.4617,0.8628
738472.443583561,-0.2638,0.1375,-0.4323,0.8336
738472.443585706,-0.2657,0.1364,-0.4073,0.8094
738472.443587558,-0.2678,0.1354,-0.3826,0.7858
738472.443589365,-0.2697,0.1341,-0.3524,0.7562
738472.443591179,-0.2714,0.1327,-0.3068,0.7109
738472.443593074,-0.2727,0.1315,-0.2482,0.6524
738472.443595186,-0.2739,0.1307,-0.181,0.5856
738472.443597299,-0.275,0.1298,-0.1258,0.5306
