time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738472.436700075,-0.1079,0.0674,-0.7683,0.9436
738472.436702049,-0.1101,0.0654,-0.7671,0.9426
738472.436704312,-0.1126,0.0646,-0.7684,0.9456
738472.436706614,-0.1154,0.0628,-0.7711,0.9493
738472.436708896,-0.1185,0.0619,-0.7745,0.9549
738472.436711181,-0.1214,0.0602,-0.7778,0.9594
738472.436713168,-0.1246,0.059,-0.7808,0.9644
738472.436715283,-0.1278,0.0579,-0.7834,0.9691
738472.436717559,-0.1316,0.0569,-0.7857,0.9742
738472.436719769,-0.1354,0.0551,-0.7875,0.978
738472.436721956,-0.1392,0.0542,-0.7886,0.982
738472.436724194,-0.1435,0.0523,-0.789,0.9848
738472.436726385,-0.1476,0.0514,-0.7886,0.9876
738472.43672859,-0.1521,0.0504,-0.7872,0.9897
738472.436730888,-0.157,0.0495,-0.7846,0.9911
738472.436732891,-0.1612,0.0483,-0.7811,0.9906
738472.436735178,-0.1664,0.0474,-0.7757,0.9895
738472.436737294,-0.1709,0.0466,-0.7691,0.9866
738472.436739492,-0.1758,0.0455,-0.7611,0.9824
738472.436741691,-0.1812,0.0454,-0.7509,0.9775
738472.436744002,-0.1864,0.0447,-0.7389,0.97
738472.436746465,-0.1918,0.0438,-0.7256,0.9612
738472.436748717,-0.1977,0.0433,-0.7099,0.9509
738472.436751069,-0.2032,0.0426,-0.6943,0.9401
738472.436753314,-0.2087,0.0417,-0.6786,0.929
738472.436755535,-0.2143,0.0418,-0.6623,0.9184
738472.436757767,-0.2197,0.0409,-0.6457,0.9063
738472.436760015,-0.2253,0.041,-0.6282,0.8945
738472.436762256,-0.2311,0.041,-0.6093,0.8814
738472.436764444,-0.2365,0.0401,-0.5902,0.8668
738472.436766691,-0.2418,0.0404,-0.5698,0.852
738472.436768846,-0.2473,0.0404,-0.5487,0.8364
738472.436771144,-0.253,0.0396,-0.5264,0.819
738472.436773388,-0.2584,0.0398,-0.504,0.8022
738472.436775622,-0.2637,0.0389,-0.4825,0.7851
738472.43677791,-0.269,0.0391,-0.4614,0.7695
738472.436780172,-0.2741,0.0394,-0.4416,0.7551
738472.436782399,-0.2792,0.0385,-0.4234,0.7411
738472.436784701,-0.2842,0.0387,-0.4058,0.7287
738472.436786916,-0.2889,0.0389,-0.3894,0.7172
738472.436789197,-0.2936,0.0381,-0.3735,0.7052
738472.43679143,-0.2981,0.0383,-0.3572,0.6936
738472.436793551,-0.3023,0.0383,-0.3417,0.6823
738472.436795707,-0.3062,0.0384,-0.3267,0.6713
738472.436797985,-0.3101,0.0377,-0.3111,0.6589
738472.436800244,-0.3138,0.0379,-0.2961,0.6478
738472.436802542,-0.3173,0.0372,-0.2817,0.6362
738472.436804809,-0.3204,0.0374,-0.2686,0.6264
738472.436806841,-0.3226,0.0364,-0.2583,0.6173
738472.436809132,-0.3248,0.0368,-0.2476,0.6092
738472.436811513,-0.3267,0.0362,-0.2381,0.601
738472.436813826,-0.3283,0.0355,-0.2303,0.5941
738472.43681581,-0.3294,0.0354,-0.2244,0.5892
738472.436818211,-0.3304,0.0349,-0.2187,0.584
738472.436820546,-0.331,0.0353,-0.2144,0.5807
738472.43682292,-0.3315,0.0345,-0.2113,0.5773
738472.436824915,-0.3317,0.0335,-0.2095,0.5747
738472.436826891,-0.3316,0.0334,-0.2084,0.5734
738472.436829185,-0.3315,0.0327,-0.2079,0.5721
738472.436831509,-0.3309,0.0321,-0.2083,0.5713
738472.436834192,-0.3304,0.0314,-0.2094,0.5712
738472.436836307,-0.3297,-0.0312,-0.2116,0.5725
738472.43683867,-0.3287,-0.0306,-0.2141,0.5734
738472.436840968,-0.3279,-0.0299,-0.2171,0.5749
738472.436843259,-0.3269,-0.0292,-0.2204,0.5765
738472.436845218,-0.3259,-0.0281,-0.2237,0.5777
738472.436847513,-0.3248,-0.0274,-0.2277,0.5799
738472.436849686,-0.3235,-0.0267,-0.232,0.5822
738472.436851955,-0.3224,-0.0258,-0.2366,0.5848
738472.436854223,-0.3209,-0.025,-0.2417,0.5876
738472.436856537,-0.3194,-0.0243,-0.2471,0.5908
738472.436858536,-0.3179,-0.0234,-0.2521,0.5934
738472.436860507,-0.3167,-0.0231,-0.257,0.5968
738472.436862804,-0.3152,-0.0214,-0.2628,0.5994
738472.436864793,-0.3138,-0.0213,-0.268,0.6031
738472.436866734,-0.3125,-0.0201,-0.273,0.6056
738472.436868974,-0.3108,-0.0194,-0.2788,0.609
738472.436871294,-0.3093,-0.0186,-0.2848,0.6127
738472.436873711,-0.3077,-0.0171,-0.2908,0.6156
738472.43687586,-0.3065,-0.016,-0.2961,0.6186
738472.436878009,-0.305,-0.0153,-0.3016,0.6219
738472.43688004,-0.3039,-0.014,-0.3063,0.6242
738472.436882099,-0.3028,-0.013,-0.3111,0.6269
738472.436884171,-0.3016,-0.0119,-0.3156,0.6291
738472.436886258,-0.3003,-0.011,-0.3202,0.6315
738472.436888344,-0.2991,-0.0099,-0.3248,0.6338
738472.436890692,-0.2978,-0.008,-0.3296,0.6354
738472.43689319,-0.2961,-0.0067,-0.3356,0.6384
738472.436895628,-0.2943,-0.0051,-0.3414,0.6408
738472.436898001,-0.2923,-0.0038,-0.3478,0.6439
738472.43690022,-0.2907,-0.0017,-0.3534,0.6458
738472.436902809,-0.2884,-0.0004,-0.3607,0.6495
