time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738472.423765204,-0.1691,0.0442,-0.7233,0.9366
738472.423767442,-0.1708,0.0424,-0.7102,0.9234
738472.423769668,-0.1719,0.042,-0.6997,0.9136
738472.423771955,-0.1735,0.0401,-0.6864,0.9
738472.423774255,-0.1747,0.0393,-0.6737,0.8877
738472.423776517,-0.1756,0.0376,-0.6612,0.8744
738472.423778735,-0.1764,0.0367,-0.6495,0.8626
738472.423780936,-0.177,0.0348,-0.6386,0.8504
738472.423783156,-0.1773,0.0339,-0.6283,0.8395
738472.423785472,-0.1771,0.0322,-0.6184,0.8277
738472.42378771,-0.1767,0.0314,-0.6099,0.818
738472.423789929,-0.176,0.0295,-0.6024,0.8079
738472.423792182,-0.175,0.0287,-0.5957,0.7994
738472.423794479,-0.1736,0.027,-0.5894,0.79
738472.423796718,-0.1724,0.0261,-0.5836,0.7821
738472.423798856,-0.171,-0.0243,-0.5784,0.7737
738472.42380112,-0.17,-0.0232,-0.5732,0.7664
738472.423803314,-0.1685,-0.0216,-0.568,0.7581
738472.423805479,-0.1675,-0.0205,-0.5631,0.7511
738472.423807629,-0.1664,-0.0195,-0.5583,0.7442
738472.423809766,-0.1652,-0.0176,-0.5534,0.7362
738472.423811949,-0.164,-0.0167,-0.5484,0.7291
738472.423814123,-0.1629,-0.0159,-0.5434,0.7222
738472.423816375,-0.1619,-0.014,-0.5382,0.7141
738472.423818589,-0.1609,-0.0131,-0.5328,0.7068
738472.423820848,-0.16,-0.0113,-0.5274,0.6987
738472.423823097,-0.159,-0.0096,-0.5218,0.6904
738472.42382531,-0.1582,-0.0087,-0.5161,0.683
738472.423827557,-0.1574,-0.0069,-0.5103,0.6746
738472.423829748,-0.1567,-0.006,-0.5043,0.667
738472.423831665,-0.156,-0.0047,-0.4991,0.6598
738472.423833897,-0.1553,-0.0029,-0.493,0.6512
738472.423836068,-0.1545,-0.002,-0.487,0.6435
738472.423838357,-0.1538,-0.0002,-0.4808,0.6348
738472.423840653,-0.1529,-0.0015,-0.4747,0.6291
738472.423842918,-0.1521,-0.0034,-0.4688,0.6243
738472.423845215,-0.151,-0.0051,-0.4632,0.6193
738472.423847574,-0.1498,-0.0067,-0.4578,0.6143
738472.423849788,-0.1485,-0.0077,-0.4532,0.6094
738472.42385206,-0.1469,-0.0103,-0.449,0.6062
738472.42385426,-0.1452,-0.0112,-0.4457,0.6021
738472.423856557,-0.1433,-0.0131,-0.4431,0.5995
738472.423858902,-0.1408,-0.0146,-0.4412,0.5966
738472.423861211,-0.1382,-0.0172,-0.4402,0.5956
738472.423863476,-0.1356,-0.0191,-0.4398,0.5945
738472.423865726,-0.1325,-0.0208,-0.44,0.5933
738472.42386799,-0.1295,-0.0226,-0.4408,0.5929
738472.423870269,-0.1264,-0.0245,-0.442,0.5929
738472.423872541,-0.1229,-0.0262,-0.4437,0.5928
738472.423874822,-0.1194,-0.0279,-0.4456,0.5929
738472.423877107,-0.1161,-0.0307,-0.4478,0.5946
738472.423879351,-0.1129,-0.0326,-0.4502,0.5957
738472.4238816,-0.1095,-0.0343,-0.4529,0.5967
738472.423883903,-0.1064,-0.0362,-0.4559,0.5985
738472.423885954,-0.1035,-0.0383,-0.4586,0.6004
738472.423888046,-0.1005,-0.0401,-0.4617,0.6023
738472.423890369,-0.0973,-0.0419,-0.4648,0.604
738472.423892429,-0.0947,-0.0431,-0.4675,0.6053
738472.4238949,-0.0914,-0.0456,-0.4707,0.6077
738472.423897036,-0.0887,-0.0477,-0.4733,0.6097
738472.423899197,-0.0856,-0.0496,-0.476,0.6112
738472.423901455,-0.0826,-0.0515,-0.4788,0.6129
738472.423903811,-0.0794,-0.0532,-0.482,0.6146
738472.423905946,-0.0762,-0.0551,-0.485,0.6163
738472.423908024,-0.0731,-0.0572,-0.488,0.6183
738472.423910139,-0.0699,-0.0592,-0.4912,0.6203
738472.423912274,-0.0665,-0.0611,-0.4948,0.6224
738472.423914435,-0.0632,-0.0622,-0.4985,0.6239
738472.423916527,-0.0599,-0.0643,-0.5025,0.6267
738472.423918666,-0.0564,-0.0664,-0.5066,0.6294
738472.423920826,-0.0527,-0.0683,-0.5112,0.6322
738472.423923035,-0.0488,-0.0712,-0.5161,0.6361
738472.423925254,-0.0449,-0.0731,-0.5212,0.6392
738472.423927494,-0.0409,-0.075,-0.5267,0.6426
738472.423929595,-0.0373,-0.0772,-0.5317,0.6462
738472.423931661,-0.0335,-0.0793,-0.5375,0.6503
738472.423933652,-0.0298,-0.0806,-0.5429,0.6533
738472.423935695,-0.0258,-0.0827,-0.5487,0.6572
738472.423937771,-0.0219,-0.085,-0.5548,0.6617
738472.423939927,-0.0175,-0.0878,-0.5614,0.6667
738472.423941948,-0.0136,-0.0891,-0.5676,0.6703
738472.423943968,-0.0094,-0.0922,-0.5741,0.6757
738472.42394634,-0.0049,-0.0941,-0.5817,0.6807
738472.423948747,0,-0.0969,-0.5897,0.6866
738472.423951091,0.0049,-0.0996,-0.5977,0.7022
738472.423953106,0.0091,-0.1019,-0.6047,0.7157
738472.423955528,0.014,-0.1046,-0.6129,0.7315
738472.423957544,0.0182,-0.1078,-0.62,0.746
738472.42395953,0.0222,-0.1101,-0.6268,0.7591
738472.423961563,0.0263,-0.1124,-0.6335,0.7722
738472.423963616,0.0305,-0.1145,-0.6402,0.7852
738472.423965747,0.0344,-0.1178,-0.6468,0.799
738472.42396782,0.0385,-0.1199,-0.6532,0.8116
738472.423970187,0.043,-0.1236,-0.66,0.8266
738472.423972246,0.0469,-0.1257,-0.6657,0.8383
738472.423974577,0.0509,-0.1286,-0.6717,0.8512
738472.423976888,0.0548,-0.1325,-0.6771,0.8644
738472.423979177,0.0586,-0.1355,-0.6821,0.8762
738472.423981437,0.0623,-0.1384,-0.6865,0.8872
738472.423983777,0.0658,-0.1413,-0.6904,0.8975
738472.423986091,0.0691,-0.1443,-0.6937,0.9071
738472.423988082,0.072,-0.1466,-0.6962,0.9148
738472.423990344,0.075,-0.1495,-0.6983,0.9228
738472.423992755,0.0779,-0.1523,-0.6997,0.9299
738472.423995028,0.0803,-0.1552,-0.7,0.9355
738472.42399699,0.0821,-0.1575,-0.6995,0.9391
738472.423998992,0.0837,-0.1598,-0.6981,0.9416
738472.424001361,0.085,-0.1628,-0.6953,0.9431
738472.424003515,0.086,-0.1658,-0.6913,0.9431
738472.424005947,0.0865,-0.1685,-0.6854,0.9404
738472.424008381,0.0868,-0.1713,-0.6781,0.9362
738472.424010754,0.0868,-0.1741,-0.6696,0.9305
738472.424013052,0.0865,-0.1771,-0.6603,0.9239
738472.424015352,0.0863,-0.1799,-0.6501,0.9163
738472.424017788,0.0857,-0.1827,-0.6386,0.907
738472.424020164,0.0851,-0.1845,-0.6266,0.8962
738472.424022594,0.0843,-0.1873,-0.6139,0.8855
738472.424024902,0.0836,-0.1901,-0.6012,0.8749
738472.424028651,0.0826,-0.1936,-0.5863,0.8625
738472.424030914,0.0817,-0.198,-0.5675,0.8472
738472.424033264,0.0812,-0.1998,-0.5551,0.8361
738472.424035531,0.0807,-0.2029,-0.5438,0.8274
738472.424037514,0.0807,-0.205,-0.533,0.8187
738472.42403995,0.0806,-0.2078,-0.5217,0.8101
738472.424042297,0.0807,-0.2106,-0.511,0.8023
738472.424044287,0.081,-0.2139,-0.5025,0.7974
738472.42404659,0.0816,-0.2168,-0.4935,0.7919
738472.424048998,0.0824,-0.2196,-0.485,0.787
738472.424051217,0.083,-0.2218,-0.4778,0.7826
738472.424053246,0.0839,-0.225,-0.4713,0.7802
738472.424055325,0.085,-0.2272,-0.4656,0.7778
738472.42405731,0.0863,-0.2294,-0.4606,0.7763
738472.424059722,0.0878,-0.2322,-0.4553,0.7753
738472.424062112,0.0895,-0.2351,-0.4507,0.7753
738472.424064222,0.0912,-0.2373,-0.4473,0.7758
738472.4240666,0.0933,-0.239,-0.4438,0.7761
738472.424068748,0.0953,-0.2412,-0.4415,0.778
738472.424070979,0.0978,-0.244,-0.4396,0.7814
738472.424073098,0.1,-0.2452,-0.4384,0.7836
738472.424075239,0.1025,-0.2475,-0.4378,0.7878
738472.424077348,0.1053,-0.2495,-0.4377,0.7925
738472.424079641,0.1084,-0.2514,-0.4382,0.798
738472.42408168,0.1113,-0.2526,-0.4391,0.803
738472.424083706,0.114,-0.254,-0.4404,0.8084
738472.42408575,0.1171,-0.2552,-0.4421,0.8144
738472.424088064,0.1205,-0.2571,-0.4444,0.822
738472.424090402,0.124,-0.258,-0.4471,0.8291
738472.424092777,0.1276,-0.2599,-0.45,0.8375
738472.424095124,0.1312,-0.2608,-0.4531,0.8451
738472.424097159,0.1344,-0.262,-0.4558,0.8522
738472.42409919,0.1376,-0.2632,-0.4587,0.8595
738472.424101564,0.1412,-0.2641,-0.4621,0.8674
738472.424103919,0.1448,-0.265,-0.4655,0.8753
738472.424105933,0.1481,-0.2662,-0.4685,0.8828
738472.424107943,0.1513,-0.2675,-0.4714,0.8902
738472.424110003,0.1544,-0.2677,-0.4742,0.8963
738472.424112416,0.1577,-0.2686,-0.4771,0.9034
738472.424114439,0.1605,-0.2699,-0.4793,0.9097
738472.424116772,0.1635,-0.2708,-0.4812,0.9155
738472.424119122,0.1663,-0.2706,-0.4827,0.9196
738472.424121179,0.1687,-0.2719,-0.4836,0.9242
738472.424123557,0.1714,-0.2728,-0.4842,0.9284
738472.424125885,0.1741,-0.2727,-0.4846,0.9314
738472.424127923,0.1765,-0.2739,-0.4848,0.9352
738472.424129937,0.179,-0.2742,-0.4849,0.9381
738472.424131993,0.1815,-0.2744,-0.4849,0.9408
738472.424134388,0.1842,-0.2753,-0.4849,0.9444
738472.424136744,0.1871,-0.275,-0.4849,0.947
738472.424138774,0.1893,-0.2765,-0.4848,0.9506
738472.424141177,0.1922,-0.2762,-0.4847,0.9531
738472.424143252,0.1948,-0.2773,-0.4846,0.9567
738472.424145582,0.1976,-0.2772,-0.4845,0.9593
738472.424147641,0.2002,-0.2774,-0.4845,0.9621
738472.424149708,0.2027,-0.2787,-0.4845,0.9659
738472.424151861,0.2052,-0.2789,-0.4846,0.9687
738472.424153998,0.2078,-0.279,-0.4846,0.9714
738472.424156102,0.2103,-0.2792,-0.4847,0.9742
738472.424158092,0.2129,-0.2795,-0.4848,0.9772
738472.424160101,0.2152,-0.2809,-0.4848,0.9809
738472.424162151,0.2176,-0.2812,-0.4846,0.9834
738472.424164214,0.2199,-0.2814,-0.4843,0.9856
738472.424166601,0.2225,-0.2811,-0.4835,0.9871
738472.424168966,0.2247,-0.282,-0.4823,0.989
738472.424171033,0.2266,-0.2823,-0.4809,0.9898
738472.424173163,0.2285,-0.2824,-0.479,0.9899
738472.424175284,0.2301,-0.2836,-0.4767,0.9904
738472.424177331,0.2316,-0.2839,-0.4741,0.9896
738472.424179532,0.2333,-0.2839,-0.4711,0.9883
738472.424181599,0.2346,-0.2842,-0.4677,0.9865
738472.424183635,0.2359,-0.2855,-0.4641,0.9855
738472.424186035,0.2374,-0.2852,-0.4595,0.9821
738472.424188095,0.2385,-0.2854,-0.4553,0.9792
738472.424190646,0.2399,-0.286,-0.4497,0.9756
738472.424192715,0.2407,-0.2862,-0.4446,0.9715
738472.424194781,0.2419,-0.2873,-0.4395,0.9687
738472.424196782,0.2425,-0.2878,-0.4342,0.9645
738472.424199188,0.2436,-0.2875,-0.428,0.9591
738472.424201251,0.2445,-0.2877,-0.4225,0.9547
738472.424203543,0.2455,-0.2887,-0.4163,0.9505
738472.424205811,0.2465,-0.2886,-0.4101,0.9452
738472.424207843,0.2475,-0.2898,-0.4047,0.942
738472.424209926,0.2483,-0.2901,-0.3992,0.9376
738472.424211978,0.2492,-0.2903,-0.3938,0.9333
738472.424214287,0.2505,-0.2911,-0.3877,0.9293
738472.424216312,0.2514,-0.2913,-0.3824,0.9251
738472.424218717,0.2524,-0.2912,-0.3764,0.92
738472.424220825,0.2536,-0.2923,-0.3712,0.9171
738472.424222837,0.2546,-0.2926,-0.3662,0.9134
738472.424225235,0.2559,-0.2933,-0.3604,0.9096
738472.424227301,0.2568,-0.2936,-0.3554,0.9058
738472.424229708,0.2581,-0.2933,-0.3498,0.9012
738472.42423197,0.2591,-0.2943,-0.3442,0.8976
738472.424234469,0.2605,-0.2948,-0.3384,0.8937
738472.424236506,0.2615,-0.2951,-0.3335,0.8901
738472.424238564,0.2627,-0.2952,-0.3287,0.8866
738472.424240646,0.2636,-0.2944,-0.3239,0.8819
738472.424242848,0.2647,-0.2955,-0.3189,0.8791
738472.424245059,0.266,-0.2954,-0.3138,0.8752
738472.424247201,0.2671,-0.2955,-0.309,0.8716
738472.424249351,0.2682,-0.2945,-0.3042,0.8669
738472.424251423,0.2693,-0.2948,-0.2998,0.8639
738472.424253492,0.2706,-0.2949,-0.2953,0.8608
738472.424255536,0.2717,-0.2951,-0.2911,0.8579
738472.424257612,0.273,-0.2942,-0.2868,0.854
738472.424259667,0.2742,-0.2944,-0.2828,0.8514
738472.424262066,0.2757,-0.2942,-0.2782,0.8481
738472.424264146,0.2768,-0.2944,-0.2743,0.8455
738472.424266328,0.2781,-0.2935,-0.2703,0.8419
738472.424268452,0.2795,-0.2935,-0.2664,0.8394
738472.424270572,0.2808,-0.2936,-0.2626,0.837
738472.424272714,0.2819,-0.2927,-0.2586,0.8332
738472.424274875,0.2831,-0.2926,-0.2542,0.8299
738472.424276946,0.2838,-0.2918,-0.2497,0.8253
738472.424279538,0.2846,-0.2917,-0.2445,0.8208
738472.424281716,0.2849,-0.2912,-0.2377,0.8138
738472.424283788,0.2853,-0.2913,-0.2318,0.8084
738472.424285867,0.2854,-0.2904,-0.2252,0.801
738472.424287937,0.2854,-0.2904,-0.2183,0.7941
738472.42429002,0.2851,-0.2896,-0.211,0.7857
738472.424292248,0.2847,-0.2895,-0.2025,0.7767
738472.424294444,0.2841,-0.2896,-0.194,0.7677
738472.424296595,0.2832,-0.2887,-0.1853,0.7572
738472.424298779,0.2823,-0.2886,-0.1766,0.7475
738472.424300924,0.2812,-0.2886,-0.1687,0.7385
738472.424303028,0.2802,-0.2875,-0.1611,0.7288
738472.424305164,0.2788,-0.2876,-0.1539,0.7203
738472.424307371,0.2771,-0.2876,-0.1467,0.7114
738472.42430953,0.2755,-0.2865,-0.1393,0.7013
738472.424311544,0.274,-0.2866,-0.1322,0.6928
738472.424313839,0.2722,-0.2865,-0.1244,0.6831
738472.42431589,0.2703,-0.2857,-0.1173,0.6733
738472.424317954,0.2689,-0.2858,-0.1102,0.6649
738472.424320406,0.267,-0.2853,-0.1018,0.6541
738472.424322516,0.2653,-0.2854,-0.0944,0.6451
738472.424324575,0.2638,-0.2846,-0.0877,0.6361
738472.424326597,0.2626,-0.2847,-0.0812,0.6285
738472.424328617,0.2612,-0.2849,-0.0749,0.621
738472.424330647,0.2601,-0.2839,-0.0688,0.6128
738472.424332753,0.2587,-0.284,-0.0625,0.6052
738472.424334856,0.2573,-0.2841,-0.0562,0.5976
738472.424336955,0.2558,-0.2842,-0.0498,0.5898
738472.424339061,0.2542,-0.2842,-0.0432,0.5816
738472.424341127,0.2524,-0.2833,-0.0365,0.5722
738472.424343314,0.2502,-0.2833,-0.0293,0.5628
738472.424345369,0.248,-0.2834,-0.0219,0.5533
738472.424347451,0.2457,-0.2835,-0.0143,0.5435
738472.424349482,0.243,-0.2837,-0.0064,0.5331
738472.424351475,0.2404,-0.2838,0.002,0.5262
738472.424353867,0.2367,-0.2835,0.0126,0.5328
738472.424355959,0.2336,-0.2836,0.0222,0.5394
738472.424358139,0.2296,-0.2835,0.0335,0.5466
738472.424360171,0.226,-0.2836,0.0443,0.5539
738472.42436217,0.222,-0.2828,0.0558,0.5606
738472.424364205,0.218,-0.2828,0.0679,0.5687
738472.424366243,0.2138,-0.2819,0.0808,0.5765
738472.424368624,0.2086,-0.2816,0.0962,0.5864
738472.424370659,0.2043,-0.2816,0.1098,0.5957
738472.42437284,0.1997,-0.2805,0.1246,0.6048
738472.424375211,0.1942,-0.2802,0.1413,0.6157
738472.424377324,0.1894,-0.2801,0.1567,0.6262
738472.424379355,0.1848,-0.2791,0.1713,0.6352
738472.424381604,0.1796,-0.279,0.1874,0.646
738472.424383751,0.1747,-0.2778,0.2031,0.6556
738472.42438579,0.1699,-0.2768,0.2182,0.6649
738472.424387924,0.1651,-0.2767,0.2336,0.6754
738472.424390114,0.1598,-0.2753,0.2504,0.6855
738472.424392237,0.1549,-0.2744,0.2653,0.6946
738472.424394254,0.1503,-0.2732,0.2802,0.7037
738472.42439633,0.1456,-0.2733,0.2947,0.7136
738472.424398427,0.141,-0.2721,0.3095,0.7226
738472.42440079,0.1357,-0.2705,0.3259,0.7321
738472.424402854,0.131,-0.2695,0.3399,0.7404
738472.424405249,0.1256,-0.269,0.3561,0.7507
738472.424407329,0.1212,-0.2679,0.3699,0.759
738472.424409335,0.1169,-0.2669,0.3829,0.7667
738472.424411394,0.1125,-0.2659,0.3959,0.7743
738472.424413463,0.1082,-0.2647,0.409,0.7819
738472.424415668,0.1037,-0.2635,0.4221,0.7893
738472.424417855,0.0993,-0.2632,0.4354,0.7979
738472.424420011,0.0949,-0.262,0.4479,0.8048
738472.424422075,0.0908,-0.2608,0.4598,0.8114
738472.424424152,0.0867,-0.2598,0.4711,0.8176
738472.424426492,0.0825,-0.2581,0.4836,0.8242
738472.424428514,0.0787,-0.257,0.4941,0.8298
738472.424430624,0.0751,-0.2569,0.5046,0.8366
738472.424432637,0.0714,-0.2559,0.5145,0.8418
738472.424434727,0.0681,-0.2547,0.5242,0.847
738472.42443676,0.0647,-0.2537,0.5332,0.8516
738472.424438826,0.0617,-0.2525,0.5419,0.8561
738472.424440912,0.0587,-0.2513,0.5503,0.8603
738472.424442929,0.0559,-0.2501,0.5582,0.8642
738472.424444972,0.0531,-0.2491,0.5653,0.8675
738472.424447396,0.05,-0.2473,0.5735,0.8708
738472.424449551,0.0474,-0.2461,0.5802,0.8737
738472.42445167,0.045,-0.246,0.5863,0.8773
738472.424453915,0.0424,-0.2446,0.5924,0.8794
738472.424456045,0.0404,-0.2432,0.5976,0.8812
738472.424458078,0.0382,-0.2422,0.6022,0.8826
738472.424460142,0.0364,-0.241,0.6063,0.8837
738472.424462182,0.0349,-0.2408,0.61,0.8857
738472.424464313,0.0333,-0.2396,0.6134,0.8863
738472.424466434,0.0317,-0.2384,0.6163,0.8864
738472.424468855,0.0303,-0.2377,0.619,0.887
738472.424470893,0.0294,-0.2365,0.6208,0.8867
738472.424472853,0.0284,-0.2355,0.6222,0.8861
738472.424474895,0.0277,-0.2353,0.6231,0.8861
738472.424477255,0.0268,-0.2337,0.6237,0.8842
738472.424479277,0.0261,-0.2338,0.6237,0.8836
738472.424481305,0.0259,-0.2325,0.6233,0.8817
738472.4244833,0.0256,-0.2326,0.6226,0.8808
738472.42448532,0.0252,-0.2316,0.6215,0.8783
738472.424487378,0.0253,-0.2314,0.62,0.8767
738472.424489471,0.0251,-0.2304,0.6181,0.8736
738472.424491534,0.0253,-0.2302,0.6159,0.8714
738472.424493668,0.0256,-0.229,0.6132,0.8678
738472.424495708,0.0261,-0.2289,0.6103,0.8653
738472.424497709,0.0265,-0.2278,0.6071,0.8614
738472.424499734,0.0274,-0.2277,0.6036,0.8587
738472.424501803,0.0279,-0.2266,0.5996,0.8541
738472.424503834,0.0288,-0.2265,0.5955,0.8508
738472.424505828,0.0297,-0.2265,0.5911,0.8473
738472.424508262,0.0309,-0.2258,0.5855,0.8422
738472.424510609,0.0321,-0.2253,0.5797,0.8371
738472.424512654,0.0332,-0.2243,0.5745,0.832
738472.424515374,0.0346,-0.2239,0.5684,0.8269
738472.424517427,0.0363,-0.2228,0.5607,0.8198
738472.424519434,0.0376,-0.2229,0.5547,0.8152
738472.424521494,0.039,-0.2218,0.5486,0.8094
738472.424523861,0.041,-0.2211,0.5412,0.8033
738472.424525929,0.0425,-0.22,0.5346,0.7971
738472.424528059,0.0442,-0.2188,0.5276,0.7906
738472.424530109,0.046,-0.2176,0.5207,0.7843
738472.424532496,0.048,-0.217,0.5125,0.7775
738472.424534553,0.05,-0.2158,0.5055,0.7713
738472.424536968,0.0521,-0.2141,0.4972,0.7634
738472.424539418,0.0545,-0.2123,0.4886,0.7554
738472.424541432,0.0565,-0.2113,0.4815,0.7493
738472.424543441,0.0584,-0.2102,0.4742,0.7428
738472.42454547,0.0604,-0.2091,0.4667,0.7362
738472.424547888,0.0629,-0.2075,0.4579,0.7283
738472.424550248,0.0654,-0.2069,0.4491,0.7214
738472.42455227,0.0676,-0.2059,0.4414,0.7149
738472.42455467,0.0704,-0.204,0.4321,0.7065
738472.424556678,0.0726,-0.203,0.4242,0.6998
738472.424558997,0.0751,-0.2015,0.4153,0.6919
738472.424561075,0.0776,-0.2003,0.4071,0.685
738472.424563499,0.0803,-0.1997,0.3977,0.6777
738472.424565954,0.0829,-0.198,0.3882,0.6691
738472.424567963,0.0854,-0.1968,0.38,0.6622
738472.424569991,0.0878,-0.1968,0.3721,0.6567
738472.424572066,0.0901,-0.1957,0.364,0.6498
738472.424574089,0.0924,-0.1947,0.3563,0.6434
738472.424576054,0.0948,-0.1936,0.3486,0.637
738472.424578072,0.0968,-0.1927,0.3411,0.6306
738472.424580446,0.0995,-0.1921,0.3322,0.6238
738472.424582446,0.1018,-0.1911,0.3248,0.6177
738472.424584794,0.1042,-0.1907,0.3162,0.6111
738472.42458679,0.1064,-0.1896,0.309,0.605
738472.424588806,0.1087,-0.1885,0.302,0.5992
738472.424590857,0.1105,-0.1887,0.295,0.5942
738472.424592927,0.1128,-0.1875,0.288,0.5883
738472.424595043,0.1148,-0.1875,0.2811,0.5834
738472.424597109,0.117,-0.1862,0.2743,0.5775
738472.424599211,0.1189,-0.1862,0.2678,0.5729
738472.424601274,0.1207,-0.1851,0.2614,0.5672
738472.42460333,0.1227,-0.1852,0.2555,0.5634
738472.424605356,0.1244,-0.1841,0.2496,0.5581
738472.424607756,0.1265,-0.1835,0.2431,0.5531
738472.424609894,0.1281,-0.1835,0.2376,0.5492
738472.424611958,0.1297,-0.1835,0.2324,0.5456
738472.424614062,0.1315,-0.1834,0.2273,0.5422
738472.424616089,0.133,-0.1823,0.2226,0.5379
738472.424618126,0.1342,-0.1825,0.2182,0.5349
738472.424620098,0.1357,-0.1825,0.2141,0.5323
738472.424622349,0.1372,-0.1821,0.2095,0.5288
