time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738359.445191109,-0.1041,0.0768,-1.7076,1.8885
738359.445193186,-0.1046,0.0761,-1.3996,1.5803
738359.445195273,-0.1053,0.0751,-1.1923,1.3727
738359.445197263,-0.1064,0.0739,-1.0445,1.2248
738359.445199449,-0.1078,0.0728,-0.9313,1.1119
738359.4452015,-0.1092,0.0718,-0.859,1.04
738359.445203592,-0.1112,0.0706,-0.8108,0.9926
738359.445205558,-0.113,0.0696,-0.78,0.9626
738359.445207506,-0.1151,0.0683,-0.7614,0.9448
738359.445209543,-0.1176,0.0671,-0.7486,0.9333
738359.445211509,-0.12,0.0668,-0.7402,0.927
738359.445213457,-0.1225,0.0656,-0.7339,0.922
738359.445215423,-0.1249,0.0644,-0.728,0.9173
738359.445217335,-0.1277,0.0631,-0.7218,0.9126
738359.445219281,-0.1302,0.0619,-0.7149,0.907
738359.445221298,-0.1329,0.0616,-0.7068,0.9013
738359.445223268,-0.1355,0.0604,-0.6981,0.894
738359.445225238,-0.1379,0.0592,-0.6888,0.8859
738359.445227229,-0.1404,0.058,-0.6787,0.8771
738359.445229156,-0.1428,0.0568,-0.6684,0.868
738359.445231097,-0.145,0.0556,-0.6579,0.8585
738359.445233099,-0.1473,0.0553,-0.6469,0.8495
738359.445235068,-0.1495,0.0541,-0.636,0.8396
738359.445237033,-0.1514,0.0529,-0.6258,0.8301
738359.445239011,-0.1534,0.0517,-0.6155,0.8206
738359.445241058,-0.1549,0.0507,-0.6057,0.8113
738359.445243074,-0.1566,0.0495,-0.5964,0.8025
738359.445245084,-0.1579,0.0483,-0.5881,0.7943
738359.445247016,-0.1588,0.0482,-0.5804,0.7874
738359.44524895,-0.16,0.0468,-0.5734,0.7802
738359.44525096,-0.1607,0.0458,-0.5668,0.7733
738359.445252897,-0.1613,0.0445,-0.5611,0.7669
738359.44525493,-0.1618,0.0443,-0.5558,0.7619
738359.445257119,-0.1622,0.0431,-0.5511,0.7564
738359.445259061,-0.1624,0.0428,-0.547,0.7522
738359.445261047,-0.1628,0.0416,-0.543,0.7474
738359.445263089,-0.1629,0.0405,-0.5395,0.7429
738359.445265031,-0.163,0.0402,-0.5365,0.7397
738359.445266993,-0.1629,0.039,-0.5339,0.7358
738359.445269034,-0.1627,0.038,-0.5315,0.7322
738359.445271023,-0.1627,0.0377,-0.5295,0.7299
738359.445272997,-0.1625,0.0365,-0.5279,0.7269
