time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738508.4742256,-0.1308,-0.0082,-0.4078,0.5468
738508.474227739,-0.1306,0.0094,-2.8158,2.9558
738508.474229857,-0.13,0.0092,-3,3.1392
738508.474231984,-0.1291,0.0099,-3,3.139
738508.474234139,-0.1279,0.0106,-3,3.1385
738508.474236227,-0.1266,0.0106,-3,3.1372
738508.474238435,-0.1249,0.0111,-3,3.136
738508.474240519,-0.1234,0.0111,-2.5885,2.723
738508.474242656,-0.1217,0.0118,-2.1833,2.3168
738508.474244801,-0.1203,-0.0118,-1.8544,1.9865
738508.47424673,-0.1189,-0.0128,-1.6213,1.753
738508.474248849,-0.1173,-0.0126,-1.4255,1.5554
738508.474251005,-0.1161,-0.0135,-1.2808,1.4104
738508.47425319,-0.1151,-0.0135,-1.1771,1.3057
738508.474255422,-0.1138,-0.0141,-1.1002,1.2281
738508.474257643,-0.1129,-0.0148,-1.0487,1.1764
738508.47425982,-0.1124,-0.0147,-1.0137,1.1408
738508.474261937,-0.1119,-0.0156,-0.9913,1.1188
738508.47426424,-0.1114,-0.0162,-0.9747,1.1023
738508.474266485,-0.1111,-0.016,-0.9634,1.0905
738508.474268765,-0.1107,-0.0166,-0.9537,1.081
738508.474271078,-0.1108,-0.0173,-0.9436,1.0717
738508.474273366,-0.1106,-0.0178,-0.9317,1.0601
738508.474275473,-0.1103,-0.0186,-0.9178,1.0467
738508.474277676,-0.1101,-0.0193,-0.8995,1.0289
738508.474280029,-0.1099,-0.0198,-0.8821,1.0118
738508.474282235,-0.1096,-0.0205,-0.8551,0.9852
738508.474284432,-0.1089,-0.0211,-0.8232,0.9532
738508.474286579,-0.1081,-0.0209,-0.7872,0.9162
738508.474288822,-0.1071,-0.0216,-0.746,0.8747
738508.474291027,-0.1057,-0.0222,-0.7014,0.8293
738508.474293218,-0.1041,-0.0229,-0.6555,0.7825
738508.474295431,-0.102,-0.0235,-0.6074,0.7329
738508.47429759,-0.0994,-0.0231,-0.5606,0.6831
738508.474299818,-0.0966,-0.0237,-0.5123,0.6326
738508.474302024,-0.0933,-0.0242,-0.4651,0.5826
738508.474304194,-0.0897,-0.0248,-0.4197,0.5342
738508.474306579,-0.0854,-0.0252,-0.3722,0.4828
738508.474308864,-0.0808,-0.0247,-0.3284,0.4339
738508.474311074,-0.0757,-0.0251,-0.2871,0.3879
738508.474313287,-0.0705,-0.0247,-0.2475,0.3427
738508.474315521,-0.0646,-0.0251,-0.2101,0.2998
738508.474317683,-0.0589,-0.0247,-0.1748,0.2584
738508.47431984,-0.0534,-0.0244,-0.1413,0.2191
738508.474322067,-0.0477,-0.0248,-0.1077,0.1802
738508.474324382,-0.0423,-0.0242,-0.0735,0.14
738508.474326608,-0.0367,-0.0245,-0.0393,0.1005
738508.474328861,-0.0317,-0.0241,-0.0067,0.0625
738508.474331078,-0.0265,-0.0236,0.0268,0.0769
738508.474333352,-0.021,-0.0229,0.0597,0.1036
738508.4743355,-0.0157,-0.0233,0.0922,0.1312
738508.47433774,-0.0107,-0.0229,0.124,0.1576
738508.474340146,-0.0047,-0.023,0.158,0.1857
738508.4743421,0.0002,-0.0228,0.1863,0.2093
738508.474344277,0.0057,-0.0222,0.2155,0.2434
738508.474346532,0.0114,-0.0225,0.2462,0.2801
738508.474348798,0.0169,-0.0227,0.2767,0.3163
738508.474351026,0.0219,-0.0222,0.3062,0.3503
738508.474353342,0.0269,-0.0224,0.3377,0.387
738508.47435554,0.0317,-0.0226,0.3682,0.4225
738508.474357831,0.0363,-0.0229,0.3992,0.4584
738508.474360196,0.0404,-0.0231,0.4318,0.4953
738508.474362194,0.0439,-0.0227,0.4606,0.5272
738508.474364453,0.0475,-0.023,0.4917,0.5622
738508.47436667,0.0507,-0.0223,0.5245,0.5975
738508.474368757,0.0536,-0.0227,0.5549,0.6312
738508.474370921,0.0562,-0.0221,0.5862,0.6645
738508.474372957,0.0586,-0.0227,0.6168,0.6981
738508.474374956,0.061,-0.0223,0.6479,0.7312
738508.474376953,0.0634,-0.0219,0.6799,0.7652
738508.474378998,0.066,-0.0216,0.7113,0.7989
738508.474380952,0.0684,-0.0221,0.7433,0.8338
738508.474383223,0.071,-0.0213,0.778,0.8703
738508.474385572,0.0729,-0.0213,0.8127,0.9069
738508.474387761,0.0744,-0.0204,0.8455,0.9403
738508.474390018,0.0752,-0.0207,0.8782,0.9741
738508.474392208,0.0758,-0.0198,0.9109,1.0065
738508.474394407,0.0759,-0.02,0.9434,1.0393
738508.474396537,0.0755,-0.0193,0.9768,1.0716
738508.474398771,0.0747,-0.0184,1.0115,1.1046
738508.474400997,0.0731,-0.0177,1.047,1.1378
738508.47440331,0.0714,-0.0176,1.0847,1.1737
738508.474405556,0.0694,-0.0165,1.123,1.2089
738508.474407708,0.067,-0.0158,1.1601,1.2429
738508.474409967,0.0643,-0.0149,1.1994,1.2786
738508.47441229,0.0613,-0.0138,1.2422,1.3173
738508.474414635,0.0586,-0.0126,1.2858,1.357
738508.474416939,0.0554,-0.0117,1.3293,1.3964
738508.474419331,0.0524,-0.0105,1.3743,1.4372
738508.474421327,0.0499,-0.0097,1.4132,1.4728
738508.474423746,0.0467,-0.0085,1.4586,1.5138
738508.474425874,0.0438,-0.0076,1.5007,1.5521
738508.47442794,0.0413,-0.0061,1.5394,1.5868
738508.474430055,0.0389,-0.0052,1.581,1.6251
738508.474431978,0.0372,-0.0036,1.6181,1.6589
738508.4744342,0.0359,-0.0026,1.6594,1.6979
738508.474436486,0.035,-0.0015,1.7014,1.7379
738508.474438937,0.0348,-0.0001,1.744,1.7789
738508.474441286,0.0349,-0.0014,1.7855,1.8218
738508.474443379,0.0353,-0.0031,1.8176,1.856
738508.474445827,0.0355,-0.0045,1.8541,1.8941
738508.474447985,0.0359,-0.0067,1.8854,1.928
738508.474450166,0.0361,-0.0078,1.9137,1.9576
738508.474452477,0.0359,-0.0089,1.9412,1.986
738508.474454782,0.0355,-0.0112,1.9687,2.0154
738508.474457169,0.0352,-0.0126,1.9949,2.0427
738508.474459585,0.0345,-0.015,2.022,2.0715
738508.474461582,0.034,-0.0158,2.0442,2.094
738508.474463654,0.0338,-0.0178,2.0676,2.1192
738508.474465722,0.0335,-0.0197,2.0909,2.1441
738508.474467753,0.0333,-0.0215,2.1133,2.1681
738508.474470177,0.0332,-0.0229,2.1395,2.1956
738508.474472525,0.0334,-0.0253,2.1652,2.2239
738508.474474785,0.0341,-0.0268,2.1897,2.2506
738508.474476986,0.0346,-0.0289,2.2128,2.2763
738508.474479317,0.0357,-0.0304,2.236,2.3021
738508.474481748,0.037,-0.033,2.2594,2.3294
738508.474484097,0.0382,-0.0354,2.2818,2.3554
738508.474486412,0.0398,-0.0367,2.3018,2.3783
738508.474488727,0.0419,-0.0393,2.3221,2.4033
738508.474490961,0.0439,-0.0416,2.3398,2.4253
738508.474493196,0.0461,-0.0429,2.3565,2.4455
738508.474495431,0.0483,-0.0452,2.3721,2.4656
738508.474497715,0.0504,0.0475,2.387,2.4849
738508.474499956,0.0526,0.0498,2.4008,2.5032
738508.47450196,0.0547,0.0517,2.4129,2.5193
738508.47450434,0.0571,0.0542,2.4268,2.5381
738508.474506681,0.0598,0.0568,2.4401,2.5567
738508.4745091,0.0624,0.0593,2.4529,2.5746
738508.474511481,0.0653,0.062,2.4655,2.5928
738508.474513733,0.0681,0.0644,2.4772,2.6097
738508.474516171,0.0712,0.0661,2.4887,2.626
738508.474518173,0.0738,0.0681,2.4984,2.6403
738508.47452041,0.0767,0.0704,2.5085,2.6556
738508.474522467,0.0794,0.0724,2.5177,2.6695
738508.47452452,0.0824,0.0745,2.5266,2.6835
738508.474526574,0.0853,0.0765,2.5352,2.697
738508.474528599,0.0881,0.0782,2.5433,2.7096
738508.474530589,0.0916,0.0794,2.5513,2.7223
738508.474532964,0.0952,0.0819,2.56,2.7371
738508.474534958,0.0986,0.0829,2.5671,2.7486
738508.474537012,0.102,0.0849,2.5738,2.7607
738508.474539017,0.1055,0.0868,2.5803,2.7726
738508.474541013,0.1092,0.0878,2.5863,2.7833
738508.474543116,0.1128,0.0898,2.5922,2.7948
738508.47454514,0.1166,0.0908,2.5976,2.805
