time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738335.432340109,-0.2669,0.1237,-0.472,0.8626
738335.43234233,-0.2735,0.1231,-0.2883,0.6849
738335.432344538,-0.2799,-0.1223,-0.1425,0.5447
738335.432346821,-0.2871,-0.1215,-0.0417,0.4503
738335.432348894,-0.2945,-0.1212,-0.0112,0.4269
738335.432351262,-0.3039,-0.1211,-0.0416,0.4666
738335.432353515,-0.3135,-0.1203,-0.0939,0.5277
738335.432355716,-0.3231,-0.1195,-0.1207,0.5633
738335.432357949,-0.3338,-0.1189,-0.1345,0.5872
738335.432360222,-0.3457,-0.1179,-0.1803,0.6439
738335.432362522,-0.3582,-0.1171,-0.2357,0.711
738335.432364843,-0.372,-0.1172,-0.2506,0.7398
738335.432367138,-0.3861,-0.1163,-0.2252,0.7276
738335.432369423,-0.4007,-0.1153,-0.1891,0.7051
738335.432371772,-0.4152,-0.1143,-0.1552,0.6847
738335.43237409,-0.4301,-0.1133,-0.1149,0.6583
738335.432376384,-0.4451,-0.1124,-0.0363,0.5938
738335.432378708,-0.4589,-0.1114,0.1055,0.6758
738335.432381033,-0.4713,-0.1103,0.2732,0.8548
738335.432383337,-0.4824,-0.1093,0.3913,0.983
738335.432385666,-0.4913,-0.1083,0.4593,1.0589
738335.432387939,-0.4977,-0.1062,0.5315,1.1354
738335.432390243,-0.5012,-0.1051,0.6121,1.2184
738335.43239258,-0.5012,-0.1039,0.6761,1.2812
738335.432394951,-0.4989,-0.1019,0.7105,1.3113
738335.432397278,-0.4957,-0.1009,0.7174,1.314
738335.432399573,-0.4923,-0.0988,0.7229,1.314
738335.432401884,-0.489,-0.0978,0.7529,1.3397
738335.432404186,-0.4854,-0.0957,0.7923,1.3734
738335.432406479,-0.4826,-0.0947,0.7871,1.3644
738335.432408806,-0.4805,-0.0928,0.7308,1.3041
738335.432411083,-0.4782,-0.0917,0.6864,1.2563
738335.432413579,-0.477,-0.0899,0.6886,1.2555
738335.4324157,-0.4758,-0.0887,0.6938,1.2583
738335.432417963,-0.4749,-0.0868,0.658,1.2197
738335.43241992,-0.4749,-0.0854,0.6166,1.1769
738335.432422186,-0.4755,-0.0836,0.593,1.1521
738335.432424475,-0.4762,-0.0826,0.5899,1.1487
738335.432426803,-0.4777,-0.0805,0.5726,1.1308
738335.432429032,-0.4802,-0.0785,0.5378,1.0965
738335.432431328,-0.4833,-0.0768,0.5193,1.0794
