time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738335.455875031,-0.1082,-0.0731,-0.9046,1.0859
738335.455877405,-0.1104,-0.0716,-0.8331,1.0151
738335.455879637,-0.1127,0.0708,-0.795,0.9785
738335.455882001,-0.1156,0.0699,-0.7712,0.9567
738335.455884295,-0.1185,0.0693,-0.757,0.9448
738335.455886713,-0.1219,0.0676,-0.7469,0.9364
738335.455888693,-0.1252,0.0664,-0.7394,0.931
738335.45589096,-0.1294,0.0656,-0.7295,0.9245
738335.455893294,-0.1336,0.0649,-0.7163,0.9148
738335.45589565,-0.1382,0.0633,-0.6984,0.8999
738335.455897953,-0.1432,0.0624,-0.6755,0.8811
738335.455900269,-0.1481,0.0608,-0.648,0.8569
738335.455902519,-0.1531,0.0601,-0.6173,0.8305
738335.455904785,-0.1582,0.0583,-0.5848,0.8013
738335.455907181,-0.1638,0.0576,-0.5488,0.7702
738335.455909469,-0.1692,0.0562,-0.5128,0.7382
738335.455911456,-0.174,0.055,-0.4828,0.7118
738335.455913777,-0.1796,0.0533,-0.4478,0.6807
738335.455916153,-0.1854,0.0528,-0.412,0.6502
738335.455918406,-0.1913,0.051,-0.3784,0.6207
738335.455920787,-0.197,0.0495,-0.3452,0.5917
738335.455923154,-0.2029,0.0481,-0.313,0.564
738335.455925449,-0.2088,0.0464,-0.2834,0.5386
738335.455927542,-0.214,0.0454,-0.2592,0.5186
738335.455929966,-0.2198,0.0437,-0.2334,0.4969
738335.45593234,-0.2259,0.0415,-0.2076,0.475
738335.455934344,-0.2307,0.0405,-0.1881,0.4593
738335.455936399,-0.2355,0.0394,-0.1693,0.4442
738335.455938424,-0.2399,0.0384,-0.1525,0.4308
738335.455940829,-0.2449,0.0361,-0.1333,0.4143
738335.455943203,-0.2496,0.0354,-0.117,0.402
738335.455945654,-0.2533,0.0332,-0.1027,0.3892
738335.455947611,-0.2559,0.0321,-0.0932,0.3812
738335.455949708,-0.2582,0.0311,-0.0852,0.3745
738335.45595179,-0.2601,0.0302,-0.0783,0.3686
738335.455953771,-0.2619,0.0291,-0.0728,0.3638
738335.455956084,-0.2637,0.0277,-0.0673,0.3587
738335.45595813,-0.2654,0.0266,-0.0633,0.3553
738335.455960539,-0.2669,-0.0253,-0.0593,0.3515
738335.455962997,-0.2689,-0.0238,-0.0557,0.3484
738335.455965327,-0.2705,-0.0223,-0.0527,0.3455
