time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738245.576112932,-0.0976,0.1816,-0.0264,0.3056
738245.576114751,-0.0971,0.1814,-0.6837,0.9622
738245.576116638,-0.0948,0.1812,-2.1378,2.4138
738245.576118636,-0.0925,0.1802,-2.7494,3.0221
738245.576120621,-0.0901,0.18,-2.8323,3.1024
738245.576122573,-0.0876,0.1798,-2.6363,2.9037
738245.576124533,-0.0848,0.1788,-2.309,2.5726
738245.576126495,-0.0823,0.1786,-1.9404,2.2013
738245.576128462,-0.0798,0.1783,-1.6001,1.8582
738245.576130518,-0.0773,0.1772,-1.3209,1.5754
738245.576132576,-0.075,0.1771,-1.0957,1.3478
738245.576134445,-0.0731,0.1767,-0.9136,1.1634
738245.576136283,-0.0711,0.1754,-0.7707,1.0172
738245.576138117,-0.0693,0.175,-0.6691,0.9134
738245.576140018,-0.068,0.1746,-0.6126,0.8552
738245.576142055,-0.0671,0.1735,-0.5979,0.8385
738245.576143898,-0.0664,0.1731,-0.6146,0.8541
738245.576145836,-0.0661,0.1727,-0.6404,0.8792
738245.576147746,-0.0659,0.1714,-0.6659,0.9032
738245.576149751,-0.0659,0.1712,-0.6872,0.9243
738245.576151752,-0.0663,0.17,-0.7036,0.9399
738245.576153692,-0.0671,0.1696,-0.722,0.9587
738245.57615573,-0.0677,0.1685,-0.7434,0.9796
738245.576157705,-0.0689,0.1671,-0.7524,0.9884
738245.576159706,-0.0704,0.166,-0.7356,0.972
738245.576161736,-0.072,0.1648,-0.6947,0.9315
738245.576163686,-0.0735,0.1637,-0.6478,0.885
738245.576165688,-0.0752,0.1633,-0.6144,0.8529
738245.576167672,-0.0769,0.1621,-0.6025,0.8415
738245.576169712,-0.0789,0.161,-0.6047,0.8446
738245.57617168,-0.0806,0.1598,-0.6023,0.8427
738245.576173696,-0.0823,0.1586,-0.5825,0.8234
738245.576175694,-0.0839,0.1575,-0.5422,0.7836
738245.576177678,-0.0852,0.1563,-0.4953,0.7368
738245.576179464,-0.0868,0.1548,-0.4631,0.7047
738245.576181426,-0.0883,0.1537,-0.4545,0.6965
738245.576183413,-0.0898,0.1534,-0.4721,0.7153
738245.576185431,-0.0914,0.1513,-0.5013,0.744
738245.576187435,-0.0932,0.1502,-0.5188,0.7622
738245.576189448,-0.0951,0.149,-0.5153,0.7594
738245.576191489,-0.0969,0.1478,-0.507,0.7517
738245.576193564,-0.0985,0.1468,-0.5155,0.7608
738245.576195576,-0.1005,0.1457,-0.5464,0.7926
738245.576197537,-0.1026,0.1436,-0.585,0.8312
738245.576199563,-0.1047,0.1424,-0.6147,0.8618
738245.576201586,-0.1071,0.1412,-0.6254,0.8737
738245.57620354,-0.1093,0.1401,-0.6165,0.8659
738245.576205612,-0.1116,0.1381,-0.5985,0.8482
738245.576207677,-0.1145,0.137,-0.5877,0.8392
738245.576209727,-0.1172,0.135,-0.5941,0.8463
738245.576211504,-0.1199,0.1335,-0.6045,0.8579
738245.576213522,-0.1227,0.1325,-0.5885,0.8437
738245.576215562,-0.1266,0.1304,-0.5479,0.8049
738245.576217707,-0.1297,0.1292,-0.5094,0.7683
738245.576219762,-0.1335,0.1273,-0.478,0.7388
738245.576221752,-0.1373,0.1252,-0.4542,0.7167
738245.576223803,-0.1413,0.124,-0.4231,0.6884
738245.576225755,-0.145,0.122,-0.3814,0.6484
738245.576227767,-0.1488,0.1199,-0.337,0.6057
738245.576229807,-0.1529,0.1178,-0.3044,0.5751
738245.576231826,-0.1572,0.1157,-0.295,0.5679
738245.576233844,-0.1614,0.1137,-0.302,0.5771
738245.576235889,-0.1655,0.1118,-0.3066,0.5839
738245.576237923,-0.1698,0.1096,-0.2953,0.5747
738245.576239952,-0.1741,0.1066,-0.2621,0.5428
738245.576241984,-0.1784,0.1046,-0.2112,0.4942
738245.576244006,-0.1825,0.1027,-0.1609,0.4461
738245.576245967,-0.1869,0.0996,-0.1326,0.4191
738245.576247978,-0.1913,0.0975,-0.1396,0.4284
738245.576249999,-0.1956,0.0945,-0.1784,0.4685
738245.576252011,-0.2005,0.0924,-0.2291,0.522
738245.576253994,-0.2054,0.0893,-0.2676,0.5623
738245.576256009,-0.2104,0.0874,-0.2824,0.5802
738245.576257992,-0.2152,0.0843,-0.2784,0.5779
738245.576260016,-0.2203,0.0814,-0.2811,0.5828
