time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738360.459391813,-0.1399,-0.013,-0.991,1.1439
738360.459394277,-0.1427,-0.0133,-0.9885,1.1445
738360.459396663,-0.1458,-0.0128,-0.9859,1.1445
738360.459399111,-0.1492,-0.0134,-0.9824,1.145
738360.45940158,-0.1525,-0.0128,-0.9774,1.1427
738360.459403973,-0.1563,-0.0125,-0.9705,1.1393
738360.459406228,-0.1599,-0.0123,-0.9622,1.1344
738360.459408548,-0.1637,-0.0128,-0.952,1.1285
738360.459410802,-0.1675,-0.0126,-0.9407,1.1208
738360.459413132,-0.1712,-0.0121,-0.9278,1.1111
738360.459415481,-0.1752,-0.0119,-0.9146,1.1017
738360.45941779,-0.179,-0.0115,-0.9007,1.0912
738360.459420114,-0.1826,-0.0111,-0.8869,1.0806
738360.459422421,-0.1861,-0.0108,-0.8733,1.0702
738360.4594247,-0.1892,-0.0104,-0.8604,1.06
738360.459426995,-0.1923,-0.01,-0.8479,1.0502
738360.459429371,-0.1952,-0.0106,-0.8362,1.042
738360.459431701,-0.1977,-0.0102,-0.8256,1.0335
738360.459434034,-0.1999,-0.0098,-0.8161,1.0258
738360.459436341,-0.2019,-0.0095,-0.8076,1.019
738360.459438697,-0.2036,-0.0099,-0.7998,1.0133
738360.459441032,-0.2052,-0.0095,-0.7929,1.0076
738360.459443447,-0.2064,-0.0099,-0.7868,1.0031
738360.459445823,-0.2077,-0.0095,-0.7816,0.9988
738360.459448075,-0.2087,-0.0091,-0.7773,0.9951
738360.459450477,-0.2093,-0.0095,-0.7737,0.9925
738360.459452819,-0.2101,-0.0092,-0.7707,0.99
738360.459455076,-0.2106,-0.0097,-0.7682,0.9885
738360.459457399,-0.211,-0.0093,-0.766,0.9863
738360.459459699,-0.2115,-0.0099,-0.764,0.9854
738360.459462016,-0.212,-0.0095,-0.7622,0.9837
738360.459464396,-0.2125,-0.0101,-0.7605,0.9831
738360.459466697,-0.2129,-0.0107,-0.7589,0.9825
738360.459469105,-0.2134,-0.0101,-0.7573,0.9808
738360.459471432,-0.2138,-0.0107,-0.7559,0.9804
738360.459473695,-0.2141,-0.0103,-0.7546,0.979
738360.459476102,-0.2145,-0.0107,-0.7533,0.9785
738360.459478429,-0.2149,-0.0113,-0.752,0.9782
738360.459480701,-0.2153,-0.0118,-0.7509,0.978
738360.459482991,-0.2156,-0.0115,-0.7498,0.9769
738360.459485301,-0.2158,-0.012,-0.7487,0.9765
738360.459487877,-0.2164,-0.0124,-0.7476,0.9764
738360.459490272,-0.2168,-0.0119,-0.7465,0.9752
738360.459492648,-0.217,-0.0123,-0.7456,0.9749
