time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738360.434151726,-0.1095,0.072,-0.8613,1.0428
738360.43415376,-0.1113,0.071,-0.8167,0.999
738360.434155828,-0.1136,0.0698,-0.7891,0.9725
738360.434157876,-0.116,0.0688,-0.7719,0.9567
738360.434160217,-0.1193,0.0679,-0.7606,0.9478
738360.434162564,-0.1226,0.0661,-0.7546,0.9433
738360.434164681,-0.1258,0.0653,-0.7513,0.9424
738360.434167091,-0.1297,0.0636,-0.7493,0.9426
738360.434169301,-0.1333,0.0626,-0.7481,0.944
738360.434171601,-0.1374,0.0619,-0.7472,0.9465
738360.434173586,-0.1409,0.0607,-0.7464,0.948
738360.434175872,-0.1451,0.0589,-0.7454,0.9494
738360.43417813,-0.1491,0.0581,-0.7442,0.9514
738360.434180417,-0.1533,0.0563,-0.7427,0.9523
738360.434182667,-0.1575,0.0554,-0.7407,0.9536
738360.434185019,-0.1621,0.0536,-0.7377,0.9534
738360.434187359,-0.1664,0.052,-0.7333,0.9517
738360.434189367,-0.1704,0.0508,-0.7281,0.9493
738360.434191647,-0.1748,0.0499,-0.7206,0.9453
738360.434193881,-0.1792,0.0481,-0.7115,0.9388
738360.434196207,-0.1836,0.0465,-0.7008,0.9309
738360.434198491,-0.1882,0.0447,-0.689,0.9219
738360.434200794,-0.1928,0.0438,-0.6762,0.9128
738360.434203207,-0.1973,0.042,-0.6632,0.9025
738360.434205634,-0.2017,0.0404,-0.6497,0.8918
738360.434207873,-0.2049,0.0382,-0.6394,0.8825
738360.434210245,-0.2082,0.0373,-0.6289,0.8744
738360.43421253,-0.2114,0.0348,-0.6189,0.8651
738360.434214973,-0.2138,0.0339,-0.6114,0.8591
738360.434217176,-0.2155,0.0315,-0.6055,0.8525
738360.43421948,-0.2169,0.0304,-0.6019,0.8492
738360.434221662,-0.2175,0.0278,-0.6001,0.8454
738360.434224085,-0.2178,0.027,-0.6003,0.8451
738360.434226334,-0.2176,0.0244,-0.6023,0.8443
738360.434228794,-0.217,-0.0225,-0.6059,0.8454
738360.434231014,-0.216,-0.0209,-0.6111,0.848
738360.434233421,-0.2145,-0.0192,-0.6175,0.8512
738360.434235604,-0.213,-0.0174,-0.6252,0.8556
738360.434238009,-0.2112,-0.0156,-0.6338,0.8606
738360.434240259,-0.2091,-0.0139,-0.6436,0.8666
738360.434242667,-0.207,-0.0121,-0.6539,0.873
738360.43424479,-0.2046,-0.0104,-0.6649,0.8799
738360.434247201,-0.2023,-0.0086,-0.6758,0.8867
738360.434249516,-0.1999,-0.0069,-0.6883,0.8951
