time_dn,ecg_projection_ll_ra_mV,ecg_projection_la_ra_mV,ecg_projection_vx_rl_mV
738359.47133567312266677618,5.12059897661265,-8.50561031932534,337.36869411298
738359.47133576346095651388,5.13290810876797,-8.4809920550147,337.454858038067
738359.47133585391566157341,5.13290810876797,-8.53022858363597,337.467167170222
738359.47133594437036663294,5.13290810876797,-8.4809920550147,337.454858038067
738359.47133603482507169247,5.12059897661265,-8.4809920550147,337.430239773756
738359.47133612527977675200,5.14521724092329,-8.50561031932534,337.39331237729
738359.47133621573448181152,5.13290810876797,-8.49330118717002,337.36869411298
738359.47133630607277154922,5.13290810876797,-8.49330118717002,337.344075848669
738359.47133639652747660875,5.12059897661265,-8.4809920550147,337.356384980824
738359.47133648698218166828,5.12059897661265,-8.49330118717002,337.381003245135
738359.47133657743688672781,5.13290810876797,-8.4809920550147,337.430239773756
738359.47133666789159178734,5.13290810876797,-8.4809920550147,337.467167170222
738359.47133675834629684687,5.14521724092329,-8.4809920550147,337.491785434533
738359.47133684868458658457,5.15752637307861,-8.46868292285938,337.479476302377
738359.47133693913929164410,5.14521724092329,-8.51791945148066,337.417930641601
738359.47133702959399670362,5.12059897661265,-8.49330118717002,337.516403698843
738359.47133712004870176315,5.12059897661265,-8.46868292285938,337.504094566688
738359.47133721050340682268,5.13290810876797,-8.46868292285938,337.479476302377
738359.47133730095811188221,5.12059897661265,-8.4809920550147,337.430239773756
738359.47133739129640161991,5.13290810876797,-8.50561031932534,337.479476302377
738359.47133748175110667944,5.13290810876797,-8.46868292285938,337.467167170222
738359.47133757220581173897,5.13290810876797,-8.50561031932534,337.39331237729
738359.47133766266051679850,5.13290810876797,-8.46868292285938,337.430239773756
738359.47133775311522185802,5.13290810876797,-8.46868292285938,337.417930641601
738359.47133784356992691755,5.13290810876797,-8.49330118717002,337.381003245135
738359.47133793390821665525,5.13290810876797,-8.4809920550147,337.405621509445
738359.47133802436292171478,5.10828984445733,-8.4809920550147,337.39331237729
738359.47133811481762677431,5.12059897661265,-8.4809920550147,337.381003245135
738359.47133820527233183384,5.15752637307861,-8.4809920550147,337.405621509445
738359.47133829572703689337,5.12059897661265,-8.46868292285938,337.39331237729
738359.47133838618174195290,5.13290810876797,-8.51791945148066,337.39331237729
738359.47133847652003169060,5.10828984445733,-8.4809920550147,337.331766716514
738359.47133856697473675013,5.14521724092329,-8.45637379070406,337.442548905911
738359.47133865742944180965,5.14521724092329,-8.51791945148066,337.430239773756
738359.47133874788414686918,5.12059897661265,-8.46868292285938,337.39331237729
738359.47133883833885192871,5.13290810876797,-8.45637379070406,337.39331237729
738359.47133892879355698824,5.13290810876797,-8.46868292285938,337.454858038067
738359.47133901913184672594,5.14521724092329,-8.44406465854874,337.454858038067
738359.47133910958655178547,5.16983550523392,-8.43175552639342,337.331766716514
738359.47133920004125684500,5.19445376954456,-8.40713726208279,337.467167170222
738359.47133929049596190453,5.20676290169988,-8.35790073346151,337.504094566688
738359.47133938095066696405,5.18214463738924,-8.39482812992747,337.565640227465
738359.47133947128895670176,5.16983550523392,-8.41944639423811,337.454858038067
738359.47133956174366176128,5.16983550523392,-8.40713726208279,337.504094566688
738359.47133965219836682081,5.14521724092329,-8.39482812992747,337.553331095309
738359.47133974265307188034,5.15752637307861,-8.4809920550147,337.479476302377
738359.47133983310777693987,5.13290810876797,-8.44406465854874,337.491785434533
738359.47133992356248199940,5.13290810876797,-8.45637379070406,337.467167170222
738359.47134001390077173710,5.12059897661265,-8.46868292285938,337.430239773756
738359.47134010435547679663,5.10828984445733,-8.49330118717002,337.467167170222
738359.47134019481018185616,5.10828984445733,-8.53022858363597,337.442548905911
738359.47134028526488691568,5.10828984445733,-8.49330118717002,337.430239773756
738359.47134037571959197521,5.09598071230201,-8.50561031932534,337.430239773756
738359.47134046617429703474,5.10828984445733,-8.50561031932534,337.442548905911
738359.47134055651258677244,5.09598071230201,-8.51791945148066,337.442548905911
738359.47134064696729183197,5.13290810876797,-8.55484684794661,337.405621509445
738359.47134073742199689150,5.24369029816584,-8.33328246915087,337.479476302377
738359.47134082787670195103,5.31754509109775,-8.17326375113173,337.504094566688
738359.47134091833140701056,5.56372773420413,-7.66858933276365,337.405621509445
738359.47134100878611207008,5.79760124515519,-7.26238797163813,337.270221055737
738359.47134109912440180779,5.68681905575732,-7.38547929319132,337.159438866339
738359.47134118957910686731,5.14521724092329,-8.01324503311258,337.307148452203
738359.47134128003381192684,4.80056154057436,-8.7394838302764,337.405621509445
738359.47134137048851698637,4.92365286212755,-8.60408337656789,337.417930641601
738359.47134146094322204590,5.07136244799137,-8.49330118717002,337.39331237729
738359.47134155139792710543,5.10828984445733,-8.46868292285938,337.344075848669
738359.47134164173621684313,5.09598071230201,-8.46868292285938,337.356384980824
738359.47134173219092190266,5.10828984445733,-8.51791945148066,337.381003245135
738359.47134182264562696218,5.09598071230201,-8.4809920550147,337.39331237729
738359.47134191310033202171,5.09598071230201,-8.50561031932534,337.417930641601
738359.47134200355503708124,5.09598071230201,-8.49330118717002,337.381003245135
738359.47134209400974214077,5.09598071230201,-8.51791945148066,337.417930641601
738359.47134218434803187847,5.09598071230201,-8.4809920550147,337.430239773756
738359.47134227480273693800,5.10828984445733,-8.49330118717002,337.479476302377
738359.47134236525744199753,5.10828984445733,-8.49330118717002,337.356384980824
738359.47134245571214705706,5.08367158014669,-8.46868292285938,337.467167170222
738359.47134254616685211658,5.10828984445733,-8.46868292285938,337.220984527116
738359.47134263650514185429,5.13290810876797,-8.44406465854874,337.282530187892
738359.47134272695984691381,5.12059897661265,-8.45637379070406,337.442548905911
738359.47134281741455197334,5.12059897661265,-8.43175552639342,337.467167170222
738359.47134290786925703287,5.13290810876797,-8.43175552639342,337.491785434533
738359.47134299832396209240,5.12059897661265,-8.40713726208279,337.381003245135
738359.47134308877866715193,5.14521724092329,-8.43175552639342,337.491785434533
738359.47134317911695688963,5.14521724092329,-8.41944639423811,337.479476302377
738359.47134326957166194916,5.15752637307861,-8.38251899777215,337.442548905911
738359.47134336002636700869,5.16983550523392,-8.35790073346151,337.479476302377
738359.47134345048107206821,5.18214463738924,-8.37020986561683,337.504094566688
738359.47134354093577712774,5.18214463738924,-8.32097333699555,337.39331237729
738359.47134363139048218727,5.18214463738924,-8.35790073346151,337.467167170222
738359.47134372172877192497,5.20676290169988,-8.25942767621896,337.467167170222
738359.47134381218347698450,5.23138116601052,-8.24711854406364,337.430239773756
738359.47134390263818204403,5.23138116601052,-8.21019114759769,337.454858038067
738359.47134399309288710356,5.25599943032116,-8.25942767621896,337.442548905911
738359.47134408354759216309,5.26830856247648,-8.13633635466577,337.442548905911
738359.47134417400229722261,5.28061769463179,-8.11171809035513,337.381003245135
738359.47134426434058696032,5.29292682678711,-8.09940895819981,337.454858038067
738359.47134435479529201984,5.30523595894243,-8.06248156173386,337.454858038067
738359.47134444524999707937,5.34216335540839,-8.0255541652679,337.454858038067
738359.47134453570470213890,5.32985422325307,-8.01324503311258,337.405621509445
738359.47134462615940719843,5.34216335540839,-8.00093590095726,337.454858038067
738359.47134471661411225796,5.35447248756371,-8.0255541652679,337.442548905911
738359.47134480695240199566,5.34216335540839,-8.01324503311258,337.430239773756
738359.47134489740710705519,5.31754509109775,-8.07479069388918,337.36869411298
738359.47134498786181211472,5.30523595894243,-8.12402722251045,337.430239773756
738359.47134507831651717424,5.28061769463179,-8.18557288328705,337.344075848669
738359.47134516877122223377,5.26830856247648,-8.222500279753,337.381003245135
738359.47134525922592729330,5.20676290169988,-8.29635507268492,337.36869411298
738359.47134534956421703100,5.20676290169988,-8.32097333699555,337.356384980824
738359.47134544001892209053,5.16983550523392,-8.37020986561683,337.356384980824
738359.47134553047362715006,5.14521724092329,-8.40713726208279,337.381003245135
738359.47134562092833220959,5.13290810876797,-8.41944639423811,337.36869411298
738359.47134571138303726912,5.12059897661265,-8.44406465854874,337.381003245135
738359.47134580183774232864,5.10828984445733,-8.44406465854874,337.417930641601
738359.47134589217603206635,5.10828984445733,-8.44406465854874,337.356384980824
738359.47134598263073712587,5.09598071230201,-8.45637379070406,337.356384980824
738359.47134607308544218540,5.09598071230201,-8.45637379070406,337.220984527116
738359.47134616354014724493,5.09598071230201,-8.46868292285938,337.257911923582
738359.47134625399485230446,5.12059897661265,-8.44406465854874,337.319457584358
738359.47134634433314204216,5.10828984445733,-8.45637379070406,337.344075848669
738359.47134643478784710169,5.08367158014669,-8.46868292285938,337.39331237729
738359.47134652524255216122,5.10828984445733,-8.44406465854874,337.381003245135
738359.47134661569725722075,5.09598071230201,-8.46868292285938,337.331766716514
738359.47134670615196228027,5.12059897661265,-8.45637379070406,337.331766716514
738359.47134679660666733980,5.09598071230201,-8.45637379070406,337.344075848669
738359.47134688694495707750,5.10828984445733,-8.41944639423811,337.381003245135
738359.47134697739966213703,5.12059897661265,-8.4809920550147,337.319457584358
738359.47134706785436719656,5.10828984445733,-8.43175552639342,337.36869411298
738359.47134715830907225609,5.09598071230201,-8.45637379070406,337.331766716514
738359.47134724876377731562,5.12059897661265,-8.44406465854874,337.344075848669
738359.47134733921848237514,5.10828984445733,-8.45637379070406,337.381003245135
738359.47134742955677211285,5.09598071230201,-8.51791945148066,337.39331237729
738359.47134752001147717237,5.10828984445733,-8.44406465854874,337.442548905911
738359.47134761046618223190,5.09598071230201,-8.45637379070406,337.442548905911
738359.47134770092088729143,5.09598071230201,-8.45637379070406,337.417930641601
738359.47134779137559235096,5.09598071230201,-8.46868292285938,337.491785434533
738359.47134788183029741049,5.09598071230201,-8.46868292285938,337.454858038067
738359.47134797216858714819,5.09598071230201,-8.49330118717002,337.39331237729
738359.47134806262329220772,5.08367158014669,-8.50561031932534,337.430239773756
738359.47134815307799726725,5.07136244799137,-8.43175552639342,337.430239773756
738359.47134824353270232677,5.07136244799137,-8.45637379070406,337.442548905911
738359.47134833398740738630,5.08367158014669,-8.49330118717002,337.405621509445
738359.47134842444211244583,5.05905331583605,-8.4809920550147,337.479476302377
738359.47134851478040218353,5.08367158014669,-8.45637379070406,337.467167170222
738359.47134860523510724306,5.08367158014669,-8.55484684794661,337.39331237729
738359.47134869568981230259,5.07136244799137,-8.45637379070406,337.442548905911
738359.47134878614451736212,5.07136244799137,-8.4809920550147,337.467167170222
738359.47134887659922242165,5.08367158014669,-8.51791945148066,337.417930641601
738359.47134896705392748117,5.07136244799137,-8.46868292285938,337.442548905911
738359.47134905739221721888,5.07136244799137,-8.50561031932534,337.442548905911
738359.47134914784692227840,5.05905331583605,-8.49330118717002,337.36869411298
738359.47134923830162733793,5.07136244799137,-8.4809920550147,337.307148452203
738359.47134932875633239746,5.07136244799137,-8.50561031932534,337.442548905911
738359.47134941921103745699,5.07136244799137,-8.50561031932534,337.467167170222
738359.47134950954932719469,5.07136244799137,-8.49330118717002,337.417930641601
738359.47134960000403225422,5.05905331583605,-8.50561031932534,337.147129734184
738359.47134969045873731375,5.05905331583605,-8.50561031932534,337.331766716514
738359.47134978091344237328,5.08367158014669,-8.4809920550147,337.491785434533
738359.47134987136814743280,5.05905331583605,-8.4809920550147,337.356384980824
738359.47134996182285249233,5.07136244799137,-8.49330118717002,337.356384980824
738359.47135005216114223003,5.07136244799137,-8.50561031932534,337.430239773756
738359.47135014261584728956,5.05905331583605,-8.49330118717002,337.467167170222
738359.47135023307055234909,5.07136244799137,-8.4809920550147,337.344075848669
738359.47135032352525740862,5.05905331583605,-8.49330118717002,337.417930641601
738359.47135041397996246815,5.08367158014669,-8.51791945148066,337.479476302377
738359.47135050443466752768,5.05905331583605,-8.49330118717002,337.405621509445
738359.47135059477295726538,5.05905331583605,-8.46868292285938,337.454858038067
738359.47135068522766232491,5.05905331583605,-8.46868292285938,337.405621509445
738359.47135077568236738443,5.07136244799137,-8.49330118717002,337.430239773756
738359.47135086613707244396,5.07136244799137,-8.4809920550147,337.405621509445
738359.47135095659177750349,5.07136244799137,-8.49330118717002,337.417930641601
738359.47135104704648256302,5.05905331583605,-8.46868292285938,337.405621509445
738359.47135113738477230072,5.08367158014669,-8.49330118717002,337.344075848669
738359.47135122783947736025,5.05905331583605,-8.51791945148066,337.430239773756
738359.47135131829418241978,5.04674418368074,-8.4809920550147,337.417930641601
738359.47135140874888747931,5.05905331583605,-8.46868292285938,337.344075848669
738359.47135149920359253883,5.07136244799137,-8.53022858363597,337.356384980824
738359.47135158965829759836,5.05905331583605,-8.4809920550147,337.36869411298
738359.47135167999658733606,5.07136244799137,-8.49330118717002,337.417930641601
738359.47135177045129239559,5.07136244799137,-8.50561031932534,337.430239773756
738359.47135186090599745512,5.07136244799137,-8.46868292285938,337.454858038067
738359.47135195136070251465,5.08367158014669,-8.43175552639342,337.417930641601
738359.47135204181540757418,5.07136244799137,-8.57946511225725,337.356384980824
738359.47135213227011263371,5.07136244799137,-8.46868292285938,337.356384980824
738359.47135222260840237141,5.05905331583605,-8.45637379070406,337.319457584358
