time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738506.423290737,-0.104,0.0865,-0.2095,0.4
738506.423292968,-0.1041,0.0849,-1.9958,2.1848
738506.423295166,-0.1045,0.084,-2.6479,2.8364
738506.423297409,-0.1049,0.0824,-2.698,2.8853
738506.423299604,-0.1055,0.0816,-2.4652,2.6523
738506.423301792,-0.106,0.0809,-2.13,2.3169
738506.423304035,-0.107,0.0791,-1.7776,1.9637
738506.423306184,-0.108,0.0783,-1.4753,1.6616
738506.423308406,-0.1092,0.0774,-1.2237,1.4103
738506.423310628,-0.1106,0.0757,-1.0267,1.213
738506.423312951,-0.1123,0.075,-0.874,1.0613
738506.423315339,-0.1143,0.0735,-0.765,0.9528
738506.423317265,-0.1163,0.0723,-0.7058,0.8944
738506.423319614,-0.1191,0.0715,-0.6635,0.8541
738506.423321937,-0.1222,0.0699,-0.6404,0.8325
738506.423324238,-0.1255,0.0692,-0.63,0.8247
738506.423326562,-0.1293,0.0674,-0.626,0.8227
738506.423328838,-0.1333,0.0666,-0.6248,0.8247
738506.42333113,-0.1377,0.0649,-0.6238,0.8264
738506.42333343,-0.1422,0.0641,-0.6214,0.8277
738506.423335699,-0.1471,0.0625,-0.6161,0.8257
738506.423337977,-0.1522,0.0607,-0.6079,0.8208
738506.423340229,-0.1578,0.0598,-0.5962,0.8138
738506.423342436,-0.1631,0.058,-0.5822,0.8033
738506.423344754,-0.1688,0.0564,-0.5652,0.7904
738506.423347026,-0.1752,0.0546,-0.5456,0.7754
738506.423349257,-0.1811,0.0528,-0.5255,0.7594
738506.423351469,-0.1872,0.0521,-0.5038,0.7431
738506.423353774,-0.1939,0.0494,-0.4804,0.7237
738506.423356084,-0.2007,0.0478,-0.4558,0.7043
738506.423358432,-0.2077,0.0461,-0.4298,0.6836
738506.423360779,-0.2148,0.0436,-0.4029,0.6613
738506.423363155,-0.2221,0.0419,-0.375,0.639
738506.423365529,-0.2296,0.0397,-0.3449,0.6142
738506.423367584,-0.2362,0.0375,-0.3196,0.5933
738506.423369948,-0.2432,0.0361,-0.2901,0.5694
738506.423372082,-0.2493,0.0333,-0.2636,0.5462
738506.423374568,-0.2559,0.0318,-0.2348,0.5225
738506.423376696,-0.2614,0.0299,-0.2108,0.5021
738506.423379004,-0.2667,0.0275,-0.1861,0.4803
738506.423381351,-0.271,0.026,-0.1644,0.4614
738506.423383654,-0.2748,0.0234,-0.1453,0.4435
738506.423385974,-0.2781,-0.0217,-0.1282,0.428
738506.423388265,-0.2808,-0.0203,-0.1129,0.414
738506.423390496,-0.2832,-0.0186,-0.0995,0.4013
738506.423392799,-0.2854,-0.0169,-0.0874,0.3897
738506.423394837,-0.2872,-0.0159,-0.0778,0.3809
738506.423396829,-0.2889,-0.0139,-0.069,0.3718
738506.423398925,-0.2901,-0.013,-0.0611,0.3642
738506.423401161,-0.2914,-0.0113,-0.0534,0.3561
738506.423403589,-0.2925,-0.01,-0.0461,0.3486
738506.423405631,-0.2936,-0.009,-0.0408,0.3434
738506.423407761,-0.2943,-0.0071,-0.0362,0.3376
