time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738506.378512309,-0.1308,-0.0082,-0.4078,0.5468
738506.378514193,-0.1308,0.0091,-0.2001,0.34
738506.378516075,-0.131,0.0093,-0.0381,0.1784
738506.378517984,-0.1315,0.0094,0.0142,0.1551
738506.378519883,-0.132,0.0104,0.0055,0.1479
738506.378521757,-0.1327,0.0106,-0.034,0.1773
738506.378523627,-0.1335,0.0107,-0.0875,0.2317
738506.378525528,-0.1343,0.0108,-0.1433,0.2884
738506.378527428,-0.1352,0.0109,-0.1963,0.3424
738506.378529304,-0.1362,0.0111,-0.2437,0.391
738506.378531189,-0.1371,0.0112,-0.2829,0.4312
738506.378533069,-0.1381,0.0113,-0.3144,0.4638
738506.378534933,-0.1392,0.0115,-0.3396,0.4903
738506.378536864,-0.1404,0.0116,-0.3591,0.5111
738506.378538803,-0.1416,0.0117,-0.3729,0.5262
738506.378540728,-0.1428,0.0117,-0.3828,0.5373
738506.378542687,-0.1442,0.0116,-0.3891,0.5449
738506.378544582,-0.1457,0.0118,-0.3923,0.5498
738506.378546488,-0.1473,0.0119,-0.3932,0.5524
738506.378548473,-0.1488,0.0119,-0.3923,0.553
738506.378550461,-0.1505,0.0118,-0.3898,0.5521
738506.378552401,-0.1524,0.012,-0.3862,0.5506
738506.37855444,-0.1541,0.0118,-0.3813,0.5472
738506.378556383,-0.1558,0.0117,-0.3759,0.5434
738506.378558337,-0.1577,0.0119,-0.37,0.5396
738506.378560212,-0.1596,0.012,-0.3638,0.5354
738506.378562108,-0.1611,0.0119,-0.3573,0.5303
738506.378564001,-0.1629,-0.0111,-0.3507,0.5247
738506.378565958,-0.1648,-0.0111,-0.3435,0.5194
738506.378567963,-0.1666,-0.0111,-0.3362,0.5139
738506.37856992,-0.1685,-0.011,-0.3288,0.5083
738506.378571952,-0.1704,-0.011,-0.3214,0.5028
738506.378573934,-0.1723,-0.011,-0.3139,0.4972
738506.378575871,-0.174,-0.0109,-0.3067,0.4916
738506.378577904,-0.1758,-0.0109,-0.2994,0.4861
738506.378579891,-0.1777,-0.0108,-0.2922,0.4807
738506.378581836,-0.1794,-0.0108,-0.2851,0.4753
738506.378583868,-0.181,-0.0115,-0.278,0.4705
738506.378585824,-0.1827,-0.0115,-0.271,0.4652
738506.37858787,-0.1846,-0.0115,-0.264,0.4601
738506.378589881,-0.1862,-0.0113,-0.2571,0.4546
738506.378591857,-0.188,-0.0112,-0.2502,0.4494
738506.378593857,-0.1897,-0.0112,-0.2434,0.4443
738506.378595849,-0.1912,-0.011,-0.2363,0.4385
738506.37859782,-0.1931,-0.0111,-0.2292,0.4334
738506.378599806,-0.1944,-0.0109,-0.222,0.4273
738506.378601823,-0.1961,-0.0109,-0.2145,0.4215
738506.378603777,-0.1976,-0.0108,-0.2072,0.4156
738506.378605737,-0.1992,-0.0117,-0.1997,0.4106
738506.378607694,-0.2006,-0.0117,-0.1923,0.4046
738506.378609671,-0.202,-0.0116,-0.1849,0.3985
738506.378611708,-0.2033,-0.0114,-0.1773,0.392
738506.378613677,-0.2049,-0.0114,-0.1698,0.3861
738506.378615696,-0.2062,-0.0112,-0.1622,0.3796
738506.378617638,-0.2076,-0.0112,-0.155,0.3738
738506.378619582,-0.209,-0.0111,-0.1479,0.368
738506.378621353,-0.2104,-0.0114,-0.1413,0.3631
738506.378623391,-0.2118,-0.0112,-0.1339,0.3569
738506.378625394,-0.2133,-0.0112,-0.1266,0.3511
738506.37862739,-0.2146,-0.0119,-0.1193,0.3458
738506.378629394,-0.216,-0.0119,-0.1122,0.3401
738506.378631427,-0.2173,-0.0117,-0.1052,0.3342
738506.378633471,-0.2186,-0.0115,-0.0982,0.3283
738506.378635477,-0.2197,-0.0112,-0.0916,0.3225
738506.378637554,-0.2209,-0.012,-0.085,0.3179
738506.378639551,-0.222,-0.0118,-0.0787,0.3125
738506.378641498,-0.223,-0.0117,-0.0729,0.3076
738506.378643485,-0.2241,-0.0117,-0.0672,0.303
738506.378645529,-0.225,-0.0124,-0.0616,0.299
738506.378647637,-0.226,-0.0122,-0.0561,0.2943
738506.378649719,-0.227,-0.013,-0.0508,0.2908
738506.378651524,-0.2277,-0.0131,-0.0464,0.2872
738506.378653586,-0.2283,-0.0127,-0.0416,0.2826
738506.378655724,-0.2291,-0.0135,-0.0369,0.2795
738506.378657504,-0.2297,-0.0136,-0.0331,0.2764
