time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738506.417725911,-0.1308,-0.0082,-0.4078,0.5468
738506.41772785,-0.1307,-0.0086,-0.7438,0.8831
738506.417729992,-0.131,-0.0093,-2.1357,2.276
738506.417732104,-0.1314,-0.0093,-2.6116,2.7523
738506.417734227,-0.1314,-0.0098,-2.6338,2.775
738506.417736279,-0.1318,-0.0107,-2.4393,2.5818
738506.417738321,-0.1322,-0.0107,-2.1666,2.3095
738506.417740316,-0.1325,-0.0116,-1.8885,2.0326
738506.417742288,-0.1329,-0.0115,-1.6346,1.779
738506.417744255,-0.1335,-0.0117,-1.4229,1.5681
738506.417746201,-0.1342,-0.0127,-1.2514,1.3983
738506.417748118,-0.1347,-0.0127,-1.1153,1.2627
738506.417750028,-0.1357,-0.013,-1.0164,1.1651
738506.417751941,-0.1367,-0.0131,-0.9438,1.0936
738506.41775387,-0.1378,-0.0132,-0.894,1.045
738506.417755808,-0.139,-0.0134,-0.8618,1.0142
738506.417757765,-0.1406,-0.0135,-0.8426,0.9967
738506.417759714,-0.1422,-0.0136,-0.8329,0.9887
738506.417761663,-0.1442,-0.0139,-0.8289,0.987
738506.417763546,-0.146,-0.0141,-0.8284,0.9885
738506.417765555,-0.1482,-0.0142,-0.8296,0.992
738506.417767548,-0.1505,-0.0143,-0.8317,0.9965
738506.417769508,-0.153,-0.0144,-0.8339,1.0013
738506.417771566,-0.1555,-0.0144,-0.836,1.0059
738506.417773507,-0.1582,-0.0145,-0.8378,1.0105
738506.417775431,-0.161,-0.0147,-0.8392,1.0149
738506.41777737,-0.1641,-0.015,-0.8402,1.0193
738506.417779362,-0.167,-0.0149,-0.8407,1.0226
738506.417781352,-0.1705,-0.0141,-0.8406,1.0252
738506.417783377,-0.1742,-0.0143,-0.8397,1.0282
738506.417785418,-0.1777,-0.0142,-0.8378,1.0297
738506.417787443,-0.1815,-0.0142,-0.8349,1.0306
738506.417789472,-0.1857,-0.0134,-0.8308,1.0299
738506.417791505,-0.1897,-0.0134,-0.8252,1.0283
738506.417793536,-0.194,-0.0135,-0.818,1.0255
738506.417795575,-0.1983,-0.0125,-0.8089,1.0197
738506.417797631,-0.2028,-0.0125,-0.798,1.0133
738506.417799908,-0.2079,-0.0121,-0.7836,1.0036
738506.417801961,-0.2126,-0.0111,-0.7694,0.9931
738506.417803999,-0.217,-0.0111,-0.7546,0.9827
738506.417806005,-0.2217,-0.0103,-0.7391,0.9711
738506.417808311,-0.2266,-0.0099,-0.7212,0.9577
738506.417810308,-0.2308,-0.0099,-0.7055,0.9462
738506.41781233,-0.2346,-0.0089,-0.6906,0.9341
738506.417814381,-0.2386,-0.0089,-0.6754,0.9229
738506.417816325,-0.2419,-0.0088,-0.6615,0.9122
738506.41781828,-0.2452,-0.008,-0.6484,0.9016
738506.417820317,-0.2484,-0.008,-0.6352,0.8916
738506.41782234,-0.2515,-0.0079,-0.6227,0.8821
738506.417824266,-0.2544,-0.0081,-0.6112,0.8737
738506.41782626,-0.2571,-0.0082,-0.6003,0.8656
738506.417828314,-0.2595,-0.008,-0.5894,0.8569
738506.41783034,-0.2621,-0.008,-0.579,0.8491
738506.417832303,-0.2643,-0.0081,-0.5697,0.8421
738506.417834351,-0.2665,-0.008,-0.56,0.8345
738506.417836338,-0.2684,-0.008,-0.5508,0.8272
