time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738506.435454129,-3,-0.0701,-3,6.0701
738506.435508208,-0.104,0.0865,-0.2095,0.4
738506.435510053,-0.104,0.0865,-0.2095,0.4
738506.435511817,-0.104,0.0865,-0.2095,0.4
738506.435513525,-0.104,0.0865,-0.2095,0.4
738506.435515155,-0.104,0.0865,-0.2095,0.4
738506.435516784,-0.104,0.0865,-0.2095,0.4
738506.435518385,-0.104,0.0865,-0.2095,0.4
738506.435520146,-0.104,0.0865,-0.2095,0.4
738506.435521744,-0.104,0.0865,-0.2095,0.4
738506.435523521,-0.104,0.0865,-0.2095,0.4
738506.435525186,-0.104,0.0865,-0.2095,0.4
738506.435536201,-0.104,0.0865,-0.2095,0.4
738506.435537923,-0.104,0.0865,-0.2095,0.4
738506.435539687,-0.104,0.0865,-0.2095,0.4
738506.435541402,-0.104,0.0865,-0.2095,0.4
738506.435543125,-0.104,0.0865,-0.2095,0.4
738506.435544953,-0.104,0.0865,-0.2095,0.4
738506.435546698,-0.104,0.0865,-0.2095,0.4
738506.435548394,-0.104,0.0865,-0.2095,0.4
738506.43555019,-0.104,0.0865,-0.2095,0.4
738506.435551993,-0.104,0.0865,-0.2095,0.4
738506.435553798,-0.104,0.0865,-0.2095,0.4
738506.435555602,-0.104,0.0865,-0.2095,0.4
738506.435557367,-0.104,0.0865,-0.2095,0.4
738506.435559157,-0.104,0.0865,-0.2095,0.4
738506.435560963,-0.104,0.0865,-0.2095,0.4
738506.435562809,-0.104,0.0865,-0.2095,0.4
738506.435564577,-0.104,0.0865,-0.2095,0.4
738506.435566372,-0.104,0.0865,-0.2095,0.4
738506.435568185,-0.104,0.0865,-0.2095,0.4
738506.435569972,-0.104,0.0865,-0.2095,0.4
738506.435571774,-0.104,0.0865,-0.2095,0.4
738506.435573587,-0.104,0.0865,-0.2095,0.4
738506.435575392,-0.104,0.0865,-0.2095,0.4
738506.435577168,-0.104,0.0865,-0.2095,0.4
738506.435578949,-0.104,0.0865,-0.2095,0.4
738506.435580758,-0.104,0.0865,-0.2095,0.4
738506.435582546,-0.104,0.0865,-0.2095,0.4
738506.435584356,-0.104,0.0865,-0.2095,0.4
738506.435586149,-0.104,0.0865,-0.2095,0.4
738506.435587971,-0.104,0.0865,-0.2095,0.4
738506.435589761,-0.104,0.0865,-0.2095,0.4
738506.435591554,-0.104,0.0865,-0.2095,0.4
738506.435593415,-0.104,0.0865,-0.2095,0.4
738506.435595273,-0.104,0.0865,-0.2095,0.4
738506.43559723,-0.1041,0.0851,-0.982,1.1712
738506.435599193,-0.1047,0.0839,-1.3949,1.5835
738506.435601291,-0.1054,0.0831,-1.5119,1.7004
738506.435603392,-0.1061,0.0823,-1.4529,1.6413
738506.435605471,-0.1072,0.0812,-1.3179,1.5063
738506.435607284,-0.108,0.0801,-1.1797,1.3678
738506.435609282,-0.1093,0.079,-1.0319,1.2202
738506.435611087,-0.1106,0.0786,-0.917,1.1062
738506.435613104,-0.1125,0.0774,-0.8093,0.9992
738506.435615179,-0.1142,0.0764,-0.7285,0.9191
738506.43561702,-0.1161,0.0752,-0.6715,0.8628
738506.435619124,-0.1185,0.0742,-0.6275,0.8202
738506.435621248,-0.1213,0.0732,-0.5975,0.792
738506.435623148,-0.1238,0.0729,-0.5796,0.7763
738506.435625202,-0.1268,0.0719,-0.5662,0.7649
738506.435627281,-0.1302,0.0709,-0.5568,0.7579
738506.435629045,-0.1332,0.0695,-0.5506,0.7533
738506.435631011,-0.1367,0.0683,-0.545,0.75
738506.435633006,-0.1405,0.0671,-0.5395,0.7471
738506.435635035,-0.1444,0.0661,-0.5336,0.7441
738506.43563701,-0.1486,0.0659,-0.5269,0.7414
738506.43563891,-0.1528,0.0645,-0.5196,0.7369
738506.435640966,-0.1573,0.0636,-0.5097,0.7306
738506.435643056,-0.1622,0.0615,-0.4986,0.7223
738506.435645066,-0.1673,0.0605,-0.4853,0.7131
738506.43564708,-0.1722,0.0595,-0.4708,0.7025
738506.435649187,-0.1774,0.0584,-0.4547,0.6905
738506.435651231,-0.183,0.0565,-0.4363,0.6758
738506.435653266,-0.1884,0.0554,-0.4179,0.6617
738506.435655326,-0.1941,0.0535,-0.3981,0.6457
738506.435657371,-0.1998,0.0524,-0.3778,0.63
738506.435659403,-0.2055,0.0514,-0.3575,0.6144
738506.43566146,-0.2114,0.0494,-0.3362,0.597
738506.435663472,-0.2173,0.0475,-0.3153,0.5801
738506.435665482,-0.2232,0.0464,-0.2942,0.5638
738506.435667589,-0.2295,0.0445,-0.2721,0.5461
738506.435669658,-0.2356,0.0426,-0.25,0.5282
738506.43567176,-0.242,0.0407,-0.2279,0.5106
738506.435673609,-0.2476,0.0395,-0.2082,0.4953
738506.435675725,-0.2539,0.0377,-0.1857,0.4773
738506.435678006,-0.26,0.0355,-0.1644,0.4599
738506.435680447,-0.2675,0.0331,-0.1378,0.4384
738506.435682593,-0.2742,0.0304,-0.1141,0.4187
738506.435684652,-0.2806,0.0285,-0.0909,0.4
738506.435686604,-0.2866,0.0256,-0.0691,0.3813
738506.43568856,-0.2927,0.0235,-0.0476,0.3638
738506.435690644,-0.2991,0.0218,-0.0241,0.345
738506.435692429,-0.3046,-0.0195,-0.0048,0.3289
738506.435694494,-0.311,-0.0166,0.0175,0.3451
738506.435696531,-0.317,-0.0138,0.0394,0.3702
738506.435698541,-0.3231,-0.0109,0.0605,0.3945
738506.435700592,-0.3293,-0.0079,0.0818,0.419
738506.435702608,-0.335,-0.0061,0.1022,0.4433
738506.435704413,-0.3404,-0.0028,0.1204,0.4636
738506.435706483,-0.3461,-0,0.1403,0.4864
738506.435708533,-0.3521,-0.0029,0.1601,0.5151
738506.43571032,-0.3569,-0.006,0.1769,0.5398
738506.435712407,-0.3626,-0.0088,0.1959,0.5673
738506.435714444,-0.368,-0.0127,0.2139,0.5946
738506.435716252,-0.3727,-0.0158,0.2296,0.6181
738506.435718169,-0.3779,-0.0189,0.246,0.6428
738506.435720024,-0.3826,-0.0221,0.2615,0.6662
738506.435722254,-0.3881,-0.0256,0.2796,0.6933
738506.435724364,-0.3929,-0.0295,0.2954,0.7178
738506.435726275,-0.3974,-0.0333,0.3112,0.7419
738506.435728333,-0.4017,-0.0361,0.326,0.7638
738506.435730385,-0.4058,-0.04,0.3397,0.7855
738506.43573237,-0.409,-0.0437,0.3517,0.8044
738506.435734416,-0.4122,-0.0477,0.3625,0.8224
738506.435736248,-0.4145,-0.0508,0.3708,0.8361
738506.435738061,-0.4165,-0.054,0.3777,0.8482
738506.435739924,-0.4181,-0.0571,0.3828,0.858
