time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738346.431722422,-0.1333,-0.0119,-1.0045,1.1497
738346.431724716,-0.1339,-0.0123,-0.8934,1.0396
738346.431727046,-0.135,-0.0128,-0.8152,0.963
738346.431729284,-0.1358,-0.0134,-0.7676,0.9168
738346.431731636,-0.1372,-0.0132,-0.7397,0.8901
738346.43173387,-0.1385,-0.0138,-0.7259,0.8782
738346.431736153,-0.1398,-0.0143,-0.7214,0.8755
738346.4317384,-0.1414,-0.0149,-0.7221,0.8784
738346.43174075,-0.1434,-0.0156,-0.7253,0.8843
738346.431743007,-0.1453,-0.0152,-0.7289,0.8894
738346.431745376,-0.1474,-0.0156,-0.732,0.895
738346.431747719,-0.1497,-0.0162,-0.7338,0.8997
738346.431750126,-0.1521,-0.0166,-0.7345,0.9032
738346.431752463,-0.1548,-0.0172,-0.734,0.906
738346.431754799,-0.1576,-0.0177,-0.7321,0.9074
738346.4317572,-0.1603,-0.0181,-0.7288,0.9072
738346.431759533,-0.1632,-0.0187,-0.7239,0.9058
738346.431761914,-0.1662,-0.0181,-0.7172,0.9015
738346.431764245,-0.1693,-0.0187,-0.709,0.897
738346.431766632,-0.1724,-0.0191,-0.6988,0.8903
738346.431768997,-0.1754,-0.0195,-0.6873,0.8822
738346.431771383,-0.1787,-0.0199,-0.6746,0.8732
738346.431773711,-0.182,-0.0205,-0.6618,0.8643
738346.431776044,-0.1852,-0.0201,-0.6494,0.8547
738346.431778414,-0.1884,-0.0205,-0.6371,0.846
738346.431780885,-0.1917,-0.0209,-0.6255,0.8381
738346.431783294,-0.1948,-0.0211,-0.6144,0.8303
738346.431785768,-0.1982,-0.0215,-0.6037,0.8234
738346.431788213,-0.2016,-0.0218,-0.5931,0.8165
738346.431790577,-0.2045,-0.0212,-0.5835,0.8092
738346.431792948,-0.2077,-0.0216,-0.574,0.8033
738346.431795309,-0.2105,-0.022,-0.5651,0.7976
