time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738346.41413359,-0.4457,-0.124,0.2998,0.8695
738346.414135956,-0.4517,-0.1237,0.2916,0.867
738346.414138253,-0.4568,-0.1247,0.3325,0.914
738346.414140475,-0.4605,-0.1247,0.4066,0.9918
738346.414142716,-0.4635,-0.1257,0.4822,1.0714
738346.414145058,-0.4657,-0.1257,0.5375,1.1289
738346.414147254,-0.4668,-0.1266,0.5694,1.1628
738346.414149649,-0.467,-0.1275,0.5975,1.192
738346.41415211,-0.4665,-0.128,0.6259,1.2204
738346.414154497,-0.4655,-0.1289,0.6139,1.2083
738346.414156925,-0.4632,-0.1295,0.5294,1.1221
738346.414159251,-0.4612,-0.1304,0.4214,1.013
738346.414161758,-0.4588,-0.132,0.3358,0.9266
738346.414164139,-0.4554,-0.1328,0.2456,0.8338
738346.414166423,-0.4529,-0.1337,0.1553,0.7419
738346.414168786,-0.4492,-0.1346,0.1216,0.7054
738346.414171186,-0.446,-0.135,0.1301,0.7111
738346.414173484,-0.4423,-0.1359,0.1472,0.7254
738346.414175741,-0.4389,-0.1361,0.1432,0.7182
738346.414178044,-0.4358,-0.1371,0.1287,0.7016
738346.414180434,-0.4329,-0.138,0.1455,0.7164
738346.414182859,-0.4305,-0.1388,0.1735,0.7428
738346.414185195,-0.4287,-0.1397,0.1645,0.7329
738346.414187579,-0.4274,-0.1406,0.1014,0.6694
738346.414189983,-0.4269,-0.1415,0.0006,0.569
738346.414192391,-0.4275,-0.1424,-0.1002,0.6701
738346.414194736,-0.4284,-0.1431,-0.1452,0.7167
738346.414197031,-0.4294,-0.1442,-0.1403,0.7139
738346.414199317,-0.4318,-0.1453,-0.1486,0.7257
738346.414201648,-0.434,-0.1462,-0.1653,0.7455
738346.414203986,-0.4366,-0.1471,-0.1471,0.7308
738346.414206237,-0.4402,-0.1482,-0.1157,0.7041
738346.414208546,-0.4435,-0.1491,-0.104,0.6966
738346.414211063,-0.4472,-0.1498,-0.1191,0.7161
738346.41421363,-0.4513,-0.1504,-0.1375,0.7392
738346.414216095,-0.4554,-0.1519,-0.1149,0.7222
738346.414218645,-0.459,-0.1525,-0.0305,0.642
738346.414221249,-0.4632,-0.1541,0.0561,0.6734
738346.414223615,-0.4664,-0.1548,0.101,0.7222
738346.414225978,-0.4685,-0.1557,0.1608,0.785
738346.414228307,-0.47,-0.1567,0.2499,0.8766
738346.414230605,-0.4701,-0.1576,0.3012,0.9289
738346.414233137,-0.4689,-0.1583,0.2864,0.9136
738346.414235509,-0.4671,-0.1599,0.2613,0.8883
738346.414237871,-0.4652,-0.1599,0.2607,0.8858
738346.414240113,-0.4631,-0.1609,0.245,0.869
738346.414242393,-0.4612,-0.1619,0.1717,0.7948
738346.414244779,-0.4598,-0.1628,0.0682,0.6908
738346.414247257,-0.4583,-0.1634,0.0002,0.6219
738346.414249844,-0.4572,-0.1651,0.0119,0.6342
738346.414252317,-0.4565,-0.1657,0.0587,0.6809
738346.414254703,-0.4558,-0.1665,0.0797,0.702
738346.414257192,-0.4549,-0.168,0.0881,0.711
738346.414259617,-0.4547,-0.169,0.1198,0.7435
738346.414261985,-0.4545,-0.1699,0.1666,0.791
738346.414264515,-0.4541,-0.1705,0.1996,0.8242
738346.414267038,-0.4532,-0.1709,0.2192,0.8433
738346.414269655,-0.4522,-0.1715,0.2254,0.8491
738346.414272137,-0.4511,-0.1723,0.2167,0.8401
738346.414274517,-0.4494,-0.1731,0.207,0.8295
738346.414277077,-0.4467,-0.1737,0.2298,0.8502
738346.414279466,-0.4433,-0.174,0.2888,0.9061
738346.41428207,-0.4381,-0.1751,0.3761,0.9893
738346.414284525,-0.4332,-0.176,0.4158,1.025
738346.414287072,-0.4271,-0.1766,0.4274,1.0311
738346.414289756,-0.4209,-0.1771,0.4641,1.0621
738346.414292341,-0.4143,-0.1775,0.4884,1.0802
738346.414295006,-0.4083,-0.1781,0.4363,1.0227
738346.414297658,-0.403,-0.1786,0.3722,0.9538
738346.414300264,-0.3977,-0.1792,0.3387,0.9156
738346.414302825,-0.3926,-0.18,0.3154,0.888
