time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738346.459841469,-0.1486,-0.0166,-0.7758,0.941
738346.459844169,-0.1515,-0.0176,-0.7871,0.9562
738346.459846928,-0.1549,-0.0186,-0.7949,0.9684
738346.459849634,-0.1584,-0.0187,-0.7992,0.9763
738346.45985237,-0.162,-0.0197,-0.8007,0.9824
738346.459855319,-0.1658,-0.0205,-0.8002,0.9865
738346.459858136,-0.1701,-0.0213,-0.7978,0.9892
738346.459860885,-0.1746,-0.0223,-0.7936,0.9905
738346.459863607,-0.179,-0.0232,-0.7872,0.9894
738346.459866229,-0.1832,-0.0234,-0.7789,0.9855
738346.45986894,-0.1875,-0.0242,-0.7674,0.9791
738346.459871583,-0.1921,-0.0254,-0.7537,0.9712
738346.45987419,-0.1965,-0.0255,-0.7378,0.9598
738346.459876735,-0.2004,-0.0266,-0.7219,0.9489
738346.459879334,-0.2047,-0.0278,-0.7052,0.9377
738346.459882044,-0.2087,-0.0279,-0.6894,0.926
738346.459884764,-0.2129,-0.0287,-0.6743,0.9159
738346.459887304,-0.2171,-0.0299,-0.6618,0.9088
738346.459889852,-0.2208,-0.0311,-0.6509,0.9028
738346.45989243,-0.2247,-0.0313,-0.6406,0.8966
738346.459895072,-0.2285,-0.0323,-0.63,0.8908
738346.459897686,-0.232,-0.0333,-0.6196,0.8849
738346.459900328,-0.2356,-0.0343,-0.6089,0.8788
738346.45990294,-0.239,-0.0353,-0.5982,0.8725
738346.459905507,-0.2423,-0.0365,-0.5877,0.8665
738346.459908105,-0.2456,-0.0367,-0.5774,0.8597
738346.459910788,-0.2487,-0.0385,-0.5668,0.854
738346.459913305,-0.2515,-0.0388,-0.5574,0.8477
738346.459915915,-0.2541,-0.0398,-0.5482,0.8421
738346.459918506,-0.2568,-0.0418,-0.5394,0.838
738346.459921123,-0.2594,-0.0429,-0.5314,0.8337
738346.459923738,-0.2618,-0.044,-0.5238,0.8296
738346.459926353,-0.2638,-0.045,-0.5169,0.8257
738346.459928951,-0.2658,-0.046,-0.5108,0.8226
738346.459931598,-0.2676,-0.047,-0.5053,0.8199
738346.459934243,-0.2692,-0.048,-0.5005,0.8177
738346.459936845,-0.2706,-0.0491,-0.4963,0.816
738346.459939521,-0.2719,-0.0499,-0.4924,0.8142
738346.459942218,-0.2732,-0.0519,-0.4888,0.8139
