time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738388.53864319,-0.2313,-0.1252,0.233,0.5895
738388.538645396,-0.2331,0.1252,-2.2416,2.5999
738388.538647669,-0.2354,0.1252,-3,3.3606
738388.538650143,-0.2381,0.1253,-3,3.3634
738388.538652487,-0.2407,0.125,-3,3.3657
738388.538654894,-0.2437,0.1249,-2.4939,2.8625
738388.538657198,-0.2467,0.1249,-1.8338,2.2054
738388.538659461,-0.2501,-0.1252,-1.3047,1.68
738388.538661827,-0.2536,-0.125,-0.881,1.2596
738388.538664147,-0.2579,-0.1242,-0.5723,0.9544
738388.538666482,-0.2634,-0.1241,-0.3185,0.706
738388.538668753,-0.2687,-0.1233,-0.1609,0.5529
738388.538671088,-0.2755,-0.1235,-0.0546,0.4536
738388.538673442,-0.2833,-0.1227,0.0572,0.4632
738388.538675842,-0.2908,-0.1226,0.1905,0.6039
738388.538678106,-0.2989,-0.1218,0.2674,0.6881
738388.538680473,-0.308,-0.1209,0.276,0.7049
738388.538682674,-0.3158,-0.1202,0.276,0.712
738388.538685071,-0.3251,-0.1193,0.2853,0.7297
738388.53868758,-0.3344,-0.1192,0.2533,0.7069
738388.538689892,-0.3428,-0.1186,0.1879,0.6493
738388.538692195,-0.3521,-0.1167,0.1343,0.6031
738388.538694486,-0.3609,-0.1157,0.1222,0.5988
738388.538696848,-0.3697,-0.1149,0.1481,0.6327
738388.53869918,-0.3778,-0.1139,0.1917,0.6834
738388.53870149,-0.3849,-0.112,0.2192,0.7161
738388.538703868,-0.3919,-0.1109,0.2109,0.7137
738388.538706111,-0.3969,-0.1092,0.2031,0.7092
738388.538708558,-0.401,-0.1073,0.2482,0.7565
738388.538710754,-0.404,-0.1054,0.3099,0.8193
738388.53871302,-0.4056,-0.1027,0.3324,0.8407
738388.538715337,-0.4062,-0.1008,0.3383,0.8453
738388.538718019,-0.4058,-0.0987,0.3613,0.8658
738388.538720285,-0.404,-0.0959,0.3981,0.898
738388.538722577,-0.4007,-0.093,0.4248,0.9185
738388.538724939,-0.3965,-0.0911,0.4117,0.8993
738388.538727283,-0.3915,-0.0882,0.359,0.8387
738388.53872962,-0.385,-0.0852,0.306,0.7762
738388.538731867,-0.3776,-0.0825,0.2975,0.7576
738388.538734137,-0.3691,-0.0798,0.3286,0.7775
738388.538736436,-0.3592,-0.076,0.3651,0.8003
738388.538738789,-0.348,-0.0731,0.3635,0.7846
