time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738388.481501035,-0.0976,0.1816,-0.0264,0.3056
738388.481503002,-0.097,0.1816,-1.1372,1.4158
738388.481504921,-0.0947,0.1806,-3,3.2753
738388.481506836,-0.0926,0.1804,-3,3.273
738388.481508725,-0.0903,0.18,-3,3.2703
738388.481510593,-0.0877,0.1798,-3,3.2675
738388.48151252,-0.0853,0.1795,-3,3.2648
738388.481514473,-0.083,0.1784,-3,3.2614
738388.481516405,-0.0811,0.178,-2.6744,2.9335
738388.481518326,-0.0791,0.1778,-2.2849,2.5418
738388.481520306,-0.0773,0.1775,-1.9489,2.2037
738388.481522599,-0.0757,0.1767,-1.625,1.8774
738388.481524935,-0.0745,0.1769,-1.3722,1.6236
738388.481527184,-0.0733,0.1762,-1.2052,1.4547
738388.481529321,-0.0728,0.1751,-1.1212,1.3691
738388.481531613,-0.0726,0.1752,-1.0661,1.3139
738388.481533584,-0.0727,0.175,-1.0167,1.2644
738388.481535518,-0.0731,0.1736,-0.9556,1.2023
738388.481537507,-0.0732,0.1734,-0.89,1.1366
738388.481539481,-0.0741,0.173,-0.8319,1.079
738388.481541406,-0.075,0.1728,-0.7974,1.0452
738388.481543395,-0.0764,0.1724,-0.7775,1.0263
738388.481545357,-0.0774,0.1722,-0.7581,1.0077
738388.481547344,-0.0789,0.1718,-0.7303,0.981
738388.481549286,-0.0803,0.1715,-0.7061,0.9579
738388.481551219,-0.0823,0.1702,-0.7023,0.9548
738388.481553084,-0.0841,0.1698,-0.7204,0.9743
738388.481555051,-0.0861,0.1694,-0.749,1.0045
738388.481557092,-0.0887,0.1692,-0.7704,1.0283
738388.481559068,-0.0916,0.169,-0.7687,1.0293
738388.481561089,-0.0945,0.1678,-0.7482,1.0105
738388.481563046,-0.0972,0.1676,-0.7281,0.9929
738388.481565013,-0.1004,0.1674,-0.7317,0.9995
738388.481567018,-0.1041,0.1662,-0.7565,1.0268
738388.481569048,-0.1077,0.166,-0.7756,1.0493
738388.481571003,-0.1113,0.1648,-0.7768,1.0529
738388.481572974,-0.1154,0.1644,-0.7755,1.0553
738388.48157488,-0.1192,0.1632,-0.7813,1.0637
738388.481576787,-0.1231,0.1628,-0.7735,1.0594
738388.481578846,-0.1269,0.1619,-0.7361,1.0249
738388.481580946,-0.1313,0.1618,-0.6712,0.9643
738388.48158287,-0.1356,0.1605,-0.6064,0.9025
738388.48158488,-0.1397,0.1602,-0.555,0.8549
738388.481586875,-0.1437,0.1592,-0.5332,0.8361
738388.481588927,-0.1479,0.1581,-0.5413,0.8473
738388.4815909,-0.1521,0.1569,-0.5695,0.8785
738388.481592912,-0.1562,0.1568,-0.6117,0.9247
738388.481594988,-0.1609,0.1557,-0.6575,0.9741
738388.481597012,-0.1652,0.1538,-0.6929,1.0119
738388.481598923,-0.1694,0.1535,-0.71,1.0329
738388.481608007,-0.1735,0.1523,-0.7152,1.041
738388.481610046,-0.1782,0.1512,-0.7259,1.0553
738388.48161241,-0.1835,0.1496,-0.7613,1.0944
738388.481614475,-0.1884,0.1477,-0.8018,1.1379
738388.481616494,-0.1932,0.1467,-0.8213,1.1612
738388.481618533,-0.1983,0.1445,-0.8068,1.1496
738388.481643384,-0.2014,0.1435,-0.78,1.1249
738388.481645411,-0.2062,0.1424,-0.7213,1.0699
738388.481647434,-0.2104,0.1405,-0.6588,1.0097
738388.481649531,-0.2148,0.1386,-0.5923,0.9457
738388.481655106,-0.2197,0.137,-0.5056,0.8623
738388.481657155,-0.2263,0.1341,-0.3318,0.6922
738388.481659333,-0.2321,0.1303,-0.1682,0.5306
738388.481661515,-0.2367,0.1275,-0.1203,0.4845
738388.481663685,-0.2404,0.1248,-0.1408,0.506
738388.481665888,-0.2441,0.123,-0.1826,0.5497
738388.481667979,-0.2473,0.1203,-0.2134,0.581
738388.481670039,-0.2505,0.1183,-0.2319,0.6007
738388.481672022,-0.2532,0.1162,-0.2352,0.6046
738388.481674019,-0.2559,0.1142,-0.2121,0.5822
738388.481675943,-0.2584,0.1121,-0.1672,0.5377
738388.481677973,-0.2606,0.1101,-0.1228,0.4935
738388.481679952,-0.263,0.1081,-0.112,0.4831
738388.481681937,-0.2658,0.1069,-0.1485,0.5212
738388.481683987,-0.2686,0.105,-0.216,0.5896
738388.481685903,-0.2711,0.103,-0.276,0.6501
738388.481687954,-0.2736,0.101,-0.3067,0.6813
738388.481689943,-0.2766,0.0989,-0.3118,0.6873
738388.481691868,-0.279,0.0979,-0.3098,0.6867
738388.481695694,-0.2811,0.096,-0.3116,0.6887
738388.481697708,-0.2852,0.0932,-0.311,0.6894
738388.481699812,-0.2892,0.0909,-0.2659,0.646
738388.481702065,-0.2917,0.0891,-0.2247,0.6055
738388.481704033,-0.2936,0.0871,-0.1993,0.58
738388.481706179,-0.2959,0.0853,-0.1991,0.5803
738388.481708245,-0.2979,0.0835,-0.2265,0.6079
738388.481710253,-0.3003,0.0815,-0.265,0.6468
738388.481712307,-0.3026,0.0805,-0.293,0.6761
738388.481714315,-0.3048,0.0785,-0.3006,0.6839
738388.481719547,-0.3075,0.0762,-0.2976,0.6813
738388.481721601,-0.3112,0.0734,-0.3286,0.7132
738388.481723568,-0.3148,0.0705,-0.3478,0.7331
738388.481725525,-0.3168,0.0685,-0.3196,0.7049
738388.481727461,-0.3186,0.0663,-0.2726,0.6575
738388.481729528,-0.3201,0.0645,-0.2185,0.6031
738388.481731559,-0.3215,0.0625,-0.1685,0.5525
738388.481733568,-0.3226,0.0605,-0.1146,0.4977
738388.481735614,-0.3237,0.0585,-0.0444,0.4266
738388.481737738,-0.3243,0.0566,0.0407,0.4216
738388.481739884,-0.3246,0.0548,0.1303,0.5097
