time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738328.606188782,-0.1383,0.013,-1.0912,1.2425
738328.606191293,-0.1399,0.0133,-0.972,1.1252
738328.606193687,-0.142,-0.0138,-0.8983,1.0541
738328.606196044,-0.1439,-0.0133,-0.8564,1.0136
738328.606198464,-0.1464,-0.0139,-0.8331,0.9934
738328.606200865,-0.149,-0.0143,-0.8218,0.9851
738328.606203172,-0.1516,-0.0148,-0.8175,0.9839
738328.606205618,-0.1545,-0.0143,-0.8158,0.9846
738328.606207993,-0.1576,-0.0148,-0.8144,0.9868
738328.606210344,-0.1608,-0.0152,-0.8115,0.9875
738328.606212668,-0.1642,-0.0158,-0.8065,0.9865
738328.606215106,-0.1677,-0.0162,-0.7987,0.9826
738328.606217454,-0.1712,-0.0158,-0.7891,0.9761
738328.606219825,-0.1745,-0.0162,-0.7775,0.9682
738328.606222305,-0.1784,-0.0166,-0.7635,0.9585
738328.606224695,-0.182,-0.017,-0.7489,0.9479
738328.606227111,-0.1856,-0.0174,-0.7333,0.9363
738328.606229493,-0.1894,-0.018,-0.7173,0.9247
738328.606232144,-0.1929,-0.019,-0.6999,0.9118
738328.606234605,-0.1963,-0.0192,-0.6832,0.8987
738328.606236989,-0.1995,-0.0196,-0.6675,0.8866
738328.606239263,-0.2024,-0.0202,-0.653,0.8756
738328.606241662,-0.2052,-0.0206,-0.6383,0.8641
738328.606244048,-0.2077,-0.021,-0.6246,0.8533
738328.606246782,-0.2104,-0.0214,-0.611,0.8428
738328.606249374,-0.213,-0.0224,-0.597,0.8324
738328.60625182,-0.215,-0.0235,-0.585,0.8235
738328.606254234,-0.2169,-0.0239,-0.574,0.8148
738328.606256674,-0.2185,-0.0242,-0.5637,0.8064
738328.606259103,-0.2203,-0.0255,-0.5538,0.7996
738328.606261505,-0.2218,-0.0259,-0.5447,0.7924
738328.606263933,-0.2231,-0.0271,-0.5358,0.786
738328.606266348,-0.2247,-0.0275,-0.5274,0.7796
738328.606268837,-0.2259,-0.0287,-0.5193,0.7739
738328.606271352,-0.2273,-0.0298,-0.5112,0.7683
738328.606273764,-0.2285,-0.0302,-0.5041,0.7628
738328.6062762,-0.2292,-0.0314,-0.4977,0.7583
738328.606278648,-0.23,-0.0328,-0.4919,0.7547
738328.606281189,-0.2305,-0.0338,-0.4864,0.7507
738328.606283703,-0.231,-0.0351,-0.4819,0.748
738328.606286173,-0.2312,-0.0363,-0.478,0.7455
738328.606288669,-0.2312,-0.0375,-0.475,0.7437
738328.606291076,-0.2307,-0.0387,-0.4727,0.7421
738328.606293496,-0.2305,-0.04,-0.4712,0.7417
738328.606295935,-0.2297,-0.0412,-0.4704,0.7413
738328.606298339,-0.229,-0.0416,-0.4703,0.7409
