time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738328.562398512,-0.2313,-0.1252,0.233,0.5895
738328.562400729,-0.232,-0.1256,-1.2462,1.6038
738328.562402932,-0.2335,-0.1257,-3,3.3592
738328.562405288,-0.2353,-0.1257,-3,3.361
738328.562407705,-0.2374,-0.1255,-3,3.3629
738328.562410023,-0.2393,-0.1255,-2.76,3.1248
738328.562412334,-0.2414,-0.1245,-2.0296,2.3955
738328.562414774,-0.2439,-0.1245,-1.3775,1.7459
738328.562417146,-0.2469,-0.1243,-0.857,1.2282
738328.562419579,-0.2504,-0.1242,-0.4753,0.8499
738328.562422094,-0.2542,-0.1229,-0.1496,0.5267
738328.562424399,-0.2588,-0.1229,0.1121,0.4938
738328.562426817,-0.2639,-0.1219,0.2885,0.6743
738328.562429382,-0.2699,-0.1217,0.3635,0.7551
738328.562431722,-0.2764,-0.1208,0.368,0.7652
738328.562434035,-0.2836,-0.12,0.3649,0.7685
738328.562436347,-0.2908,-0.119,0.3754,0.7852
738328.562438722,-0.2988,-0.1181,0.3613,0.7782
738328.562441318,-0.3095,-0.1169,0.2565,0.6829
738328.562443597,-0.3196,-0.116,0.1296,0.5652
738328.562445879,-0.33,-0.1152,0.0423,0.4875
738328.562448162,-0.3412,-0.1143,-0.0183,0.4738
738328.56245054,-0.3521,-0.1135,-0.0862,0.5518
738328.562452908,-0.3631,-0.1124,-0.1404,0.6159
738328.562455362,-0.3752,-0.1122,-0.1342,0.6216
738328.56245772,-0.3857,-0.1112,-0.0946,0.5915
738328.56246009,-0.395,-0.1102,-0.0693,0.5745
738328.562462457,-0.4037,-0.1091,-0.0497,0.5625
738328.562464897,-0.4107,-0.108,0.0137,0.5324
738328.562467521,-0.4164,-0.1076,0.1326,0.6566
738328.562469961,-0.4204,-0.1063,0.2268,0.7535
738328.56247231,-0.4234,-0.1053,0.2652,0.7939
738328.562474767,-0.4252,-0.104,0.2733,0.8025
738328.562477242,-0.4266,-0.1029,0.2725,0.802
738328.562479697,-0.4266,-0.1015,0.2612,0.7893
738328.56248232,-0.4249,-0.1002,0.2327,0.7578
738328.562484888,-0.421,-0.0997,0.1818,0.7025
738328.56248739,-0.4161,-0.0984,0.0987,0.6132
738328.562489906,-0.41,-0.097,0.0152,0.5222
738328.562492387,-0.4024,-0.0959,-0.0388,0.5371
738328.562494857,-0.3934,-0.0947,-0.0751,0.5632
738328.562497724,-0.383,-0.0942,-0.1364,0.6136
738328.562500252,-0.3718,-0.0927,-0.2236,0.6881
738328.562502777,-0.3611,-0.0917,-0.2753,0.7281
738328.562505338,-0.3496,-0.0904,-0.2564,0.6964
738328.56250784,-0.3381,-0.0901,-0.1878,0.616
738328.562510293,-0.3262,-0.0891,-0.1346,0.5499
738328.562512798,-0.3142,-0.088,-0.0957,0.4979
738328.562515281,-0.3024,-0.087,-0.023,0.4124
738328.562517706,-0.2912,-0.0863,0.0569,0.4344
738328.562520226,-0.2789,-0.0851,0.0949,0.4589
738328.562522787,-0.2672,-0.084,0.0464,0.3976
738328.562525319,-0.2561,-0.0829,-0.067,0.406
738328.562527858,-0.2449,-0.0818,-0.1975,0.5242
738328.562530365,-0.2341,-0.0808,-0.2935,0.6084
738328.562533061,-0.2237,-0.0796,-0.3555,0.6588
738328.562535835,-0.2127,-0.0781,-0.4737,0.7645
