time_dn,glideslope_error_deg,localizer_error_deg,airspeed_error_kts,total_error
738239.642097886,-0.1308,-0.0082,-0.4078,0.5468
738239.642100197,-0.1302,-0.0088,-0.5208,0.6598
738239.642102887,-0.1292,-0.0101,-0.5982,0.7375
738239.642105101,-0.1285,-0.0105,-0.6129,0.7519
738239.642107475,-0.1275,-0.0118,-0.6001,0.7394
738239.642109787,-0.1269,-0.0124,-0.5797,0.719
738239.642112147,-0.1262,-0.0128,-0.5601,0.6991
738239.642114523,-0.1253,-0.0139,-0.5449,0.6841
738239.642116504,-0.1249,-0.015,-0.5366,0.6765
738239.642118523,-0.1244,-0.0158,-0.5314,0.6716
738239.642120897,-0.1238,-0.0162,-0.5282,0.6682
738239.642123228,-0.1234,-0.0177,-0.527,0.6681
738239.642125621,-0.1229,-0.0181,-0.5267,0.6677
738239.642127606,-0.1225,-0.019,-0.5267,0.6682
738239.642129675,-0.122,-0.0199,-0.5267,0.6686
738239.642131709,-0.1217,-0.0208,-0.5267,0.6692
738239.642133796,-0.1213,-0.0217,-0.5265,0.6695
738239.642135857,-0.1209,-0.0225,-0.5264,0.6698
738239.642137963,-0.1204,-0.0232,-0.5261,0.6697
738239.642140046,-0.1201,-0.0241,-0.5257,0.6699
738239.642142135,-0.1196,-0.0258,-0.5253,0.6707
738239.642144203,-0.1192,-0.0267,-0.5249,0.6708
738239.642146327,-0.1186,-0.0274,-0.5246,0.6706
738239.642148676,-0.1182,-0.0287,-0.5242,0.6711
738239.642152055,-0.1178,-0.0296,-0.5238,0.6712
738239.64215414,-0.1174,-0.0311,-0.5234,0.6719
738239.642156259,-0.1171,-0.032,-0.523,0.6721
738239.642158381,-0.1168,-0.0328,-0.5226,0.6722
738239.642160472,-0.1162,-0.0344,-0.5223,0.6729
738239.642162623,-0.1158,-0.0352,-0.5219,0.6729
738239.642164762,-0.1154,-0.0359,-0.5216,0.6729
738239.642166922,-0.115,-0.0376,-0.5213,0.6739
738239.64216905,-0.1145,-0.0383,-0.5211,0.6739
738239.642171187,-0.114,-0.04,-0.5208,0.6748
738239.642173448,-0.1137,-0.0407,-0.5201,0.6745
738239.642175615,-0.1132,-0.0424,-0.5187,0.6743
738239.642177838,-0.1126,-0.043,-0.5157,0.6713
738239.642180026,-0.1119,-0.0445,-0.5107,0.6671
738239.642182146,-0.1112,-0.0452,-0.5035,0.6599
738239.642184254,-0.1105,-0.046,-0.4932,0.6497
738239.642186647,-0.1095,-0.0473,-0.4783,0.6351
738239.642189032,-0.1083,-0.0485,-0.4597,0.6165
738239.642191394,-0.1069,-0.0499,-0.4391,0.5959
738239.642193451,-0.1057,-0.0508,-0.4196,0.5761
738239.642195445,-0.1043,-0.0517,-0.3998,0.5558
738239.642197496,-0.1026,-0.0524,-0.3785,0.5335
738239.642199573,-0.1007,-0.0532,-0.3571,0.511
738239.642201611,-0.099,-0.0541,-0.336,0.4891
738239.642203631,-0.0968,-0.0549,-0.315,0.4667
738239.642205631,-0.0946,-0.0558,-0.2948,0.4452
738239.642207948,-0.0917,-0.0571,-0.2726,0.4214
738239.642210317,-0.0883,-0.0574,-0.2508,0.3965
738239.642212301,-0.0854,-0.0583,-0.2331,0.3768
738239.642214645,-0.0817,-0.0597,-0.2137,0.3551
738239.642216722,-0.0781,-0.0604,-0.1976,0.3361
738239.642218869,-0.0741,-0.061,-0.1816,0.3167
738239.642221243,-0.0699,-0.0614,-0.1651,0.2964
738239.642223572,-0.0653,-0.0626,-0.1496,0.2775
738239.642225551,-0.0616,-0.0636,-0.137,0.2622
738239.642227599,-0.0576,-0.0643,-0.1245,0.2464
738239.64222996,-0.0529,-0.0646,-0.1107,0.2282
738239.64223199,-0.0491,-0.0655,-0.0993,0.2139
738239.642234028,-0.0447,-0.0661,-0.0878,0.1986
738239.642236356,-0.0402,-0.0665,-0.0753,0.182
738239.642238467,-0.0358,-0.0671,-0.0642,0.1671
738239.642240898,-0.0308,-0.0683,-0.0518,0.1509
738239.642242946,-0.0266,-0.0691,-0.0419,0.1376
738239.642245036,-0.0223,-0.0699,-0.0319,0.1241
738239.642247432,-0.0174,-0.0711,-0.0206,0.1091
738239.642249563,-0.0132,-0.0717,-0.0107,0.0956
